구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,45989551,31938133,14051419,0,6219810,6068431,151379,39769741,100,27022574,0,0,38610580,26104620,12505960,9051063,3454898,3864678,3078376,2527541,1429294,-1435150,60,1583760,0,7.97,9.40,-51.01,-11.29,200.50,526.30,15.64,2.04,32.39,0.86,9.10,8.11,7.72,6.88,114,1516,25.76,1.94,2.05,20.67,55.88,22.96,18.82
2017,43465044,34216268,9248777,0,7333152,5591197,1741955,36131892,100,25322574,0,0,35293973,21157679,14136294,7083840,7052454,4962138,3470156,8155212,-10058666,477290,80,1427799,0,9.83,18.45,27.06,-21.13,1949.27,611.97,20.30,4.32,40.05,1.00,25.05,12.33,20.07,9.87,138,1474,13.44,1.25,1.32,11.16,120.26,6.64,6.03
2016,26816926,18914651,7902275,0,6643270,6054763,588507,20173656,100,19103863,0,0,29795723,19395978,10399745,4849358,5550387,5549866,4399816,6517984,-3487187,-510347,0,0,0,14.77,19.02,39.66,40.72,1474.21,312.39,32.93,0,34.90,1.36,34.33,27.21,25.35,20.09,1336,4985,1.47,0.39,0.22,1.27,108.18,1.88,1.67
2015,16974903,8444586,8530317,0,4811317,4199042,612275,12163586,5000,256864,0,0,25033963,15932136,9101826,5127611,3974216,3943123,3126622,1415566,-1436159,-1040179,0,0,0,12.49,0,0,0,245.52,201.11,39.56,0,36.36,0,0,0,0,0,9266,47354,0.22,0.04,0.03,0.17,0,2.67,2.21
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13821881,4731075,9090806,0,4804894,3414289,1390605,9016987,5000,190800,0,0,14557709,8631216,5926492,3490913,2435580,2397145,1900828,2875081,-577535,-2597558,0,0,0,13.06,-7.56,2.48,-0.54,35.86,138.57,53.29,0,40.71,1.02,26.80,20.91,17.11,13.35,9457,47259,0,0,0,0,27.32,0.00,0.00
2012,14649794,5662655,8987139,0,5487636,2263978,3223658,9162158,5000,222370,0,0,15748338,10792787,4955551,2578896,2376655,2317760,1911153,4701011,-1125921,-1869935,0,0,0,12.14,43.29,96.18,98.82,17.98,250.12,59.89,0,31.47,1.06,28.84,23.20,16.00,12.86,8594,41202,0,0,0,0,24.95,0.00,0.00
2011,15062168,7367959,7694209,0,7745396,4441553,3303842,7316772,5000,222370,0,0,10990346,7415086,3575260,2363792,1211468,1149611,961226,2301680,-3454356,997928,0,0,0,8.75,-2.79,-44.21,-43.94,15.22,165.89,105.86,0,32.53,0.85,17.58,13.95,9.33,7.40,4323,32904,0,0,0,0,13.17,1.61,1.15
2010,10918848,5674394,5244453,0,4449930,3249437,1200492,6468918,5000,222370,0,0,11305800,7139703,4166097,1994682,2171415,2086517,1714762,628312,-1821003,383880,0,0,0,15.17,0,0,0,25.37,174.63,68.79,0,36.85,0,0,0,0,0,7711,29091,0,0,0,0,0,0.50,0.44
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
