구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,940149892,439783525,500366367,0,365682789,299904683,65778106,574467103,1000,23533928,0,0,1928463279,1416652352,511810927,455777698,56033229,124702617,89957037,63738444,50117875,-107865568,1200,21155476,0,4.66,-6.50,-60.13,-6.23,12.28,146.64,63.66,1.78,26.54,2.01,10.36,16.63,5.85,9.39,3823,30841,17.63,2.19,0.82,14.04,16.62,28.31,20.06
2017,975706063,414050868,561655195,0,468089700,406461474,61628226,507616363,1000,23533928,0,0,2062514512,1464195302,598319210,457773894,140545316,138232539,95937543,66217226,-154308681,17233569,1200,21155476,0,4.65,6.61,-11.94,-24.77,41.16,101.87,92.21,0.67,29.01,2.20,26.79,18.29,14.99,10.23,4077,28000,44.15,6.43,2.05,37.22,47.25,30.14,26.74
2016,899418181,554445656,344972525,0,357885198,337751677,20133521,541532982,1000,23533928,0,0,1934547149,1335770027,598777122,439183723,159593399,170109106,127527432,153988598,-53357553,-20074755,1100,19887519,0,6.59,13.10,8.76,11.17,50.76,164.16,66.09,0.55,30.95,2.32,32.68,26.11,19.13,15.29,5419,25206,36.72,7.89,2.42,33.01,90.02,29.35,26.92
2015,768849170,460251907,308597262,0,333655167,316102047,17553120,435194003,1000,23533928,0,0,1710544310,1185074214,525470096,378737104,146732992,155327080,114715975,204032616,-159084024,-12736714,1000,18079563,0,6.71,29.09,32.91,32.33,68.91,145.60,76.67,0.43,30.72,2.61,37.95,29.67,22.35,17.48,4872,20688,47.52,11.19,3.19,43.55,67.61,37.13,34.66
2014,544027391,260088441,283938950,0,205981149,183588506,22392643,338046242,1000,23533928,0,0,1325043301,917126891,407916410,297512247,110404163,117421590,86692477,49929651,-17308082,-21400354,850,15367629,0,6.54,31.59,38.32,41.27,36.65,141.67,60.93,0.74,30.79,2.52,36.66,28.79,21.02,16.51,3682,16557,31.09,6.92,2.03,28.20,55.62,24.41,22.59
2013,506202072,287096063,219106009,0,241923059,222371023,19552036,264279013,1000,23533928,0,0,1006945858,701130378,305815481,225998912,79816569,81211144,61367612,84682814,-85735881,-10182452,700,12655694,0,6.09,28.56,68.93,55.47,28.85,129.11,91.54,1.39,30.37,2.28,33.32,25.62,18.08,13.90,2607,13424,19.30,3.75,1.18,17.06,57.17,14.83,13.48
2012,376768030,182244187,194523844,0,161906390,145497496,16408894,214861640,1000,23533928,0,0,783239874,538449726,244790148,197541525,47248623,51813951,39471512,22157657,-21770015,-23649518,600,10814861,0,5.04,9.88,-3.06,0.41,12.79,125.26,75.35,3.23,31.25,2.03,22.65,18.92,12.25,10.23,1677,11346,11.06,1.63,0.56,9.34,38.52,9.24,8.01
2011,394729625,215207944,179521682,0,192302352,181157877,11144475,202427274,1000,23533928,0,0,712843528,505026038,207817490,159078186,48739305,52581230,39311800,76856397,-47832600,-8913433,600,11265000,0,5.51,14.26,36.57,34.05,52.49,118.80,95.00,2.95,29.15,2.00,25.66,20.69,13.69,11.04,1670,10265,12.18,1.98,0.67,10.49,48.40,9.83,8.70
2010,317178761,204361098,112817663,0,139687838,133749401,5938437,177490923,1000,23533928,0,0,623897472,459770665,164126807,128439448,35687358,39931793,29326156,33177399,-4452274,-17026573,500,9500694,0,4.70,0,0,0,15.37,152.79,78.70,3.61,26.31,0,0,0,0,0,1246,9063,11.11,1.53,0.52,9.27,0,9.13,7.85
2009,350176709,221739311,128437398,0,201718324,188346189,13372134,148458385,1000,23533928,0,0,633424542,485359719,148064823,117489301,30575522,33047505,21809859,42072429,-10171102,-13283789,400,7869907,0,3.44,25.45,30.25,26.14,10.70,117.73,135.88,3.45,23.38,1.99,21.42,15.28,9.61,6.85,920,8112,12.61,1.43,0.43,10.10,20.52,8.52,7.25
