구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,131557638,56351458,75206180,0,22100104,16387062,5713042,109457534,500,12733794,0,0,146412789,114031274,32381515,18117601,14263914,13029586,12850618,1588305,1262025,3492355,200,2545814,19.81,9.74,8.78,5.63,-29.23,210.75,1844.55,343.88,20.19,2.35,22.12,1.21,14.61,13.16,11.76,10.59,1014,8598,8.40,0.99,0.74,7.29,16.92,7.61,6.69
2010,165211736,106989472,58222264,0,43921423,39466528,4454895,121290313,500,12733794,0,0,150968047,116699856,34268192,19771732,14496460,16719708,16146195,-11375167,-13295989,21240720,250,3182267,19.71,9.60,10.70,0,0,0,45.48,271.09,36.21,3.20,22.70,0,0,0,0,0,1268,9527,6.16,0.82,0.66,5.36,0,6.86,5.88
2011,168796129,109326917,59469212,0,30513408,24667206,5846202,138282721,500,12733794,0,0,160410463,119237906,41172556,20533187,20639370,22074269,21318726,20748245,-3801087,-19235760,250,3182000,14.93,12.87,13.29,6.25,42.38,32.04,117.26,443.21,22.07,2.40,25.67,0.96,15.90,16.43,12.36,12.77,1674,10862,6.21,0.96,0.83,5.59,19.42,6.42,5.75
2012,171072138,112286746,58785392,0,21406627,17858371,3548256,149665510,500,12873794,0,0,160334574,118201469,42133105,21487325,20645779,21354834,17480421,17676744,-4123255,-7579725,250,3217000,18.40,12.88,10.90,-0.05,0.03,-18.00,534.23,628.76,14.30,2.13,26.28,0.94,14.34,12.14,12.15,10.29,1363,11628,8.62,1.01,0.94,7.60,16.49,7.33,6.58
2013,183907166,124982060,58925106,0,19453656,15446437,4007220,164453510,500,12978794,0,0,169811475,126037294,43774181,23037765,20736416,21047262,17360386,11605506,1280535,-3551211,250,3243517,18.68,12.21,10.22,5.91,0.44,-0.69,566.10,809.13,11.83,1.68,25.78,0.96,13.20,11.05,11.68,9.78,1342,12673,11.07,1.17,1.13,9.85,16.11,9.29,8.42
2014,182316630,120929969,61386661,0,17240562,13631805,3608758,165076068,500,12978794,0,0,148845717,120402873,28442845,22950469,5492376,7301829,6329609,-2981369,-5935639,-6669497,200,2543487,40.18,3.69,4.25,-12.35,-73.51,-63.54,1582.82,887.12,10.44,2.00,19.11,0.81,3.33,3.84,3.00,3.46,488,12951,20.50,0.77,0.87,15.15,4.05,23.63,16.79
2015,235394690,177581626,57813064,0,22622912,19770275,2852637,212771778,500,15574552,0,0,242012570,187548052,54464518,28172592,26291925,30766998,23182710,15215637,17354826,24314105,250,3792456,16.36,10.86,9.58,62.59,378.70,266.26,0,898.23,10.63,2.14,22.50,1.16,13.92,12.27,12.59,11.10,1694,13965,6.91,0.84,0.66,6.34,15.38,6.93,6.42
2016,275769907,219528365,56241542,0,32777068,30038965,2738103,242992839,500,15574552,0,0,297954883,225953965,72000918,42724093,29276826,34089571,37747462,20012772,-11642712,-8546305,300,4460948,11.82,9.83,12.67,23.12,11.35,62.83,0,730.81,13.49,2.15,24.17,1.17,12.85,16.56,11.45,14.77,2424,16166,5.76,0.86,0.73,5.46,22.45,7.42,6.94
2017,301919377,248312129,53607248,0,40534667,37222203,3312464,261384710,500,15574552,0,0,327482316,259151538,68330777,34886650,33444127,27066997,21709681,23586591,-42351756,-4460948,300,4460948,20.55,10.21,6.63,9.91,14.23,-42.49,0,667.11,15.51,1.83,20.87,1.13,13.26,8.61,11.58,7.52,1394,17347,11.73,0.94,0.78,10.55,17.23,7.61,7.10
2018,325293762,252552953,72740809,0,35498770,32211336,3287434,289794992,500,15574552,0,0,346599584,266562043,80037542,37612843,42424699,46157107,35046431,26917835,-21769888,-4460948,400,5947930,16.97,12.24,10.11,5.84,26.85,61.43,0,784.05,12.25,2.88,23.09,1.11,15.39,12.72,13.53,11.18,2250,19171,6.18,0.73,0.62,5.74,19.78,5.10,4.80
