구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1344978336,557759817,787218519,0,1998492775,1356547740,641945035,-653514439,5000,12000000,0,0,2289936287,2629757669,-339821382,54964855,-394786237,-757447699,-758971230,-606910396,-37130333,447523016,0,0,0,-33.14,13.40,적전,적지,0,41.12,완전잠식,0,-14.84,1.47,완전잠식,완전잠식,-25.37,-48.77,-63248,-54460,0,0,0.02,0,-36.42,0,0
1997,1767751965,1056116604,711635361,0,1754223575,1282007945,471668110,13528390,5000,12000000,0,0,2019292735,1896941283,122351452,48513692,73837760,-146792411,-146792411,-153100261,-310977815,394444520,0,0,0,-7.27,24.68,326.02,적전,1.41,82.38,12966.98,0,6.06,1.47,83.57,-166.15,5.38,-10.70,-12233,1127,0,3.69,0.02,0,9.72,16.13,12.71
1996,975590240,672715717,302874523,0,812419279,700201872,112217407,163170961,5000,12000000,0,0,1619631838,1559434745,60197093,42865287,17331806,9121803,7891931,70647392,-7428638,87853506,300,3600000,0,0.49,17.03,-49.35,-81.22,0.45,96.07,497.89,2.27,3.72,1.81,10.75,4.89,1.93,0.88,658,13598,20.07,0.97,0.10,5.92,3.70,41.16,19.70
1995,816285258,575350894,240934364,0,656901058,570457170,86443888,159384200,5000,12000000,0,0,1383975902,1317916459,66059443,31841383,34218060,49383949,42020070,-11637886,-4036016,113212928,400,4800000,0,3.04,37.37,175.59,355.15,1.10,100.86,412.15,3.08,4.77,1.93,24.29,29.83,4.77,5.85,3502,13282,3.71,0.98,0.11,2.30,7.73,12.35,7.05
