구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,73075538,20545191,52530347,0,51085282,35477575,15607706,21990256,500,34674192,0,0,57258033,39215151,18042882,2489196,15553685,12037530,12037530,13433946,-7787910,-3367362,0,0,0,27.16,21.02,51.21,99.00,흑전,5.16,57.91,232.31,0,31.51,0.83,100.39,77.69,22.44,17.37,347,634,0,0,0,0,26.88,2.55,1.89
2010,107327661,24875858,82451804,0,67078026,35148109,31929917,40249636,500,35274592,0,0,74870096,53148020,21722076,3511229,18210847,13583559,17121285,14649002,-29354445,12656849,0,0,0,24.32,22.87,0,0,0,6.64,70.77,166.65,0,29.01,0,0,0,0,0,491,1141,0,0,0,0,0,3.05,2.22
2011,160424576,42788909,117635667,0,80314746,41505817,38808929,80109830,500,43274592,0,0,87535236,73816762,13718474,5948774,7769700,-4917699,-2832058,2136376,-72785453,70796036,0,0,0,8.88,-3.24,16.92,-57.33,적전,1.97,103.09,100.26,0,15.67,0.65,12.91,-4.71,5.80,-2.12,-66,1851,0,1.31,1.19,14.37,3.89,21.05,9.17
2012,211791006,59146901,152644105,0,119288747,59656992,59631755,92502259,500,43734592,0,0,133894976,106548535,27346441,6039358,21307084,14880040,12016017,21492046,-48153123,31199242,0,0,0,15.91,8.97,52.96,174.23,흑전,4.45,99.14,128.96,0,20.42,0.72,24.69,13.92,11.45,6.46,277,2115,14.33,1.88,1.29,6.88,11.13,12.26,7.61
2013,265357350,84221293,181136057,0,172376162,86119311,86256851,92981189,500,43744592,0,0,112440852,103583663,8857189,6211508,2645681,-547179,153008,20119486,-53534354,35037534,0,0,0,2.35,0.14,-16.02,-87.58,-98.73,0.51,97.80,185.39,0,7.88,0.47,2.85,0.16,1.11,0.06,4,2126,560.30,0.92,0.76,3.36,-0.39,77.56,7.32
2014,228745634,55618527,173127107,0,139439043,76612583,62826461,89306591,500,43784592,0,0,100260719,96261605,3999115,5974832,-1975717,-4418394,-3498806,23865856,-12529364,-11104864,0,0,0,-1.97,-3.49,-10.83,적전,적전,0,72.60,156.14,0,3.99,0.41,-2.17,-3.84,-0.80,-1.42,-80,2040,0,0.77,0.68,2.95,-0.78,0,7.23
2015,225273449,59442030,165831419,0,143538143,89855063,53683080,81735306,500,43784592,0,0,106907158,90697226,16209931,6080404,10129527,-8714953,-8167363,29938289,-5221116,-25372541,0,0,0,9.48,-7.64,6.63,흑전,적지,2.28,66.15,175.61,0,15.16,0.47,11.84,-9.55,4.46,-3.60,-187,1867,0,0.78,0.59,3.64,5.07,16.29,4.62
2016,212304648,52120619,160184030,0,118055244,75759636,42295608,94249404,500,43784592,0,0,135669072,111872677,23796395,8090914,15705481,16352199,13513420,49346631,-15437082,-26329208,0,0,0,11.58,9.96,26.90,55.05,흑전,4.28,68.80,125.26,0,17.54,0.62,17.85,15.36,7.18,6.18,309,2153,10.58,1.52,1.05,3.58,7.40,14.17,5.28
2017,236459436,79655935,156803502,0,136041992,92401432,43640560,100417445,500,43784592,0,0,131823200,112012797,19810403,9550975,10259428,9472805,7973228,27903655,-27874912,9811736,0,0,0,7.78,6.05,-2.83,-34.68,-41.00,3.04,86.21,135.48,0,15.03,0.59,10.54,8.19,4.57,3.55,182,2293,15.35,1.22,0.93,3.39,4.90,20.24,5.40
2018,379402418,101420250,277982168,0,227190313,147457844,79732469,152212105,500,43784592,0,0,275662171,229474165,46188007,18738617,27449390,24691875,18780424,68549065,-127191590,46781785,0,0,0,9.96,6.81,109.12,167.55,135.54,4.90,68.78,149.26,0,16.76,0.90,21.73,14.87,8.91,6.10,349,2663,11.70,1.53,0.65,3.27,8.95,13.03,5.35
