구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,73260859,32524701,40736158,0,40003900,23487484,16516417,33256958,500,14307257,0,0,152874392,137064098,15810295,11844514,3965781,701155,603531,1885011,-24357293,22538374,0,0,0,2.59,0.39,149.07,43.28,-69.94,2.28,138.48,120.29,0,10.34,2.59,16.09,2.45,6.72,1.02,46,2324,71.77,1.41,0.28,9.96,7.56,18.37,9.45
2010,120108641,67373593,52735048,0,75063556,58425170,16638386,45045084,500,19407257,0,0,184570313,164791355,19778958,13500551,6278407,1657067,1657067,-5064441,-20939229,27566861,0,0,0,3.40,0.90,0,0,0,1.99,115.32,166.64,0,10.72,0,0,0,0,0,95,2321,25.95,1.06,0.23,10.80,0,13.93,10.17
2011,110932311,59331934,51600377,0,85460970,66973934,18487036,25471341,500,35557621,0,0,202628143,184466278,18161865,20957223,-2795358,-29802286,-31842090,16581662,-25127509,14351656,0,0,0,-1.38,-15.71,9.78,적전,적전,0,88.59,335.52,0,8.96,1.75,-7.93,-90.31,-2.42,-27.56,-1093,716,0,1.39,0.14,0,-4.67,0,70.95
2012,90478042,49938019,40540023,0,71480918,44792813,26688106,18997124,500,35557621,0,0,209098334,184017196,25081138,14987300,10093838,-7373994,-7267938,1063359,-5942272,2639121,0,0,0,4.83,-3.48,3.19,흑전,적지,2.38,111.49,376.27,0,11.99,2.08,45.40,-32.69,10.02,-7.22,-204,534,0,2.56,0.23,0,17.79,9.21,6.11
2013,100527791,56608255,43919536,0,78481939,70591728,7890212,22045852,500,35557621,0,0,231950913,211002198,20948715,13451714,7497000,3170625,2997184,7138281,-6655861,576244,0,0,0,3.23,1.29,10.93,-25.73,흑전,1.55,80.19,355.99,0,9.03,2.43,36.53,14.61,7.85,3.14,84,620,15.90,2.16,0.21,5.38,11.43,12.55,7.05
2014,106060658,60012392,46048266,0,74255211,62040254,12214957,31805447,500,39812793,0,0,198603449,179865413,18738037,9193016,9545021,3769220,1147816,9401170,-11326833,-2320274,0,0,0,4.81,0.58,-14.38,27.32,-61.70,2.42,96.73,233.47,0,9.43,1.92,35.45,4.26,9.24,1.11,30,799,39.84,1.51,0.23,5.92,14.16,9.07,5.37
2015,122404388,75334332,47070056,0,65390581,48999884,16390697,57013807,500,58170534,0,0,225459497,206024139,19435358,13826749,5608609,3539106,4300448,9467539,-10310725,11798244,0,0,0,2.49,1.91,13.52,-41.24,274.66,2.02,153.74,114.69,0,8.62,1.97,12.63,9.68,4.91,3.76,85,980,40.21,3.48,0.77,15.75,8.60,37.06,16.91
2016,124064415,78900529,45163886,0,60214204,54879259,5334945,63850211,500,64877236,0,0,241570556,223858488,17712068,15299868,2412200,2260698,1662834,-10712305,-2135122,7774717,0,0,0,1.00,0.69,7.15,-56.99,-61.33,1.28,143.77,94.31,0,7.33,1.96,3.99,2.75,1.96,1.35,26,984,64.79,1.70,0.45,13.81,2.26,55.38,15.62
2017,95254890,52159723,43095167,0,53600286,50711261,2889025,41654604,500,66419511,0,0,168479538,175703208,-7223670,12326007,-19549677,-23776507,-23760208,-1338432,-5486239,686390,0,0,0,-11.60,-14.10,-30.26,적전,적전,0,102.86,128.68,0,-4.29,1.54,-37.06,-45.04,-17.83,-21.67,-358,627,0,2.52,0.62,0,-25.29,0,0
2018,78019141,40467621,37551520,0,62811204,61318109,1493095,15207937,500,66419511,0,0,92979655,102093236,-9113581,13753778,-22867359,-27245497,-28831043,-505207,-2721872,5631624,0,0,0,-24.59,-31.01,-44.81,적지,적지,0,66.00,413.02,0,-9.80,1.07,-80.43,-101.41,-26.39,-33.28,-433,230,0,1.82,0.30,0,-43.22,0,0
