구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,58615483,47206609,11408875,0,19913684,962653,18951031,38701799,500,27785325,0,0,11073434,10976210,97224,10735100,-10637876,-10706792,-10706792,-5960228,-20383412,41569496,0,0,0,-96.69,30.88,적지,적지,0,4903.80,51.45,0,0.88,0.26,-36.79,-37.03,-25.01,-25.17,-391,1399,0,16.44,56.82,0,-89.31,0,0
2017,26457389,14201206,12256183,0,7336329,2085864,5250465,19121060,500,26607740,0,0,8460728,8665915,-205187,13893460,-14098647,-16453531,-16453531,-11381656,-1308144,-11194,0,0,0,-194.47,-44.57,적전,적지,0,680.83,38.37,0,-2.43,0.25,-58.31,-68.05,-41.94,-48.95,-618,725,0,7.96,18.15,0,-111.27,0,0
2016,40774788,24887241,15887547,0,11535588,6678232,4857356,29239200,500,25681632,0,0,15263722,5948784,9314938,9032368,282571,-5523498,-6267169,6066176,-6725386,14888969,0,0,0,-41.06,224.81,흑전,적지,0.53,372.66,39.45,0,61.03,0.48,1.13,-24.99,0.88,-19.54,-246,1145,0,4.37,8.34,0,2.65,454.43,239.61
2015,23364922,11326896,12038027,0,2452583,1020981,1431602,20912339,500,23068998,0,0,4699249,4583208,116040,3834992,-3718952,-4802012,-5502638,-4274151,-1702642,-1661532,0,0,0,-117.10,-14.19,적지,적지,0,1109.41,11.73,0,2.47,0.17,-17.55,-25.97,-13.64,-20.18,-249,914,0,4.91,21.10,0,-59.89,0,0
2014,31165886,20721100,10444785,0,9704633,6512306,3192327,21461253,500,21615796,0,0,5476177,4846745,629432,5655953,-5026521,-9852277,-9845736,-2687839,3302540,10082154,0,0,0,-179.79,-38.14,적지,적지,0,318.18,45.22,0,11.49,0.19,-31.04,-60.81,-17.12,-33.53,-670,1001,0,2.15,5.77,0,-120.17,0,0
2013,27553328,23432472,4120857,0,16630653,3252992,13377661,10922676,500,11957000,0,0,8852506,7377474,1475031,7685066,-6210035,-10626267,-10626267,-6860265,-15318328,24270160,0,0,0,-120.04,-21.18,적지,적지,0,720.34,152.26,0,16.66,0.43,-63.01,-107.83,-30.10,-51.50,-956,928,0,3.89,4.53,0,-115.48,0,0
2012,13711349,6256655,7454693,0,4924084,3847738,1076346,8787265,500,9500000,0,0,11230833,8035469,3195364,3382889,-187525,-1500708,-1500708,2137263,-705605,-29210,0,0,0,-13.36,51.35,적지,적지,0,162.61,56.04,0,28.45,0.77,-2.00,-16.00,-1.29,-10.31,-158,943,0,3.01,2.40,0,-2.69,0,52.38
2011,15413969,6507348,8906621,0,5441992,3961775,1480217,9971977,500,9500000,0,0,7420567,7057599,362968,4165647,-3802679,-4502490,-4640266,-2334837,-1191834,4659733,0,0,0,-62.53,-58.16,적전,적전,0,164.25,54.57,0,4.89,0.48,-35.04,-42.75,-24.41,-29.79,-536,1067,0,3.73,4.65,0,-55.48,0,0
2010,15742368,10320929,5421438,0,4006485,3395604,610881,11735882,500,7470000,0,0,17737499,15082471,2655028,2270306,384723,919997,860204,-1574216,1433154,0,0,0,0,4.85,0,0,0,493.87,303.95,34.14,0,14.97,0,0,0,0,0,115,1858,29.53,1.83,1.43,22.85,0,66.02,39.93
2009,20000741,9582186,10418555,0,3365827,3295631,70196,16634914,500,7470000,0,0,12318303,10851257,1467047,1004474,462572,-1417727,-2436558,1546785,-9584907,8073976,0,0,0,-19.78,81.28,흑전,적지,15.08,290.75,20.23,0,11.91,0.73,3.69,-19.42,2.73,-14.39,-333,2249,0,1.61,2.15,0,7.12,58.62,36.78
