구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,94945811,43395576,51550235,0,47711425,35728956,11982468,47234386,500,8747718,0,0,77012402,44420436,32591966,15650277,16941689,12084061,10385739,17617987,-14953486,2762746,50,414147,3.99,22.00,13.49,15.00,181.89,207.52,7.82,121.46,101.01,0.56,42.32,0.92,39.22,24.04,20.20,12.38,1168,5636,7.62,1.58,1.03,4.86,25.35,5.68,4.22
2010,113481107,47816073,65665034,0,49837219,36570950,13266269,63643887,500,8747718,0,0,81240351,44859075,36381276,16925870,19455406,20232078,18349497,10468726,-8590715,-4946655,50,412671,2.25,23.95,22.59,0,0,0,9.55,130.75,78.31,0.29,44.78,0,0,0,0,0,2098,7530,8.34,2.32,1.88,6.69,0,9.13,7.40
2011,148083296,73691604,74391691,0,74296587,43745038,30551549,73786709,500,8747718,0,0,93714068,63399689,30314379,17379050,12935329,10795058,9097011,16408259,-24700105,21694014,50,410000,4.34,13.80,9.71,15.35,-33.51,-50.42,5.97,168.46,100.69,0.24,32.35,0.72,18.82,13.24,9.89,6.96,1080,8765,19.26,2.37,1.94,11.63,11.89,15.94,10.78
2012,151591918,71185368,80406550,0,72301259,61383380,10917880,79290658,500,8747718,0,0,85138204,55397486,29740718,18393395,11347324,8660657,9050825,15741107,-10667677,-4739904,50,399000,4.32,13.33,10.63,-9.15,-12.28,-0.51,4.17,115.97,91.19,0.41,34.93,0.57,14.83,11.83,7.57,6.04,1057,9790,11.45,1.24,1.24,6.63,11.92,11.58,7.27
2013,167432853,77555373,89877480,0,74873981,69339581,5534400,92558872,500,8784727,0,0,111677511,73911942,37765569,20900044,16865525,15020125,15541007,-474577,-3262777,-2746731,50,395262,2.54,15.10,13.92,31.17,48.63,71.71,8.48,111.85,80.89,0.25,33.82,0.70,19.63,18.09,10.57,9.74,1776,11499,11.09,1.71,1.54,7.53,15.21,12.75,8.87
2014,236963208,137010479,99952729,0,120442027,118288008,2154019,116521181,500,8895755,0,0,138878415,95157575,43720840,24963710,18757130,23787864,22651235,5410621,-20472494,45965499,50,400813,1.77,13.51,16.31,24.36,11.22,45.75,8.21,115.83,103.36,0.23,31.48,0.69,17.94,21.67,9.28,11.20,2553,14049,8.42,1.53,1.37,6.08,12.33,12.98,8.87
2015,224730965,121495496,103235469,0,101581138,76577864,25003275,123149827,500,8895755,0,0,123425729,91374059,32051670,24781373,7270297,8887636,6907435,28577463,-8673486,-17085575,105,841707,12.19,5.89,5.60,-11.13,-61.24,-69.51,2.93,158.66,82.49,1.00,25.97,0.53,6.07,5.76,3.15,2.99,776,14794,13.59,0.71,0.76,5.50,3.58,17.82,7.43
2016,205069605,113192857,91876748,0,94344524,67698664,26645860,110725081,500,8895755,0,0,113507609,81101818,32405790,23292665,9113126,8131872,-11666567,-12067565,-8003880,-6535561,150,1202439,0,8.03,-10.28,-8.04,25.35,적전,3.91,167.20,85.21,1.88,28.55,0.53,7.79,-9.98,4.24,-5.43,-1311,13397,0,0.59,0.62,0,-8.44,12.85,6.05
2017,200202736,112801598,87401138,0,86595635,78106708,8488928,113607101,500,8895755,0,0,143748592,96943228,46805364,27265372,19539992,8165029,9487137,42271347,-26862926,-11999006,150,1141486,12.03,13.59,6.60,26.64,114.42,흑전,8.42,144.42,76.22,1.59,32.56,0.71,17.42,8.46,9.64,4.68,1066,14268,8.83,0.66,0.58,4.40,16.19,4.99,3.35
2018,196484605,113354881,83129724,0,78467037,63970359,14496678,118017568,500,8895755,0,0,109393200,72353110,37040090,25765949,11274141,8624500,6648313,23493223,-10622451,-12215584,150,1108983,16.68,10.31,6.08,-23.90,-42.30,-29.92,5.80,177.20,66.49,2.32,33.86,0.55,9.73,5.74,5.68,3.35,747,14890,8.64,0.43,0.53,3.53,7.29,5.19,2.80
