구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,90713202,20747052,69966150,0,43311689,37694264,5617425,47401513,500,60930043,0,0,35354426,36445635,-1091209,4268680,-5359889,2035455,1790793,2768687,-11723177,9861377,0,0,0,-15.16,5.07,-11.21,적전,흑전,0,55.04,91.37,0,-3.09,0.40,-12.70,4.24,-6.12,2.05,35,778,11.94,0.54,0.60,7.93,-8.14,0,0
2010,90904527,31861054,59043473,0,51890890,42325370,9565520,39013637,500,60930043,0,0,35744725,31506883,4237843,5578374,-1340532,-9337426,-9112896,6865462,-16996511,1242897,0,0,0,-3.75,-25.49,0,0,0,0,75.28,133.01,0,11.86,0,0,0,0,0,-150,640,0,0.45,0.49,0,0,0,0
2011,49258304,16162506,33095798,0,30898678,27563010,3335668,18359625,500,60930043,0,0,25789134,22086132,3703002,4766720,-1063718,-20680213,-20738631,6007184,19108326,-24426977,0,0,0,-4.12,-80.42,-27.85,적지,적지,0,58.64,168.30,0,14.36,0.37,-3.71,-72.29,-1.52,-29.59,-340,301,0,0.48,0.34,0,-2.41,0,113.80
2012,38617725,4770690,33847035,0,24958105,22644385,2313719,13659620,500,6093004,0,0,18012525,14176052,3836473,3542526,293948,-4560616,-4589010,6159313,652353,-7707910,0,0,0,1.63,-25.48,-30.15,흑전,적지,0.18,21.07,182.71,0,21.30,0.41,1.84,-28.66,0.67,-10.44,-753,2242,0,0.72,0.54,0,1.47,82.20,21.47
2013,35049237,2969843,32079394,0,24254094,18787158,5466936,10795144,500,6802004,0,0,2795740,2590749,204991,412442,-207452,-3095676,-3807111,-114471,5787344,-5582093,0,0,0,-7.42,-136.18,-84.48,적전,적지,0,15.81,224.68,0,7.33,0.08,-1.70,-31.14,-0.56,-10.34,-564,1587,0,0.34,1.29,0,-1.76,0,44.62
2014,26202426,3535962,22666465,0,18664575,14295306,4369268,7537852,500,11620004,0,0,8873203,8061179,812025,667058,144966,-9073943,-6654218,-1403457,3034534,-1641288,0,0,0,1.63,-74.99,217.38,흑전,적지,0.35,24.74,247.61,0,9.15,0.29,1.58,-72.59,0.47,-21.73,-658,649,0,1.37,1.01,0,7.58,126.40,47.83
2015,28930869,6045073,22885796,0,18064559,10168177,7896382,10866310,500,14796104,0,0,10911842,9798985,1112857,1184963,-72106,-266926,-266926,-1400368,-4335504,6257558,0,0,0,-0.66,-2.45,22.98,적전,적지,0,59.45,166.24,0,10.20,0.40,-0.78,-2.90,-0.26,-0.97,-19,735,0,3.21,3.12,0,0,0,0
2016,70600453,15617139,54983314,0,35410625,22805001,12605624,35189828,500,30099766,0,0,8473811,7653579,820232,2476391,-1656158,-14486764,-14486764,-394595,-4998325,5081109,0,0,0,-19.54,-170.96,-22.34,적지,적지,0,68.48,100.63,0,9.68,0.17,-7.19,-62.91,-3.33,-29.11,-731,1180,0,1.52,4.20,0,-9.64,0,0
2017,45124362,8568236,36556126,0,40503223,34549206,5954017,4621139,500,32882766,0,0,18635266,15173523,3461743,10229329,-6767587,-34070502,-34070502,-1549931,-3608170,5156619,0,0,0,-36.32,-182.83,119.92,적지,적지,0,24.80,876.48,0,18.58,0.32,-34.00,-171.16,-11.70,-58.88,-1082,141,0,5.19,1.23,0,-38.85,0,0
2018,36027791,10609492,25418299,0,31650544,22221842,9428702,4377247,500,44780178,0,0,19629440,15549515,4079925,6040929,-1961003,-13963933,-13963933,-3639371,-5043536,8488836,0,0,0,-9.99,-71.14,5.33,적지,적지,0,47.74,723.07,0,20.78,0.48,-43.59,-310.37,-4.83,-34.41,-322,98,0,13.08,2.83,0,-53.65,0,0
