구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,43906431,30358518,13547912,0,17928677,16284785,1643892,25977754,500,8450000,0,0,37153338,26602822,10550517,4538498,6012019,5572264,4405427,-372924,-4944246,8441327,0,0,0,16.18,11.86,36.05,27.55,74.77,14.24,186.42,69.02,0,28.40,1.05,32.51,23.82,17.07,12.51,568,3074,14.26,2.63,1.69,12.24,19.30,11.96,10.67
2010,56010590,27890647,28119943,0,25962326,16895831,9066496,30048263,500,8450000,0,0,22136424,19004293,3132131,4809812,-1677682,-2176719,-1635255,-4479829,-7496730,13154986,0,0,0,-7.58,-7.39,0,0,0,0,165.07,86.40,0,14.15,0,0,0,0,0,-194,3556,0,1.03,1.40,0,0,0,0
2011,63686450,35325911,28360538,0,36903493,30215696,6687797,26782957,500,8450000,0,0,30881499,28078555,2802944,4369523,-1566579,-2571053,-2247618,-4092178,-1981603,4348429,0,0,0,-5.07,-7.28,39.51,적지,적지,0,116.91,137.79,0,9.08,0.52,-5.51,-7.91,-2.62,-3.76,-266,3288,0,0.89,0.80,0,-2.82,0,0
2012,64022907,44135256,19887651,0,36902371,33840011,3062360,27120537,500,8450000,0,0,44580014,37488867,7091147,4302470,2788677,200124,431934,-7817955,3896574,2067918,0,0,0,6.26,0.97,44.36,흑전,흑전,1.79,130.42,136.07,0,15.91,0.70,10.35,1.60,4.37,0.68,51,3328,61.43,0.94,0.60,16.22,11.67,19.13,13.36
2013,52357128,32219772,20137356,0,32771134,22940736,9830397,19585994,500,8828619,0,0,49623555,51140745,-1517190,4887676,-6404866,-8142871,-8308936,5418173,-1642813,-3895118,0,0,0,-12.91,-16.74,11.31,적전,적전,0,140.45,167.32,0,-3.06,0.85,-27.43,-35.58,-11.01,-14.28,-958,2332,0,0.83,0.34,0,-13.96,0,0
2014,52303963,28146737,24157226,0,33235935,22633539,10602396,19068027,500,8828619,0,0,40725913,38478420,2247493,4724030,-2476538,-3854136,-4099860,1530080,-295051,-1696375,0,0,0,-6.08,-10.07,-17.93,적지,적지,0,124.36,174.30,0,5.52,0.78,-12.81,-21.21,-4.73,-7.83,-464,2273,0,0.81,0.40,0,-6.51,0,0
2015,38369792,15217336,23152456,0,24729265,22469694,2259572,13640527,500,11607136,0,0,27979904,31219625,-3239722,6369412,-9609133,-11804039,-11597605,820733,-1668419,814321,0,0,0,-34.34,-41.45,-31.30,적지,적지,0,67.72,181.29,0,-11.58,0.62,-58.76,-70.91,-21.19,-25.58,-1008,1261,0,5.31,2.75,0,-27.39,0,0
2016,26547519,6199435,20348084,0,20492129,18458952,2033178,6055389,500,12557256,0,0,16904406,18987412,-2083006,6180573,-8263579,-11221878,-11080893,-2338201,2300150,-28265,0,0,0,-48.88,-65.55,-39.58,적지,적지,0,33.58,338.41,0,-12.32,0.52,-83.91,-112.52,-25.46,-34.14,-927,505,0,3.96,1.41,0,-33.52,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
