구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,190324038,67437027,122887012,0,121694722,66108374,55586347,68629317,500,32233340,0,0,144121437,129855593,14265844,13115500,1150345,-310442,890555,1158475,-31962960,30768745,0,0,0,0.80,0.62,2.89,-92.56,-92.97,0.19,102.01,177.32,0,9.90,0.93,2.21,1.71,0.74,0.58,28,2368,106.25,1.25,0.66,18.44,7.70,159.58,34.08
2010,140622003,57234570,83387433,0,100352542,82974372,17378170,40269461,500,29233340,0,0,186718888,168579499,18139389,12760130,5379259,-26699204,-26648334,7652325,8399734,-15739492,0,0,0,2.88,-14.27,0,0,0,0.87,68.98,249.20,0,9.71,0,0,0,0,0,-874,1477,0,1.70,0.41,0,0,28.24,16.23
2011,143781773,64972012,78809761,0,106813503,90934167,15879336,36968270,500,29233340,0,0,182361623,165159269,17202354,12120947,5081407,-3596965,-3674097,3200358,-9645258,6407134,0,0,0,2.79,-2.01,-2.33,-5.54,적지,0.78,71.45,288.93,0,9.43,1.28,13.16,-9.51,3.57,-2.58,-123,1332,0,1.36,0.29,146.80,4.73,25.30,14.21
2012,118379298,53516811,64862487,0,71517563,61923753,9593810,46861735,500,29233340,0,0,115892382,108211156,7681226,9681023,-1999797,2080894,7453316,-1910143,21297319,-19499919,0,0,0,-1.73,6.43,-36.45,적전,흑전,0,86.42,152.61,0,6.63,0.88,-4.77,17.78,-1.53,5.69,255,1677,7.06,1.07,0.45,5.70,-7.28,0,0
2013,108615665,54999450,53616215,0,76193589,71079768,5113820,32422077,500,29233340,0,0,85566237,77959888,7606349,8872805,-1266457,-7347216,-9242209,-3639686,-252958,2956925,0,0,0,-1.48,-10.80,-26.17,적지,적전,0,77.38,235.01,0,8.89,0.75,-3.19,-23.31,-1.12,-8.14,-316,1183,0,1.01,0.41,0,-1.89,0,280.39
2014,88065649,37099840,50965809,0,36346550,32538900,3807650,51719099,500,51794579,0,0,48598214,41706736,6891478,10780744,-3889266,-9874562,-13739961,-2135518,556358,656165,0,0,0,-8.00,-28.27,-43.20,적지,적지,0,114.02,70.28,0,14.18,0.49,-9.24,-32.66,-3.95,-13.97,-338,998,0,2.10,1.75,0,-5.74,0,0
2015,89685082,34216899,55468183,0,40098004,33192979,6905026,49587077,500,51794579,0,0,51913546,42331533,9582013,7384879,2197134,-467453,-1882489,3624861,-9386322,5728500,0,0,0,4.23,-3.63,6.82,흑전,적지,2.61,103.08,80.86,0,18.46,0.58,4.34,-3.72,2.47,-2.12,-36,957,0,2.40,2.29,0,0.99,66.38,39.67
2016,81952271,29638668,52313603,0,27058772,23309303,3749469,54893500,500,51794579,0,0,69283697,55578017,13705680,6958469,6747211,4280504,5577584,8540571,4564589,-12935190,0,0,0,9.74,8.05,33.46,207.09,흑전,9.93,127.15,49.29,0,19.78,0.81,12.92,10.68,7.86,6.50,108,1060,21.45,2.18,1.73,17.25,15.96,19.77,16.45
2017,77429144,34217725,43211419,0,13501668,12933868,567800,63927476,500,51794579,0,0,78234490,58761794,19472696,7999445,11473251,11754092,9528745,10527703,3291715,-13121637,0,0,0,14.67,12.18,12.92,70.04,70.84,52.34,264.56,21.12,0,24.89,0.98,19.31,16.04,14.40,11.96,184,1234,14.65,2.18,1.78,12.49,20.74,12.17,10.64
2018,83071031,39946332,43124699,0,11423722,11208233,215489,71647309,500,51794579,0,0,64950179,49338129,15612050,5573164,10038886,9814986,7510360,13687262,-13636048,-566684,0,0,0,15.46,11.56,-16.98,-12.50,-21.18,1031.75,356.40,15.94,0,24.04,0.81,14.81,11.08,12.51,9.36,145,1383,14.65,1.54,1.69,12.08,17.55,10.96,9.46
