구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,864734491,529637193,335097299,0,198672092,100705701,97966391,666062399,1000,40878588,0,0,762875404,586525868,176349536,37140753,139208783,140725165,105081366,116631223,-19062638,-74765199,1200,47115332,0,13.77,6.58,-8.79,-4.52,38.01,525.93,29.83,4.98,23.12,0.87,22.01,16.62,15.94,12.03,2556,16606,9.43,1.45,1.29,7.37,41.20,7.21,5.96
2017,881579305,505731798,375847507,0,282764325,172921686,109842639,598814980,1000,40878588,0,0,715764958,508012315,207752643,55120783,152631860,147185098,110056577,156380804,-171484915,15533885,1500,57472778,0,15.38,19.65,98.50,175.81,18.62,292.46,47.22,6.11,29.03,0.88,27.95,20.15,18.72,13.50,2798,15428,8.77,1.59,1.40,6.94,40.49,6.69,5.59
2016,748874587,319280225,429594362,0,255566309,139144585,116421724,493308278,1000,40878588,0,0,598231742,467856365,130375376,53484559,76890818,59148198,39903581,115486243,-57966848,-51049066,500,19287706,0,6.67,-0.37,76.37,16.60,10.42,229.46,51.81,2.30,21.79,0.82,15.92,8.26,10.54,5.47,1055,13143,20.57,1.65,1.48,11.47,15.45,11.54,7.99
2015,710593242,368934116,341659125,0,237719471,116499242,121220229,472873771,1000,40878588,0,0,600426024,510665000,89761024,46164916,43596108,42136536,34222746,66495554,-26159145,-53226538,500,19335155,0,5.70,-16.22,-17.39,-10.04,5.64,316.68,50.27,3.27,14.95,0.83,9.22,7.24,6.00,4.71,896,12623,17.07,1.21,1.04,8.55,9.53,14.34,7.80
2014,742872576,318618688,424253889,0,269779011,217966978,51812033,473093565,1000,40878588,0,0,716638988,621494643,95144345,42373589,52770756,49631184,38041971,97829935,-21418091,-78903475,550,21659482,0,5.31,-9.94,-11.55,-24.36,5.79,146.18,57.02,2.19,13.28,0.94,11.27,8.12,6.95,5.01,993,12261,25.29,2.05,1.43,13.29,10.24,19.54,11.53
2013,776494191,402379039,374115152,0,312941447,163172819,149768628,463552743,1000,40878588,0,0,795714488,697621713,98092775,38431959,59660817,70348169,50290636,86893076,-61876358,-31504482,750,29535658,0,6.32,11.55,-9.51,-3.65,6.00,246.60,67.51,3.13,12.33,1.03,12.91,10.88,7.71,6.50,1320,11967,18.19,2.01,1.23,10.48,10.15,16.52,9.92
2012,771018336,379462567,391555769,0,310528087,140695457,169832631,460490248,1000,40878588,0,0,713347820,609211571,104136249,38203283,65932967,63911914,52194435,41544492,-23821296,-26598860,700,28313000,0,7.32,25.83,12.39,1.27,9.70,269.70,67.43,2.70,14.60,0.96,14.39,11.39,8.89,7.04,1308,11299,19.80,2.29,1.48,13.03,15.43,16.18,11.38
2011,711538354,331910630,379627724,0,255639165,201167700,54471465,455899190,1000,40878588,0,0,566909489,477087415,89822074,31156546,58665528,65148464,51537570,75874923,-102188572,49836055,700,28615000,0,9.09,5.11,-23.50,-24.44,10.91,164.99,56.07,3.51,15.84,0.87,13.14,11.55,9.01,7.92,1250,10738,15.96,1.86,1.44,11.60,19.33,14.19,10.69
2010,590489226,381064654,209424572,0,153761826,149683178,4078648,436727399,1000,40878588,0,0,539341636,427282148,112059488,35368848,76690640,88003067,68207479,74612415,-129544853,61676322,800,32702870,0,12.65,0,0,0,28.27,254.58,35.21,4.08,20.78,0,0,0,0,0,1747,10281,11.22,1.91,1.41,8.83,0,10.66,8.61
2009,433058091,286571770,146486322,0,140254330,138309659,1944671,292803761,1000,21290932,0,0,452230058,340412605,111817453,29163313,82654140,91065843,66495900,71784497,-142368635,39642008,1500,31936398,0,14.70,8.80,79.13,65.31,48.13,207.20,47.90,4.93,24.73,1.21,33.30,26.79,22.20,17.86,3123,12930,9.73,2.35,1.43,7.77,50.07,8.04,6.69
