구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,246035426,123715801,122319625,0,71483036,44104136,27378900,174552390,500,78990426,0,0,273910965,243921965,29989001,19821906,10167094,10004482,8114959,-7309858,27608129,6765626,20,1538589,0,2.96,-3.97,-78.81,-78.52,16.94,280.51,40.95,0.63,10.95,1.23,6.15,4.91,4.56,3.64,86,2023,37.15,1.58,0.92,15.70,9.21,26.76,13.98
2017,200161636,123976554,76185083,0,44064226,39089710,4974516,156097410,500,78990426,0,0,285223838,211233866,73989972,26011702,47978270,47545625,37781094,49862310,-37110193,-1642270,40,3104710,0,13.25,5.46,26.06,28.57,164.72,317.16,28.23,1.12,25.94,1.42,34.57,27.22,23.94,18.85,481,2017,7.44,1.77,0.99,6.02,54.51,5.89,4.97
2016,200705613,122381179,78324434,0,79207708,70965410,8242298,121497905,500,77158440,0,0,270465702,211117349,59348354,21287806,38060548,36834684,29384760,50901809,-48574688,-4128388,30,2273573,0,10.86,85.69,276.89,329.57,111.95,172.45,65.19,0.57,21.94,1.72,36.61,28.26,24.25,18.72,381,1617,13.90,3.27,1.51,10.48,38.66,10.72,8.56
2015,113213790,38655871,74557920,0,26770235,14270052,12500184,86443555,500,77029313,0,0,145657336,118399848,27257488,17158862,10098627,7490966,6840427,16849818,-5304602,-9639273,0,0,0,4.70,9.25,295.36,412.56,16.56,270.89,30.97,0,18.71,1.25,12.19,8.26,8.67,5.87,89,1166,22.60,1.72,1.06,9.97,10.64,15.95,8.58
2014,119847706,37733165,82114539,0,40671625,24401919,16269707,79176080,500,76921708,0,0,133327678,114556460,18771218,16216925,2554293,2290080,1334555,5504830,-2286639,-1137299,0,0,0,1.00,-7.60,-84.49,-93.76,2.52,154.63,51.37,0,14.08,1.07,3.27,1.71,2.05,1.07,17,1073,65.59,1.07,0.66,8.84,1.69,41.44,9.52
2013,128986264,39298367,89687897,0,51785168,30838269,20946899,77201096,500,75628289,0,0,144295442,114141552,30153890,13681969,16471921,15323928,21375326,6361028,-15093179,-5021711,0,0,0,14.81,332.76,522.15,흑전,13.98,127.43,67.08,0,20.90,1.51,36.60,47.49,17.29,22.44,374,1065,4.05,1.42,0.60,3.27,40.37,8.24,6.30
2012,61514740,18745319,42769421,0,48700551,30671473,18029078,12814189,500,40170849,0,0,33343150,24126892,9216258,6568688,2647569,-10208267,-10243700,5158777,-22890830,22847758,0,0,0,-30.72,-33.78,-68.67,적지,3.79,61.12,380.05,0,27.64,0.62,18.94,-73.28,4.92,-19.04,-277,394,0,2.82,1.23,0,12.01,22.14,16.87
2011,46090615,18892540,27198075,0,30945693,27896403,3049290,15144922,500,32953057,0,0,50351637,34834166,15517471,7067075,8450396,346866,-4408188,9417805,-5735080,-7673885,0,0,0,-8.75,-17.28,-8.87,적전,3.90,67.72,204.33,0,30.82,0.93,46.51,-24.26,15.63,-8.15,-134,551,0,2.21,0.80,0,-18.57,6.42,5.91
2010,62068040,37117261,24950779,0,40877159,35612296,5264862,21190882,500,32953055,0,0,60868485,42785147,18083339,8810608,9272731,5791720,181028,3484899,-14320250,13842958,0,0,0,0.30,0,0,0,5.05,104.23,192.90,0,29.71,0,0,0,0,0,6,643,274.02,2.70,0.81,48.73,0,7.43,6.82
2009,48486626,29548227,18938399,0,42515196,41288035,1227161,5971430,500,25606179,0,0,38937899,30293511,8644388,7334950,1309438,-6212115,-7691893,-4265281,22419667,-19364787,0,0,0,-19.75,-40.49,흑전,적지,0.40,71.57,711.98,0,22.20,0.53,10.00,-58.72,1.79,-10.53,-140,786,0,1.66,0.77,0,6.75,34.08,23.86
