구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,519439692,385324755,134114938,0,336856630,262802507,74054123,182583063,500,15391605,0,0,918665962,772319810,146346153,116523092,29823060,21481737,18735127,34463064,-2833932,321192,100,1492375,0,2.04,11.47,-17.96,-26.53,4.21,146.62,184.50,0.95,15.93,1.86,17.18,10.79,6.05,3.80,964,9153,10.90,1.15,0.18,7.73,15.01,7.11,5.91
2017,466800989,338570864,128230125,0,302129899,263481430,38648469,164671090,500,14785790,0,0,824117388,693424681,130692707,94338720,36353987,30898804,25500459,-16919052,-1351595,6251457,100,1431794,0,3.09,16.12,29.80,78.81,5.96,128.50,183.47,0.90,15.86,1.83,24.23,16.99,8.08,5.67,1413,8559,7.89,1.30,0.19,6.02,19.34,6.57,5.63
2016,433142503,298415657,134726846,0,297712292,227360059,70352234,135430210,500,13804065,0,0,709690713,603457354,106233358,78225910,28007449,13097675,14260913,53993981,-38751490,41526814,70,933535,0,2.01,25.73,146.15,321.76,6.47,131.25,219.83,0.75,14.97,1.85,23.21,11.82,7.31,3.72,810,7462,11.46,1.24,0.17,7.45,22.44,6.36,5.29
2015,332914007,233619969,99294038,0,227029023,176484810,50544214,105884984,500,11428214,0,0,564434327,492395487,72038840,60660573,11378268,3868928,3381258,6140160,6825309,19986298,70,767225,0,0.60,14.28,14.04,57.31,2.62,132.37,214.41,1.44,12.76,1.73,10.84,3.22,3.49,1.04,165,7096,29.41,0.69,0.10,8.39,7.13,11.30,7.98
2014,319507718,222162265,97345453,0,215511483,169387199,46124285,103996235,500,11428214,0,0,493892213,422480760,71411453,61434211,9977242,3245574,2149426,-11844141,958680,-3370274,70,767225,0,0.44,9.97,41.20,64.44,1.92,131.16,207.23,1.17,14.46,1.59,9.68,2.09,3.22,0.69,105,7038,56.84,0.85,0.14,11.28,5.17,13.82,9.29
2013,300332038,204125807,96206231,0,198214225,158360806,39853420,102117813,500,11428214,0,0,449123861,385528383,63595478,56529396,7066083,1365517,1307115,5980546,-27577865,22126500,50,548018,0,0.29,2.63,27.20,82.02,1.58,128.90,194.10,0.86,14.16,1.56,6.99,1.29,2.45,0.45,32,6951,180.11,0.84,0.15,15.12,5.89,16.47,10.48
2012,276081487,181171838,94909649,0,176081396,138781947,37299449,100000091,500,11428214,0,0,437597549,385968420,51629129,46073953,5555177,1804397,718106,-903376,-26084599,33176729,50,548000,0,0.16,22.99,-24.72,-98.18,1.34,130.54,176.08,0.70,11.80,1.70,5.64,0.73,2.16,0.28,-48,6869,0,1.04,0.18,29.80,2.18,23.19,14.91
2011,237520803,154712579,82808224,0,140412544,108597914,31814630,97108259,500,10609616,0,0,355808679,308317024,47491654,40112426,7379228,34485607,39447674,-15548789,25209332,17990491,0,0,0,11.09,473.98,86.76,4311.77,2.99,142.46,144.59,0,13.35,2.31,10.98,58.70,4.79,25.60,3416,7237,2.83,1.33,0.28,2.61,14.08,18.06,12.84
2010,70623108,28357709,42265399,0,33325608,24546701,8778907,37297500,500,9791018,0,0,61989455,53543238,8446217,4495036,3951180,1081612,894146,3433799,-13811688,8274671,50,466158,0,1.44,0,0,0,3.82,115.53,89.35,1.49,13.63,0,0,0,0,0,93,4006,35.90,0.84,0.52,16.32,0,10.23,8.04
2009,58963975,24887303,34076672,0,28258125,18559551,9698575,30705850,500,7836620,0,0,57487036,48816443,8670593,3327998,5342594,2143104,1824734,3587951,-3446526,4778762,50,368438,0,3.17,27.69,161.90,-17.83,7.30,134.09,92.03,1.67,15.08,1.13,20.36,6.95,10.55,3.60,233,4164,12.88,0.72,0.41,7.73,20.59,5.30,4.32
