구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,220524462,106479426,114045036,0,101817844,85709220,16108623,118706619,500,17873425,0,0,330556897,241268829,89288068,68717048,20571020,20691280,18876526,34265862,-10087505,-16410896,400,6537056,0,5.71,26.78,19.04,66.76,10.09,124.23,85.77,2.75,27.01,1.57,19.03,17.46,9.76,8.96,1056,7905,13.78,1.84,0.79,9.57,12.16,14.23,10.14
2017,201005571,90207796,110797775,0,103488372,87533713,15954658,97517199,500,16358641,0,0,260728203,198084186,62644017,45363576,17280442,13323897,11319288,27815085,-16586071,-13913156,200,3006000,0,4.34,22.32,591.60,흑전,5.50,103.05,106.12,1.45,24.03,1.28,18.27,11.97,8.51,5.57,692,7100,19.87,1.94,0.86,11.65,9.26,16.47,11.26
2016,205335549,95924755,109410794,0,113714455,83513333,30201122,91621093,500,16358641,0,0,213152600,169837174,43315426,40816808,2498618,-6916333,-13883915,25985330,-4716476,-26506469,50,764919,0,-6.51,7.92,흑전,적지,0.69,114.86,124.11,0.60,20.32,0.96,2.54,-14.10,1.13,-6.28,-849,6558,0,1.27,0.64,0,2.84,82.13,18.44
2015,236872509,118330956,118541553,0,131495344,102819372,28675972,105377165,500,16358641,0,0,197503707,161707137,35796570,46550786,-10754216,-17998642,-17106049,32567013,-1012950,-28225654,0,0,0,-8.66,-24.96,적전,적전,0,115.09,124.79,0,18.12,0.77,-9.32,-14.82,-4.17,-6.63,-1046,7399,0,1.59,0.98,0,-4.82,0,0
2014,279409051,152936194,126472856,0,153980757,126208080,27772677,125428293,500,16358641,0,0,263189134,210370681,52818453,43111033,9707420,7788884,5832737,-62841461,7283209,58969373,100,1529838,0,2.22,2.08,-52.80,-61.36,3.01,121.18,122.76,0.71,20.07,1.22,9.57,5.75,4.52,2.71,409,8625,34.63,1.64,0.77,15.97,4.73,34.86,20.48
2013,150440370,106412240,44028130,0,72892663,70222173,2670490,77547707,500,12854400,0,0,257824756,215393180,42431576,21866144,20565432,17673923,15093404,12736742,-12978459,3033886,100,1275000,0,5.85,34.24,393.07,180.07,17.13,151.54,94.00,0.73,16.46,2.03,29.30,21.50,16.16,11.86,1174,6131,11.63,2.23,0.68,8.24,24.82,8.62,6.62
2012,104011846,62051975,41959871,0,41181579,38153752,3027827,62830267,500,12854400,0,0,192067141,173158184,18908956,14738089,4170868,5751120,5389146,14801811,-6650016,-6679447,50,623000,0,2.81,11.03,193.38,흑전,3.52,162.64,65.54,1.21,9.84,1.77,6.78,8.76,3.84,4.96,419,4998,9.84,0.83,0.28,4.58,5.82,13.97,5.62
2011,113472770,71763146,41709624,0,53242957,50669297,2573659,60229813,500,12854400,0,0,172979793,159038501,13941292,12519626,1421666,-4804765,-6187426,-8700998,-3597697,6521015,50,643000,0,-3.58,-9.50,-84.47,적전,1.38,141.63,88.40,1.72,8.06,1.51,2.24,-9.74,1.24,-5.39,-481,4686,0,0.62,0.22,0,2.90,35.62,7.09
2010,116078500,73874792,42203709,0,49297235,47607824,1689411,66781265,500,12854400,0,0,191146926,169521961,21624965,12470484,9154480,8777767,6961893,6978648,-2440183,-3375186,50,642720,0,3.64,0,0,0,8.65,155.17,73.82,1.00,11.31,0,0,0,0,0,542,5195,9.27,0.97,0.34,4.92,0,7.05,4.22
2009,97198212,60933225,36264987,0,44319034,42737957,1581077,52879178,500,10712000,0,0,136675100,119497849,17177251,10857996,6319256,7676401,5991118,17394284,-13567560,744401,200,2142400,0,4.38,2.68,-16.45,202.92,5.87,142.57,83.81,2.88,12.57,1.51,12.87,12.20,6.97,6.61,559,4936,12.43,1.41,0.54,6.54,10.21,14.14,7.62
