구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,106190698,41640536,64550162,0,46148895,26123939,20024956,60041803,500,14000000,0,0,60616129,47830470,12785659,8076865,4708794,4860047,4090891,-3691838,-19673093,15759029,80,1029980,25.24,7.77,6.75,-43.33,-35.26,144.57,7.20,159.40,76.86,2.86,21.09,0.58,8.59,7.46,4.49,3.90,292,4347,9.60,0.64,0.65,6.84,6.23,13.76,10.20
2010,125540580,62993156,62547425,0,60627942,44443131,16184811,64912638,500,14000000,0,0,110782745,90330261,20452485,9541827,10910657,8235405,6217938,7486565,-3026070,-3707189,100,1258283,20.32,9.85,5.61,0,0,0,8.24,141.74,93.40,3.29,18.46,0,0,0,0,0,442,4755,6.87,0.64,0.38,4.87,0,6.08,4.92
2011,153971295,84638860,69332435,0,81204010,67421984,13782026,72767285,500,14000000,0,0,147618981,124275673,23343308,12315150,11028158,9743563,8136010,3310420,-7894000,6456628,100,1328000,16.48,7.47,5.51,33.25,1.08,30.85,7.54,125.54,111.59,3.55,15.81,1.06,16.02,11.82,7.89,5.82,576,5187,4.90,0.54,0.27,3.63,9.87,6.25,4.98
2012,154719927,94504782,60215145,0,78568197,65420722,13147475,76151730,500,14000000,0,0,133022295,112467908,20554386,11184476,9369910,6996218,5659852,41746058,5387544,-20757963,60,797000,13.98,7.04,4.25,-9.89,-15.04,-30.43,5.81,144.46,103.17,2.55,15.45,0.86,12.58,7.60,6.07,3.67,407,5440,5.77,0.43,0.25,3.81,9.19,3.70,2.82
2013,206120936,122390421,83730515,0,126807678,99537599,27270079,79313258,500,14000000,0,0,170215946,151423840,18792106,13602614,5189492,4740832,3744654,13544648,-23057210,4234763,20,260695,6.53,3.05,2.20,27.96,-44.62,-33.84,3.09,122.96,159.88,0.80,11.04,0.94,6.68,4.82,2.88,2.08,285,5726,8.82,0.44,0.21,4.46,5.31,10.12,5.78
2014,206045227,120087986,85957241,0,113302619,102619718,10682900,92742608,500,14681617,0,0,257674533,225200789,32473744,15878269,16595476,15617003,12107595,10129458,-8606151,-17028670,20,273463,2.26,6.44,4.70,51.38,219.79,223.33,6.38,117.02,122.17,0.79,12.60,1.25,19.29,14.07,8.05,5.88,844,6380,3.01,0.40,0.14,2.08,13.46,3.15,2.38
2015,256997922,142769855,114228067,0,146672499,132627013,14045486,110325423,500,15859354,0,0,262989414,227571294,35418119,19269132,16148988,19127483,15161038,3152057,-16178291,8007045,30,445526,2.95,6.14,5.76,2.06,-2.69,25.22,13.68,107.65,132.95,0.66,13.47,1.14,15.91,14.93,6.98,6.55,971,7010,4.67,0.65,0.27,3.39,10.06,7.39,5.47
2016,252476646,134578612,117898033,0,130834935,102152206,28682729,121641711,500,18275228,0,0,264306663,230617191,33689472,22144956,11544517,11374315,9214581,18814103,-5290496,-1689826,30,504929,5.41,4.37,3.49,0.50,-28.51,-39.22,5.77,131.74,107.56,0.80,12.75,1.04,9.95,7.94,4.53,3.62,548,6799,6.87,0.55,0.24,3.89,6.17,9.00,5.55
2017,289528242,141907727,147620515,0,171082356,134160402,36921954,118445886,500,18314054,0,0,243972561,216389024,27583537,20876831,6706706,-171310,-788404,5273022,-36926467,38431001,20,333014,0,2.75,-0.32,-7.69,-41.91,적전,2.06,105.77,144.44,0.24,11.31,0.90,5.59,-0.66,2.47,-0.29,-43,6669,0,1.25,0.62,20.62,18.74,33.20,14.98
2018,297193470,156675972,140517498,0,186670664,158897385,27773279,110522805,500,18314054,0,0,303037678,280738882,22298796,23417321,-1118525,-2493511,-4042385,-24401847,-2902070,16474664,10,166507,0,-0.37,-1.33,24.21,적전,적지,0,98.60,168.90,0.15,7.36,1.03,-0.98,-3.53,-0.38,-1.38,-217,6253,0,1.07,0.40,20.05,-0.93,0,25.20
