구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,54570371,16465748,38104623,0,29506608,24335921,5170687,25063763,500,36130773,0,0,100555290,79735123,20820166,16091547,4728620,3796282,4669510,8993884,-1600011,-5511890,0,0,0,4.70,4.64,0.69,55.51,776.14,5.63,67.66,117.73,0,20.71,1.81,20.42,20.16,8.51,8.41,129,694,8.05,1.50,0.37,5.77,18.64,10.21,7.35
2010,60766722,22624781,38141941,0,30561890,25425131,5136759,30204832,500,36130773,0,0,111082629,87732822,23349807,17078354,6271453,5675780,5347162,17248427,-1744594,-17485935,0,0,0,5.65,4.81,0,0,0,12.68,88.99,101.18,0,21.02,0,0,0,0,0,148,836,15.98,2.83,0.77,11.80,0,16.03,12.31
2011,81363764,32314234,49049531,0,47942613,40747119,7195493,33421151,500,36130773,0,0,135743012,110011106,25731906,19799053,5932854,4897974,4066803,2326153,-7032119,4890555,0,0,0,4.37,3.00,22.20,-5.40,-23.94,7.65,79.30,143.45,0,18.96,1.91,18.65,12.78,8.35,5.72,113,925,23.99,2.92,0.72,14.88,11.03,20.84,14.68
2012,84020228,34904104,49116123,0,45000536,40165613,4834923,39019691,500,36130773,0,0,166841031,136422355,30418676,24013114,6405562,5762345,5695522,7266659,-2041717,-5489502,0,0,0,3.84,3.41,22.91,7.97,40.05,7.09,86.90,115.33,0,18.23,2.02,17.68,15.72,7.75,6.89,158,1080,19.13,2.79,0.65,12.84,12.03,20.29,14.14
2013,81266483,31918955,49347529,0,36742740,31642331,5100409,44523744,500,36130773,0,0,154321665,121887955,32433710,25234590,7199121,8061012,6411522,9884261,-3075710,-6992641,0,0,0,4.67,4.15,-7.50,12.39,12.57,15.23,100.87,82.52,0,21.02,1.87,17.23,15.35,8.71,7.76,177,1232,14.06,2.02,0.58,9.76,10.98,14.57,10.47
2014,101198140,48939938,52258202,0,53865255,48407226,5458029,47332885,500,36130773,0,0,156340142,123137433,33202710,26746809,6455900,4433943,3272646,-8423424,-3435782,12597689,0,0,0,4.13,2.09,1.31,-10.32,-48.96,20.43,101.10,113.80,0,21.24,1.71,14.06,7.13,7.08,3.59,91,1310,27.32,1.89,0.57,14.71,8.15,18.14,12.64
2015,93610372,19831749,73778624,0,43591128,37549660,6041468,50019244,500,36130773,0,0,161716628,128862155,32854474,27208639,5645835,4608769,2552395,31200322,-20976406,-9946065,0,0,0,3.49,1.58,3.44,-12.55,-22.01,15.16,52.81,87.15,0,20.32,1.66,11.60,5.24,5.80,2.62,71,1384,49.40,2.52,0.78,21.04,5.04,25.94,16.11
2016,119740511,41525711,78214800,0,64456088,58602442,5853646,55284424,500,36130773,0,0,173737758,138331321,35406437,29548306,5858131,5577867,5372999,-5469801,-8421955,13091815,0,0,0,3.37,3.09,7.43,3.76,110.51,11.93,70.86,116.59,0,20.38,1.63,11.13,10.20,5.49,5.04,149,1530,23.33,2.27,0.72,12.34,8.31,27.35,15.05
2017,120215051,35171386,85043665,0,60161191,54424568,5736623,60053860,500,36130773,0,0,164629715,131484086,33145628,26586936,6558692,5883765,4590049,15614971,-11099808,-4606464,0,0,0,3.98,2.79,-5.24,11.96,-14.57,9.82,64.62,100.18,0,20.13,1.37,11.37,7.96,5.47,3.83,127,1662,22.63,1.73,0.63,10.37,6.59,20.91,11.44
2018,126515257,41144155,85371102,0,64748289,58921963,5826326,61766968,500,36130773,0,0,150703085,132400103,18302982,14168904,4134079,3008118,2154614,-1044998,-6903416,8627230,0,0,0,2.74,1.43,-8.46,-36.97,-53.06,4.77,69.83,104.83,0,12.15,1.22,6.79,3.54,3.35,1.75,60,1710,38.90,1.36,0.56,10.37,3.58,30.50,12.53
