구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,262516457,178015924,84500534,0,41789419,36350520,5438899,220727038,500,6000000,0,0,233326733,182097574,51229159,9844371,41384787,51869279,39649709,22300740,-18288162,-3036000,1300,7800000,0,16.99,13.39,22.21,92.64,431.66,489.72,18.93,4.38,21.96,0.95,20.50,19.64,16.79,16.09,6615,36741,4.48,0.81,0.76,4.30,129.42,4.31,4.14
2017,230420605,158082025,72338580,0,47363291,41410742,5952550,183057314,500,6000000,0,0,205781841,163075930,42705911,8842079,33863833,31403592,20582621,46527259,-38640412,-5380000,900,5400000,0,10.00,-12.44,13.58,-13.94,539.47,381.74,25.87,2.10,20.75,0.92,19.25,11.70,15.20,9.24,3441,30456,12.47,1.41,1.25,11.36,63.48,7.61,7.18
2016,215036137,144728651,70307486,0,46326207,40632631,5693576,168709929,500,6000000,0,0,235018376,194713192,40305184,10489086,29816098,31612007,23917682,32246922,-23645928,-4795249,900,5400000,0,10.18,-0.40,7.71,5.47,533.42,356.19,27.46,2.55,17.15,1.16,18.77,15.05,14.76,11.84,3986,28057,8.84,1.26,0.90,8.18,38.80,7.11,6.67
2015,189001800,121277555,67724245,0,39950792,34447722,5503070,149051009,500,6000000,0,0,235969690,196313554,39656136,11973420,27682715,29246173,22676558,24673698,-13183325,-3099751,900,5400000,0,9.61,24.44,18.06,5.98,2638.71,352.06,26.80,2.56,16.81,1.36,19.59,16.05,15.95,13.07,3773,24780,9.30,1.42,0.89,8.43,36.27,7.62,7.03
2014,158057524,92403274,65654251,0,24531587,20654148,3877438,133525938,500,6000000,0,0,189631759,155745728,33886030,10437334,23448696,27611573,21397903,9016891,1994456,-5406488,900,5400000,0,11.28,14.15,-13.49,-6.09,1424.85,447.38,18.37,1.87,17.87,1.26,18.67,17.04,15.58,14.22,3565,22194,13.48,2.16,1.52,11.36,37.43,12.31,10.52
2013,142932108,89606593,53325515,0,25315182,21706304,3608878,117616926,500,6000000,0,0,166122419,130836677,35285742,8182062,27103680,30505294,22786047,9642406,-7778578,-2580440,900,5400000,0,13.72,53.50,32.52,23.26,4840.81,412.81,21.52,2.72,21.24,1.34,25.82,21.71,21.82,18.35,3798,19603,8.72,1.69,1.20,8.02,75.13,7.33,6.83
2012,105483370,73807483,31675887,0,13178195,10205746,2972450,92305175,500,6000000,0,0,108224285,82245906,25978379,5525247,20453131,24997142,18485546,11267897,-7136828,-2935300,600,3480000,0,17.08,30.80,30.52,21.76,0,723.20,14.28,2.96,24.00,1.08,24.26,21.92,20.49,18.52,3081,15599,6.57,1.30,1.12,6.16,138.41,5.94,5.60
2011,94174014,65271945,28902069,0,17828767,15024390,2804377,76345247,500,6000000,0,0,82738193,62321930,20416264,4745358,15670906,19647472,15182500,15831663,-15744622,-2169873,500,2900000,0,18.35,-15.27,14.87,23.28,0,434.44,23.35,4.48,24.68,0.94,22.16,21.47,17.74,17.19,2530,12939,4.41,0.86,0.81,4.13,142.88,4.27,4.01
2010,82508879,57431889,25076989,0,17417934,14670029,2747905,65090945,500,6000000,0,0,97654825,79874919,17779906,4137780,13642125,15794511,12315359,11092595,-9207902,-1743127,375,2175000,0,12.61,0,0,0,1225.27,391.49,26.76,3.10,18.21,0,0,0,0,0,2053,11063,5.90,1.09,0.74,5.54,0,5.32,5.03
2009,65924960,45370028,20554932,0,10636305,8979280,1657025,55288654,500,6000000,0,0,69746297,55379284,14367013,3552396,10814617,13172941,9664207,8808034,-3855705,-2495067,300,1740000,0,13.86,25.39,5.48,4.53,866.90,505.27,19.24,2.21,20.60,1.12,20.99,18.76,17.43,15.58,1611,9429,8.41,1.44,1.17,7.81,79.73,7.52,7.03
