구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,260899732,3293153,257606579,0,116065400,20419668,95645732,144834332,1000,5000000,0,0,39995635,35544076,4451559,4046675,404884,-1413763,-569119,3638019,-7541206,1818771,0,0,0,-1.42,5.91,-35.12,적지,0.26,16.13,80.14,0,11.13,0.15,0.28,-0.39,0.16,-0.22,0,0,0,0,0,0,0.08,146.12,10.36
2017,260890941,5437682,255453260,0,115187764,27250307,87937456,145703178,1000,5000000,0,0,37763763,33829659,3934103,3310007,624096,-816781,-847955,2407776,-5643712,5111574,0,0,0,-2.25,0.28,흑전,적지,0.39,19.95,79.06,0,10.42,0.17,0.55,-0.75,0.29,-0.39,0,0,0,0,0,0,0.39,88.44,10.22
2016,173576611,3377839,170198772,0,93132113,33585956,59546156,80444498,1000,5000000,0,0,37660044,34562398,3097646,3160697,-63051,-3288858,-7211469,1219052,-2226372,-244615,0,0,0,-19.15,8.97,적지,적지,0,10.06,115.77,0,8.23,0.21,-0.08,-8.58,-0.04,-4.10,0,0,0,0,0,0,-0.10,0,10.59
2015,177813740,4870228,172943512,0,90140803,34050254,56090549,87672937,1000,5000000,0,0,34559815,35385962,-826147,3447129,-4273276,-5076862,-4861172,-875279,-7131540,10853245,0,0,0,-14.07,12.51,적지,적지,0,14.30,102.81,0,-2.39,0.20,-4.74,-5.40,-2.44,-2.78,0,0,0,0,0,0,-2.99,0,1152212.55
2014,172094530,2683256,169411274,0,79580537,30306477,49274061,92513993,1000,5000000,0,0,30716870,31055542,-338673,3127944,-3466617,-4590078,-3745483,1052024,-18189014,13109000,0,0,0,-12.19,-24.52,적전,적전,0,8.85,86.02,0,-1.10,0.18,-3.67,-3.97,-2.08,-2.24,0,0,0,0,0,0,-2.20,0,80.78
2013,161656114,6324594,155331521,0,65337750,26721251,38616499,96318364,1000,5000000,0,0,19307615,16768289,2539326,1624206,915120,516334,380721,2222964,-1322183,-1118870,0,0,0,1.97,-52.56,-74.11,-79.40,1.47,23.67,67.84,0,13.15,0.12,0.95,0.40,0.56,0.23,0,0,0,0,0,0,0.55,28.20,8.89
2013,163143611,7212252,155931359,0,67287053,26773382,40513671,95856558,1000,5000000,0,0,40696548,33885237,6811311,3276294,3535018,2383441,1848446,5141369,-2048006,-638410,0,0,0,4.54,-0.40,1.76,26.40,2.39,26.94,70.20,0,16.74,0.25,3.71,1.94,2.17,1.14,0,0,0,0,0,0,2.22,7.54,3.63
2012,161924713,4120211,157804502,0,67449815,28399676,39050139,94474898,1000,5000000,0,0,40861710,33785418,7076292,3602441,3473850,1937445,1462431,6772452,-6062030,-1378438,0,0,0,3.58,14.44,110.75,흑전,2.12,14.51,71.39,0,17.32,0.25,3.69,1.55,2.16,0.91,292,18895,18.77,0.29,0.67,5.78,2.12,16.47,8.46
2011,159819216,4652309,155166908,0,66083991,13134069,52949922,93735225,1000,5000000,0,0,35705981,31300863,4405117,2756767,1648351,-1215803,-450650,7373530,-9494850,2226839,0,0,0,-1.26,0,0,0,1.10,35.42,70.50,0,12.34,0,0,0,0,0,-90,18747,0,0.38,1.00,16.23,0,39.25,15.08
2010,156507235,6625291,149881944,0,59038167,21766004,37272162,97469069,1000,5000000,0,0,28884842,28775920,108922,3189762,-3080840,-6823979,-6823979,-551120,-3872842,5958090,0,0,0,-23.62,7.35,적전,적지,0,30.44,60.57,0,0.38,0.25,-4.59,-10.16,-2.70,-5.99,-1365,19494,0,0.23,0.77,0,-3.46,0,110.02
