구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,121415206,62507643,58907563,0,73641932,65191144,8450788,47773274,500,12428000,0,0,402109944,367511082,34598862,23262197,11336665,9063025,7524491,20379850,-5689629,-14176764,500,6038255,0,1.87,1.79,-7.19,-20.99,11.98,95.88,154.15,4.81,8.60,2.99,20.57,13.65,8.43,5.60,605,4201,17.18,2.48,0.32,9.88,22.41,11.80,7.92
2017,147514110,71883601,75630509,0,85065811,77261114,7804696,62448299,500,12428000,0,0,395024484,362778525,32245959,20031256,12214703,11781878,9522953,4491945,-11429406,741841,500,6067025,0,2.41,16.06,8.19,30.01,15.38,93.04,136.22,3.97,8.16,2.93,21.14,16.48,9.05,7.06,766,5336,16.44,2.36,0.40,10.61,26.12,13.74,9.62
2016,122365581,55244811,67120771,0,69243925,60740978,8502947,53121657,500,12428000,0,0,340357540,312740395,27617145,16326854,11290291,10018130,7325044,12827172,-678460,-5588293,200,2426823,0,2.15,7.79,1.41,-1.24,12.03,90.95,130.35,1.71,8.11,2.81,21.77,14.12,9.31,6.04,589,4600,19.85,2.54,0.43,11.86,25.88,13.22,9.20
2015,120185171,51551420,68633751,0,69568421,59780917,9787504,50616749,500,12428000,0,0,315749791,290241189,25508602,14375741,11132861,9354550,7416974,9605677,-10742277,1086511,100,1237215,0,2.35,9.72,-4.76,-15.74,16.69,86.23,137.44,0.67,8.08,2.83,24.78,16.51,9.97,6.64,597,4183,24.97,3.56,0.59,14.72,28.67,17.13,11.70
2014,103239397,47566911,55672486,0,63986323,52878111,11108212,39253074,500,12428000,0,0,287775045,260902324,26872721,15183423,11689298,11014642,8802191,2892378,-5122557,2414242,75,1002068,0,3.06,9.97,23.70,16.09,20.59,89.96,163.01,0.39,9.34,3.05,34.33,25.85,12.37,9.32,708,3217,26.90,5.92,0.82,16.73,34.43,20.12,13.80
2013,85740869,35815936,49924933,0,56895392,48884383,8011009,28845477,500,12428000,0,0,261681333,238617525,23063807,13614224,9449583,9416269,7582295,15375278,-16147592,974138,50,619153,0,2.90,22.67,66.11,71.12,14.14,73.27,197.24,0.87,8.81,3.32,33.33,26.74,12.00,9.63,610,2375,9.41,2.42,0.27,5.69,34.48,8.36,5.48
2012,71688635,26802624,44886011,0,43827292,37855854,5971438,27861343,500,12428000,0,0,213327457,195990061,17337396,11648481,5688915,5705108,4430985,9348547,-10212326,713231,25,315049,0,2.08,7.81,22.52,-23.27,7.95,70.80,157.31,0.63,8.13,3.20,23.02,17.93,8.53,6.64,357,2242,11.09,1.76,0.23,5.35,20.42,10.54,5.74
2011,61725769,24808296,36917473,0,40165250,34414934,5750315,21560520,500,12428000,0,0,197871619,182789759,15081860,10438713,4643147,2503926,5774658,8106651,-3505634,-4391375,0,0,0,2.92,17.51,-11.95,흑전,3.97,72.09,186.29,0,7.62,3.29,23.55,29.29,7.72,9.60,465,1735,6.50,1.74,0.19,3.48,47.83,10.44,5.02
2010,58568781,20040802,38527979,0,40691815,35409289,5282527,17876966,500,12428000,0,0,168391213,153283915,15107298,9833910,5273388,412420,-579504,13370726,-13254591,-379191,0,8698,0,-0.34,0,0,0,3.66,56.60,227.62,0.00,8.97,0,0,0,0,0,-47,1438,0,3.79,0.40,15.95,0,15.36,8.02
2009,179778611,96090182,83688429,0,108195308,103912568,4282740,71583304,500,12428000,0,0,274637154,243067397,31569757,36532780,-4963023,-3843748,509371,3253866,-6566926,2272977,0,4349,0,0.19,15.33,적지,흑전,0,92.47,151.15,0.00,11.50,1.62,-7.21,0.74,-2.92,0.30,-96,1677,0,2.50,0.19,5.59,-7.72,0,20.93
