구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,11956941,6200511,5756431,0,9756811,8060539,1696272,2200130,5000,176200,0,0,12155980,10211241,1944738,992093,952645,354985,354985,79669,-221452,-204882,0,0,0,7.84,2.92,-2.81,-1.43,흑전,2.81,76.92,443.47,0,16.00,1.07,47.10,17.55,8.35,3.11,2015,12487,0,0,0,0,11.73,6.57,4.96
2010,10718720,4432414,6286307,0,7548246,5661113,1887133,3170474,5000,176200,0,0,15205878,12710707,2495171,929726,1565445,970344,970344,2528563,-980036,-1527226,0,0,0,10.29,6.38,25.09,64.33,173.35,4.86,78.30,238.08,0,16.41,1.34,58.30,36.14,13.81,8.56,5507,17994,0,0,0,0,19.63,3.05,2.57
2011,14469414,7488913,6980501,0,9062538,8053179,1009359,5406876,5000,176200,0,0,22847411,18922544,3924867,1339793,2585074,2236401,2236401,2806119,-1568798,-720522,0,105720,4.73,11.31,9.79,50.25,65.13,130.48,10.03,92.99,167.61,0,17.18,1.81,60.28,52.15,20.53,17.76,12692,30686,0,0,0,0,32.22,1.29,1.09
2012,17736698,10210956,7525742,0,10435889,6667877,3768012,7300809,5000,176200,0,0,20024402,16378008,3646394,1624146,2022248,1935118,1807050,2384779,-603727,1147836,0,81146,4.49,10.10,9.02,0,0,0,8.87,153.14,142.94,0,18.21,0,0,0,0,0,9955,35988,0,0,0,0,0,0.73,0.58
2013,22395953,14581938,7814015,0,13034813,8251133,4783681,9361139,5000,176200,0,0,28862676,24184743,4677934,1943916,2734018,2405935,2080529,-627330,-730563,32293,0,70480,3.39,9.47,7.21,44.14,35.20,15.13,6.90,176.73,139.24,0,16.21,1.44,32.82,24.97,13.62,10.37,10256,46144,0,0,0,0,25.27,1.08,0.91
2014,34491956,25670573,8821383,0,6778278,5601939,1176339,27713678,500,6043686,0,0,40333039,32577196,7755843,2886518,4869325,3724254,2798968,6426731,-1200726,8743356,50,302184,10.80,12.07,6.94,39.74,78.10,34.53,13.77,458.24,24.46,1.11,19.23,1.42,26.27,15.10,17.12,9.84,602,4586,7.51,0.99,0.52,6.33,35.46,5.61,5.07
2015,46798087,26623637,20174450,0,16732694,14719000,2013694,30065393,500,6043686,0,0,60452386,53539969,6912417,3706686,3205730,3943513,3393736,1951071,-13519176,3104480,50,296910,8.75,5.30,5.61,49.88,-34.16,21.25,0,180.88,55.65,0.43,11.43,1.49,11.10,11.75,7.89,8.35,562,5089,20.84,2.30,1.17,17.74,17.64,22.06,18.62
2016,73563751,46291371,27272379,0,38238223,13410542,24827681,35325527,500,6043686,0,0,74923371,66466382,8456988,5435945,3021043,4728355,3991393,-9129717,-6671048,20967228,100,590533,14.80,4.03,5.33,23.94,-5.76,17.61,13.67,345.19,108.25,0.74,11.29,1.24,9.24,12.21,5.02,6.63,660,6010,20.44,2.25,1.09,17.32,7.74,30.61,24.72
2017,92144515,53490115,38654399,0,48809101,42942622,5866479,43335414,500,6603686,0,0,101348011,89718329,11629682,6988055,4641627,1538113,1127985,-2400960,-12440851,8037146,50,327785,29.06,4.58,1.11,35.27,53.64,-71.74,2.95,124.56,112.63,0.42,11.47,1.22,11.80,2.87,5.60,1.36,177,6615,67.05,1.79,0.75,30.81,7.03,21.40,16.64
2018,165024157,119940940,45083217,0,80770746,76214380,4556365,84253411,500,52396711,0,0,92133286,79451375,12681911,10572353,2109559,-9837296,-9927664,784597,-57329679,89804608,0,0,0,2.29,-10.78,-9.09,-54.55,적전,1.14,157.37,95.87,0,13.76,0.72,3.31,-15.56,1.64,-7.72,-232,1615,0,2.17,1.63,0,3.91,86.87,52.32
