구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,125379292,41329262,84050030,0,57854275,6056208,51798066,67525017,500,11853013,0,0,29606475,14359786,15246689,11472689,3774000,13907933,13905761,4833412,4839312,-10045918,100,1184306,0,46.97,51.54,18.35,1837.03,3.64,682.43,85.68,0.20,51.50,0.24,6.52,24.04,3.07,11.32,1176,5680,42.95,8.89,20.22,38.38,6.86,162.82,113.09
2017,120409038,66314964,54094073,0,72249633,19889459,52360174,48159405,500,11695939,0,0,19536787,10288784,9248004,6059186,3188818,3200374,717889,8519219,-78461686,68815905,50,584299,0,3.67,-31.34,313.13,흑전,17.72,333.42,150.02,0.10,47.34,0.23,7.30,1.64,3.70,0.83,61,4137,793.43,11.77,29.15,315.19,8.32,179.11,133.50
2016,51749174,21786790,29962384,0,12558942,11214601,1344341,39190232,500,11695939,0,0,28455734,21597877,6857857,6085985,771871,73840,-93038,2880883,-5948221,-314926,50,584316,0,-0.33,-4.35,-58.86,적전,3.32,194.27,32.05,0.18,24.10,0.55,1.96,-0.24,1.49,-0.18,-8,3370,0,8.07,11.18,420.54,-3.79,412.15,196.21
2015,51667834,34027654,17640180,0,12282557,11242933,1039624,39385277,500,11695939,0,0,29750213,21508131,8242082,6365977,1876105,3133351,2994277,4231345,5426,-2388656,0,0,0,10.06,-32.08,71.83,흑전,6.64,302.66,31.19,0,27.70,0.55,4.93,7.87,3.49,5.58,256,3387,177.92,13.45,17.91,138.99,9.32,283.97,196.24
2014,55727172,36260120,19467053,0,18980346,18248568,731777,36746826,500,11695939,0,0,43803771,36213794,7589977,6498143,1091834,-1726619,-2250732,-2340608,586811,2182622,0,0,0,-5.14,46.67,흑전,적지,2.56,198.70,51.65,0,17.33,0.80,2.88,-5.94,1.98,-4.09,-193,3161,0,8.45,7.11,0,8.16,286.02,161.72
2013,54299963,36799621,17500341,0,15293798,14467955,825843,39006164,500,11653558,0,0,29866389,27645574,2220816,6317787,-4096972,-7926930,-7675239,-1474660,-2770715,-61472,0,0,0,-25.70,-35.04,적전,적지,0,254.35,39.21,0,7.44,0.47,-9.56,-17.90,-6.46,-12.11,-659,3366,0,7.06,9.24,0,-19.81,0,0
2012,72489773,43303073,29186701,0,25752260,24730119,1022142,46737513,500,115353494,0,0,45976576,35122273,10854303,8563200,2291103,-11096725,-11156188,294039,-20355149,18247065,0,0,0,-24.26,67.82,흑전,적지,3.56,175.10,55.10,0,23.61,0.70,5.39,-26.24,3.50,-17.07,-116,406,0,9.85,8.26,0,8.19,201.40,119.16
2011,58250761,30598027,27652735,0,19961106,15776377,4184729,38289655,500,84200463,0,0,27396109,25552549,1843560,9930735,-8087175,-9147366,-9337724,-6325394,8954983,-4761995,0,0,0,-34.08,688.92,적지,적지,0,193.95,52.13,0,6.73,0.43,-19.83,-22.90,-12.64,-14.59,-113,454,0,3.56,4.76,0,-25.30,0,0
2010,69715009,39044622,30670387,0,26454200,18604504,7849696,43260809,500,78544551,0,0,3472619,5457213,-1984594,6573833,-8558427,-16944865,-16944865,-6702603,556079,-404815,0,0,0,-487.96,0,0,0,0,209.87,61.15,0,-57.15,0,0,0,0,0,-214,547,0,1.35,16.69,0,0,0,0
2009,73099147,51198163,21900984,0,29805105,697779,29107326,43294043,500,63324507,0,0,3440883,6427688,-2986805,4694790,-7681594,-15980525,-15980525,-4209358,-32205154,37087478,0,0,0,-464.43,7.97,적지,적지,0,7337.30,68.84,0,-86.80,0.06,-16.69,-34.72,-12.41,-25.83,-252,685,0,1.50,18.87,0,-73.49,0,0
