구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,4005131870,0,0,0,3784146002,0,0,220985868,5000,0,0,0,-4643811,0.0,-4643811,0,-27836922,0,0,24781517,-496743469,530758306,0,0,0,-6.11,52.94,적전,적전,0,0,1712.39,0,-0.79,0.16,-13.18,-16.92,-0.77,-0.98,-3897,20134,0,0.24,0.08,1.33,0,0,0
1997,3266529345,0,0,0,3065042134,0,0,201487211,5000,0,0,0,51177071,0.0,51177071,0,30917395,0,0,106518552,-654782282,529909955,800,5168447,0,5.75,22.83,-6.92,-8.68,0,0,1521.21,5.33,13.37,0.13,16.11,11.46,1.05,0.74,3551,31187,4.22,0.48,0.25,0.97,0,0,0
1996,2640218668,0,0,0,2457929440,0,0,182289228,5000,0,0,0,51417134,0.0,51417134,0,33216774,0,0,81187621,-848738772,771570979,300,1863623,0,7.73,16.36,-32.10,-8.11,0,0,1348.37,1.33,16.50,0.14,19.48,14.12,1.48,1.07,3878,29344,5.83,0.77,0.45,1.39,0,0,0
1995,1846353959,0,0,0,1687523908,0,0,158830051,5000,0,0,0,60383569,0.0,60383569,0,48921608,0,0,110934501,-450147874,338696166,300,1590572,0,9.79,13.81,45.08,34.23,0,0,1062.47,0.91,22.55,0.16,37.42,20.05,2.95,1.58,4831,26472,6.85,1.25,0.67,1.80,0,0,0
