구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,55730869,24356705,31374164,0,38516877,28402591,10114287,17213992,500,59720884,0,0,39527527,41812384,-2284857,10203851,-12488709,-21839582,-21548193,-11259575,-1876967,13366346,0,0,0,-54.51,5.57,적지,적지,0,85.76,223.75,0,-5.78,0.64,-55.68,-96.08,-20.33,-35.08,-361,288,0,2.62,1.14,0,-31.45,0,0
2017,67116848,27406384,39710464,0,39475284,27207596,12267688,27641564,500,52091927,0,0,37440454,35728087,1712367,11868372,-10156005,-13083429,-13284055,-9082796,-8740238,1247752,0,0,0,-35.48,13.97,적지,적지,0,100.73,142.81,0,4.57,0.50,-41.49,-54.26,-13.47,-17.62,-257,531,0,2.23,1.62,0,-27.09,0,0
2016,83655543,52489593,31165950,0,62336950,48473803,13863147,21318593,500,37779826,0,0,32850567,30254777,2595791,10559156,-7963366,-8817326,-10082612,-6078681,-8846890,33470046,0,0,0,-30.69,77.77,적지,적지,0,108.28,292.41,0,7.90,0.61,-55.27,-69.98,-14.91,-18.87,-314,564,0,3.09,1.71,0,-52.68,0,0
2015,23188903,12020234,11168669,0,15692933,15483239,209694,7495969,500,27711348,0,0,18479203,20292331,-1813127,8083597,-9896724,-19253507,-24143827,-5154970,-8484437,13972651,0,0,0,-130.65,4.36,적지,적지,0,77.63,209.35,0,-9.81,0.69,-97.91,-238.86,-36.96,-90.17,-1152,271,0,12.24,3.75,0,-135.82,0,0
2014,30361958,14910744,15451214,0,17641996,17387377,254619,12719962,500,14491153,0,0,17706854,15383004,2323850,2464309,-140458,-5859304,-5859304,-2661534,-12616362,11613233,0,0,0,-33.09,15.93,적지,적지,0,85.76,138.70,0,13.12,0.72,-1.57,-65.64,-0.57,-23.66,-632,863,0,2.87,1.30,0,-1.41,0,8046.69
2013,19162533,12859114,6303418,0,14030644,3289796,10740848,5131889,500,5783667,0,0,15274093,12898367,2375726,2867294,-491569,-1600635,-1600635,-7006521,-2163220,12934308,0,0,0,-10.48,334.77,적지,적지,0,390.88,273.40,0,15.55,1.12,-12.26,-39.94,-3.60,-11.71,-388,887,0,1.61,0.39,0,-7.35,0,0
2012,8181455,5311151,2870305,0,5297336,4291948,1005389,2884119,500,3183798,0,0,3513154,3598299,-85146,3919930,-4005075,-7166990,-7166990,-2608734,-832591,1848384,0,0,0,-204.00,-86.23,적지,적지,0,123.75,183.67,0,-2.42,0.33,-73.73,-131.93,-37.74,-67.54,-2378,906,0,1.42,1.11,0,-81.87,0,0
2011,13041217,7172993,5868225,0,5060468,3952365,1108103,7980749,500,28586413,0,0,25509487,23519018,1990468,4032668,-2042200,-2387137,-3664235,-101687,710758,-1520943,0,0,0,-14.36,125.42,적전,적지,0,181.49,63.41,0,7.80,1.57,-37.22,-66.79,-12.59,-22.59,-151,279,0,3.32,0.88,0,-24.95,0,0
2010,19398094,12984304,6413789,0,16405626,9659118,6746508,2992467,500,19347035,0,0,11316446,8005677,3310770,3195990,114780,-1001204,-1520235,1165011,-1700652,1230613,0,0,0,-13.43,0,0,0,0.10,134.43,548.23,0,29.26,0,0,0,0,0,-75,846,0,0.49,0.74,0,0,136.88,10.26
2009,17724214,12171481,5552734,0,9348788,9128788,220000,8375426,500,20166004,0,0,14929871,11531142,3398729,6013915,-2615186,-3829476,-3829476,-2616820,-4852477,2002935,0,0,0,-25.65,-20.68,적지,적지,0,133.33,111.62,0,22.76,0.69,-31.20,-45.69,-12.13,-17.77,-274,1113,0,0.40,0.41,0,-31.98,0,19.51
