구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,31343283,6640608,24702675,0,19687189,17870689,1816500,11656094,10000,147500,0,0,19821431,15953945,3867487,2506813,1360674,114688,114688,1124331,-2485988,1299463,0,0,0,6.86,0.58,13.18,631.84,-55.68,1.32,37.16,168.90,0,19.51,0.65,11.73,0.99,4.43,0.37,778,79024,0,0,0,0,6.41,10.11,5.62
2010,47295332,14892742,32402590,0,25771251,22354251,3417000,21524081,10000,190412,0,0,54410902,44612829,9798073,4366375,5431697,4220931,3041493,7761533,-14724282,11127864,0,0,0,9.98,5.59,174.51,299.19,2551.97,5.58,66.62,119.73,0,18.01,1.38,32.74,18.33,13.81,7.74,20265,113040,0,0,0,0,17.86,1.77,1.33
2011,52915889,10634213,42281676,0,34997028,15602830,19394198,17918861,10000,190412,0,0,31593357,25597832,5995525,3311369,2684156,704296,255330,4161347,-10358094,4117520,0,0,0,8.50,0.81,0,0,0,1.75,68.16,195.31,0,18.98,0,0,0,0,0,1341,94106,0,0,0,0,0,8.87,5.67
2012,58648422,10769307,47879116,0,37630892,23278092,14352800,21017530,10000,190412,0,0,46392288,38712880,7679408,3077788,4601620,3212621,2910009,2663024,-5885402,2137500,0,0,0,9.92,6.27,46.84,71.44,1039.70,2.44,46.26,179.05,0,16.55,0.83,23.64,14.95,8.25,5.22,15283,110379,0,0,0,0,10.05,6.43,4.41
2013,59728773,10925945,48802828,0,32014249,20251595,11762654,27714524,500,3808240,0,0,119801923,106054701,13747223,4383438,9363785,7965623,6658580,13869040,-2635888,-11598200,0,0,0,7.82,5.56,158.24,103.49,128.82,6.19,53.95,115.51,0,11.47,2.02,38.43,27.33,15.82,11.25,1748,7278,0,0,0,0,17.14,2.22,1.72
2014,76363605,20138158,56225446,0,22045378,11607203,10438175,54318227,500,5355636,0,0,85023877,74457343,10566533,5315522,5251011,5437611,4771445,8119205,-16076255,11061780,0,0,0,6.18,5.61,-29.03,-43.92,-28.34,12.64,173.50,40.59,0,12.43,1.25,12.80,11.63,7.72,7.01,1070,10142,7.37,0.78,0.41,4.30,9.44,8.08,4.90
2015,85076971,19089260,65987711,0,35688063,18652397,17035665,49388909,500,5355636,0,0,51726109,50650726,1075383,5702387,-4627004,-4519619,-5339749,-404140,-12063277,15372020,0,0,0,-8.95,-10.32,-39.16,적전,적전,0,102.34,72.26,0,2.08,0.64,-8.92,-10.30,-5.73,-6.62,-997,9222,0,0.69,0.66,0,-9.54,0,0
2016,102674836,24824672,77850163,0,49884277,32188568,17695709,52790559,500,5355636,0,0,76984704,67345022,9639682,6342759,3296922,3225908,3501668,8148688,-14198513,6564000,0,0,0,4.28,4.55,48.83,흑전,흑전,3.71,77.12,94.49,0,12.52,0.82,6.45,6.85,3.51,3.73,654,9857,15.52,1.03,0.71,6.75,5.21,23.97,10.06
2017,113945582,27320013,86625569,0,62097383,49039456,13057927,51848199,500,10711272,0,0,106136238,94340991,11795247,8647336,3147911,424009,720336,8060627,-16273682,6773905,0,0,0,2.97,0.68,37.87,-4.52,-79.43,2.69,55.71,119.77,0,11.11,0.98,6.02,1.38,2.91,0.67,67,4948,82.23,1.12,0.56,8.16,6.78,29.74,9.67
2018,123062728,31958604,91104124,0,66431277,48240931,18190346,56631451,500,10834424,0,0,112395079,97502956,14892123,9176315,5715808,5562447,4729713,-2697355,-9759195,14633745,0,0,0,5.09,4.21,5.90,81.57,556.60,3.76,66.25,117.30,0,13.25,0.95,10.54,8.72,4.82,3.99,439,5457,9.92,0.80,0.42,3.74,5.39,16.30,6.88
