구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,4958571817,2790791907,2167779910,0,3476283552,1886520733,1589762819,1482288266,500,78957480,0,0,3850546030,3176304933,674241098,210721191,463519907,377105338,244140184,114992214,-138556725,-21308789,125,8867472,0,6.34,17.88,48.98,98.05,11.90,147.93,234.52,1.10,17.51,0.79,31.77,16.74,9.55,5.03,2398,13245,4.73,0.86,0.23,3.49,17.25,5.28,4.61
2017,4752049446,2637587185,2114462261,0,3316650418,2060250951,1256399468,1435399028,500,78957480,0,0,3266415746,2733807582,532608164,221476726,311131438,217943226,123275083,26985801,124134781,-113285703,90,6388161,0,3.77,58.62,220.53,6698.24,8.46,128.02,231.06,0.87,16.31,0.79,23.07,9.14,7.55,2.99,1143,12518,9.01,0.82,0.25,5.18,12.25,7.05,5.80
2016,3489336274,1692419629,1796916645,0,2227957149,1385269646,842687502,1261379125,500,78957480,0,0,2059304924,1791440882,267864043,170796792,97067251,38988840,1813339,-105481691,-71123312,191691516,0,0,0,0.09,9.33,70.76,-89.05,2.87,122.17,176.63,0,13.01,0.63,7.69,0.14,2.99,0.06,2,10875,2826.46,0.50,0.21,6.21,0.43,14.02,8.21
2015,3011325836,1178681699,1832644137,0,1747197124,1011769584,735427540,1264128712,500,78957480,0,0,1883518737,1669407030,214111707,157268158,56843550,39542432,16561965,58846366,-82666907,64717049,0,0,0,0.88,0.45,211.19,흑전,1.34,116.50,138.21,0,11.37,0.64,4.55,1.33,1.93,0.56,19,11140,266.46,0.46,0.22,7.05,2.65,19.12,9.59
2014,2879040735,1062233253,1816807482,0,1645796449,701211636,944584813,1233244287,500,78957480,0,0,1875043214,1680411158,194632057,176365660,18266397,-40208167,-57536818,4018267,13842346,27516824,0,0,0,-3.07,-14.00,-79.67,적전,0.48,151.49,133.45,0,10.38,0.64,1.46,-4.61,0.62,-1.96,-881,10924,0,0.45,0.21,0,3.05,56.97,13.99
2013,2994170059,1137758914,1856411145,0,1731269070,873497099,857771971,1262900989,500,78957480,0,0,2180379230,1910380339,269998891,180142131,89856760,50769885,38600275,65198669,2691028,-41907245,0,0,0,1.77,-4.38,-19.45,-57.79,2.48,130.25,137.09,0,12.38,0.73,7.20,3.09,2.99,1.28,151,11715,36.72,0.47,0.20,7.19,7.80,12.30,7.95
2012,3014449935,1175991322,1838458613,0,1781281572,1010030595,771250977,1233168363,500,78957480,0,0,2280166973,1989966843,290200130,178643008,111557122,117523281,91447522,215297260,-45722565,-143576111,100,6562535,0,4.01,0.17,11.70,48.97,2.48,116.43,144.45,1.92,12.73,0.77,9.35,7.67,3.75,3.07,816,11594,6.37,0.45,0.18,4.00,11.17,9.57,7.13
2011,2936605061,1261700061,1674905000,0,1784234024,935831277,848402747,1152371037,500,78957480,0,0,2276265894,2003610868,272655026,172785950,99869076,113164292,61385561,212777424,-282540481,97351307,100,6562535,0,2.70,29.22,38.16,60.55,2.44,134.82,154.83,1.82,11.98,0.82,8.83,5.42,3.59,2.21,423,10922,12.99,0.50,0.19,7.34,7.63,10.62,8.44
2010,2624069609,1229950483,1394119126,0,1513362938,851367988,661994950,1110706671,500,78957480,0,0,1761507289,1499888574,261618714,189333822,72284892,62699300,38234052,96919601,-92053547,-23557408,100,6562535,0,2.17,0,0,0,1.66,144.47,136.25,1.60,14.85,0,0,0,0,0,278,10778,22.51,0.58,0.28,11.83,0,13.74,10.79
2009,2739364424,1281357492,1458006931,0,1677955091,926753830,751201260,1061409333,500,78957480,0,0,1920690030,1636863029,283827001,218680006,65146995,36689060,36800736,72717084,-107243908,39636348,90,6302658,0,1.92,13.10,-31.37,-18.57,1.24,138.26,158.09,1.67,14.78,0.73,6.31,3.57,2.46,1.39,543,9890,9.95,0.55,0.22,5.40,5.37,17.84,11.47
