구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,991854,464210,527644,0,831882,407172,424710,159972,0,0,0,0,1363382,900497,462885,408492,54393,113337,109328,701548,-200651,-104215,0,0,0,3.99,8.02,0,0,0,4.41,114.01,520.02,0,33.95,0,0,0,0,0,2733,3999,0,0,0,0,0,0.00,0.00
2015,2803971,813954,1990017,0,2182920,646680,1536240,621051,5000,40000,0,0,1876372,889848,986523,527006,459518,469266,461079,121466,-1581134,1510615,0,0,0,24.49,24.57,37.63,744.81,321.74,8.59,125.87,351.49,0,52.58,0.99,117.67,118.07,24.21,24.29,11527,15526,0,0,0,0,43.81,2.98,2.11
2016,2546885,674554,1872331,0,2002812,863149,1139662,544073,5000,40000,0,0,1619965,856186,763779,712232,51547,-74560,-76977,156989,-241477,-120294,0,0,0,3.18,-4.75,-13.67,-88.78,적전,1.01,78.15,368.11,0,47.15,0.61,8.85,-13.21,1.93,-2.88,-1924,13602,0,0,0,0,2.74,26.08,4.47
2017,3101359,1363386,1737973,0,2092915,1089449,1003466,1008445,500,462776,0,0,663217,417231,245986,1161614,-915628,-1103138,-1103138,-1097112,65734,1558470,0,0,0,-138.06,-166.33,-59.06,적전,적지,0,125.14,207.54,0,37.09,0.23,-117.95,-142.11,-32.42,-39.06,-2509,2179,0,11.47,16.57,0,-48.27,0,0
2018,2749274,1118351,1630923,0,2051515,609279,1442236,697759,500,490776,0,0,1004135,739957,264178,1135014,-870836,-1009778,-1009778,-842702,-22008,678495,0,0,0,-86.72,-100.56,51.40,적지,적지,0,183.55,294.01,0,26.31,0.34,-102.08,-118.37,-29.77,-34.52,-2163,1422,0,14.70,9.72,0,-47.23,0,0
