구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,843398940,300784432,542614508,0,586128865,332654271,253474594,257270075,5000,4854418,0,0,892207528,780680214,111527314,45851800,65675514,49801952,40449221,-56163153,-97164961,69426067,750,3559281,13.26,7.36,4.53,-7.81,1.87,16.31,4.43,90.42,227.83,1.70,12.50,0.90,27.37,16.86,6.63,4.08,5529,35814,7.97,1.23,0.24,4.06,11.39,10.17,7.30
2010,468198121,131618637,336579484,0,263576953,121523137,142053816,204621168,5000,4854418,0,0,261602506,221903511,39698996,18243312,21455684,31372477,28167002,18905596,-90358561,69282890,750,3559281,12.64,8.20,10.77,0,0,0,4.68,108.31,128.81,1.06,15.18,0,0,0,0,0,5802,42562,12.24,1.67,1.32,8.29,0,23.69,14.58
2011,534693452,146430837,388262615,0,314449938,139132853,175317085,220243514,5000,4854418,0,0,280723959,246350279,34373680,21681222,12692458,26137890,22162018,4122165,-49994042,42079261,750,3550000,16.02,4.52,7.89,7.31,-40.84,-21.32,1.59,105.25,142.77,1.10,12.24,0.56,5.97,10.43,2.53,4.42,4565,45936,14.89,1.48,1.18,8.19,4.14,43.04,17.73
2012,629665378,157299175,472366203,0,389638238,250873355,138764883,240027140,5000,4854418,0,0,285221128,249620997,35600130,23993141,11606989,18161018,15232377,10576857,-90518429,77837800,750,3641000,23.90,4.07,5.34,1.60,-8.55,-31.27,1.05,62.70,162.33,1.06,12.48,0.49,5.04,6.62,1.99,2.62,3138,49445,22.47,1.43,1.20,9.92,3.08,54.53,20.49
2013,766651288,223495455,543155833,0,502288836,234853693,267435144,264362452,5000,4854418,0,0,290031609,251096067,38935542,24263834,14671708,9446826,8936601,4713212,-48178887,43088742,750,3595718,38.39,5.06,3.08,1.69,26.40,-41.33,1.18,95.16,190.00,1.61,13.42,0.42,5.82,3.54,2.10,1.28,1930,50143,24.20,0.93,0.78,6.55,3.88,44.96,16.52
2014,813320785,232458146,580862639,0,526446120,249476945,276969175,286874665,5000,4854418,0,0,297812164,261131793,36680370,27735556,8944814,19323949,18437355,16606621,-48230713,23780631,750,3594346,16.75,3.00,6.19,2.68,-39.03,106.31,0.55,93.18,183.51,1.20,12.32,0.38,3.25,6.69,1.13,2.33,4421,53981,14.12,1.16,1.02,6.00,2.33,85.52,20.16
2015,841187064,249133044,592054020,0,522758457,304429793,218328663,318428608,5000,4854418,0,0,310295324,263765308,46530017,31558182,14971835,20669182,19279263,16716185,-17467957,4090546,750,3640814,15.96,4.83,6.21,4.19,67.38,4.57,1.03,81.84,164.17,0.79,15.00,0.38,4.95,6.37,1.81,2.33,4699,58580,20.26,1.63,1.49,8.66,3.76,61.88,20.34
2016,843055542,231259180,611796363,0,521899703,369905516,151994186,321155840,5000,4854418,0,0,287778212,251851421,35926792,31397565,4529227,23863635,13091044,14434277,-22131140,5237715,750,3640814,20.71,1.57,4.55,-7.26,-69.75,-32.10,0.36,62.52,162.51,1.12,12.48,0.34,1.42,4.09,0.54,1.55,3621,59719,18.50,1.12,1.13,6.71,0.98,176.51,22.58
2017,797747001,246744213,551002789,0,474425594,324162289,150263306,323321407,5000,4854418,0,0,319961347,305346310,14615037,31629192,-17014155,7082882,4090728,-2239665,38822897,-30464263,350,941646,18.23,-5.32,1.28,11.18,적전,-68.75,0,76.12,146.73,0.80,4.57,0.39,-5.28,1.27,-2.07,0.50,1064,60048,41.07,0.73,0.66,5.84,-4.18,0,44.49
2018,759129159,197394639,561734521,0,441709298,417031912,24677386,317419861,5000,4854418,0,0,346781204,344669698,2111506,30067568,-27956062,-19154729,-11514293,25421548,2798509,-27609193,750,1987400,0,-8.06,-3.32,8.38,적지,적전,0,47.33,139.16,2.60,0.61,0.45,-8.73,-3.59,-3.59,-1.48,-2379,57464,0,0.50,0.40,8.00,-5.36,0,480.38
