구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,2182677489,1271153044,911524444,0,1074869829,810541740,264328089,1107807660,500,30853371,0,0,1715600368,1149425820,566174548,178740387,387434161,337676506,243839058,256133932,-190916204,-105852132,1200,36982217,0,14.21,-6.40,19.39,25.07,9.43,156.83,97.03,3.92,33.00,0.77,35.00,22.03,17.39,10.95,7947,34612,3.86,0.89,0.55,3.01,19.04,3.87,3.28
2017,2272169590,1537151516,735018074,0,1166143947,923809145,242334802,1106025643,500,30827281,0,0,1832961032,1346732374,486228658,161705742,324522916,274852947,194968494,111302863,-137896721,50564640,1100,33871666,0,10.64,6.31,6.47,-8.90,13.84,166.39,105.44,3.16,26.53,0.84,31.73,19.06,14.93,8.97,6331,34577,5.50,1.01,0.59,4.10,15.56,5.21,4.32
2016,2074372640,1382371112,692001528,0,1134773970,681313546,453460424,939598670,500,30718467,0,0,1724101422,1256788701,467312721,162520483,304792238,286682856,214027635,105851104,-148301407,65320029,1000,30718467,0,12.41,82.28,166.18,111.32,21.34,202.90,120.77,2.24,27.10,0.88,39.68,27.86,15.55,10.92,6912,29294,6.45,1.52,0.79,4.98,17.93,6.30,5.23
2015,1844766480,1240577878,604188603,0,1247942482,720347211,527595271,596823998,500,27270147,0,0,945846998,682749303,263097695,148590460,114507235,129476080,101281605,-180769157,-64310533,349186890,500,13635074,0,10.71,18.00,42.61,100.85,7.20,172.22,209.10,1.12,27.82,0.62,21.55,19.06,7.45,6.59,3733,20488,11.92,2.17,1.28,7.29,9.20,16.10,10.29
2014,1228484606,646212500,582272106,0,762778782,540595026,222183756,465705824,500,25533531,0,0,801592098,601938336,199653762,119361167,80292594,69843269,50427362,164049036,-131621702,-819223,400,10213412,0,6.29,17.06,43.80,123.59,4.33,119.54,163.79,0.80,24.91,0.71,18.20,11.43,7.13,4.48,1914,16721,26.09,2.99,1.59,11.70,7.29,21.18,12.11
2013,1022389795,515879377,506510419,0,605642614,400450345,205192268,416747182,500,25533531,0,0,684764290,533064243,151700047,95862751,55837296,31705159,22553869,104486910,-62582419,-61084059,0,0,0,3.29,5.90,51.72,275.04,2.98,128.82,145.33,0,22.15,0.64,13.75,5.55,5.25,2.12,835,14876,19.09,1.07,0.59,5.51,4.94,15.34,7.90
2012,1103203088,604851338,498351750,0,707674218,498441058,209233160,395528870,500,25533531,0,0,646588330,523104977,123483353,86679379,36803974,11720722,6013759,10914514,-51678906,70130787,0,5135519,0,0.93,37.90,9.04,-62.10,2.00,121.35,178.92,0.00,19.10,0.62,9.30,1.52,3.54,0.58,175,14110,57.30,0.71,0.40,4.59,2.42,20.07,8.37
2011,973623949,464527650,509096299,0,577283764,334008352,243275412,396340185,500,25533531,0,0,468877995,363744354,105133641,71380849,33752792,21759701,15865871,-34028204,-130270212,160685910,300,5136000,0,3.38,23.38,19.57,-18.69,2.02,139.08,145.65,2.17,22.42,0.58,9.36,4.40,4.18,1.97,604,14197,22.86,0.97,0.75,6.77,4.10,23.09,11.07
2010,639566205,352623584,286942621,0,314866135,147385277,167480857,324700071,500,17022354,0,0,380036861,305236952,74799909,46571981,28227929,22458678,19512598,-64623091,-58350191,139771732,700,4183540,0,5.13,0,0,0,4.23,239.25,96.97,3.89,19.68,0,0,0,0,0,1146,21690,15.70,0.83,0.81,12.46,0,16.19,13.72
2009,489955692,243987152,245968540,0,186887827,136500055,50387772,303067865,500,17022354,0,0,299827723,238808029,61019694,38582631,22437062,25350297,23020884,-3314212,-12712532,2052214,100,1262086,0,7.68,85.95,흑전,흑전,5.10,178.75,61.67,1.25,20.35,0.62,7.69,7.89,4.65,4.77,1330,21192,6.04,0.38,0.46,4.85,7.37,8.19,6.58
