구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,677664654,489611530,188053124,0,343482997,325838340,17644657,334181657,500,22886157,0,0,229669900,158887821,70782079,56664256,14117823,9727170,11653804,-28268005,-7741197,89046053,150,3402216,29.19,6.15,5.07,0,0,0,11.64,150.26,102.78,0.81,30.82,0,0,0,0,0,509,14740,36.33,1.26,1.84,29.44,0,32.79,27.48
2010,768714313,577715057,190999256,0,399243957,387254758,11989200,369470355,500,22886157,0,0,1016047169,739804624,276242545,205427000,70815545,60959020,47378357,61967502,-51461808,-2087650,200,4512439,9.52,6.97,4.66,0,0,0,0.77,149.18,108.06,1.18,27.19,0,0,0,0,0,2070,16343,8.19,1.04,0.38,6.94,0,5.70,5.09
2011,766766732,618171618,148595114,0,371260055,355920539,15339516,395506677,500,22886157,0,0,990713821,765967986,224745835,188810479,35935356,43520494,34835383,18361784,-1725565,-65107443,200,4412000,12.67,3.63,3.52,-2.49,-49.25,-26.47,5.33,173.68,93.87,1.79,22.69,1.29,9.40,9.11,4.68,4.54,1522,17669,7.36,0.63,0.26,5.73,10.02,7.13,5.59
2012,717361645,553418784,163942861,0,313394385,281625493,31768892,403967260,500,22886157,0,0,1024313054,790090907,234222146,203485045,30737101,16860278,13719455,6752221,15314059,-8367029,200,4412000,32.16,3.00,1.34,3.39,-14.47,-60.62,4.58,196.51,77.58,1.79,22.87,1.38,7.69,3.43,4.14,1.85,599,18039,18.60,0.62,0.25,11.67,7.81,8.30,6.56
2013,834854559,637348297,197506263,0,395592883,358346709,37246174,439261677,500,22886157,0,0,1139415150,892634620,246780529,216296449,30484080,28700518,25962147,47432471,-20894691,-19647926,150,3309329,12.54,2.68,2.28,11.24,-0.82,89.24,5.47,177.86,90.06,1.24,21.66,1.47,7.23,6.16,3.93,3.35,1154,18837,10.45,0.64,0.24,7.20,7.90,9.61,6.90
2014,943642835,734849754,208793081,0,489582794,450868715,38714079,454060041,500,22886157,0,0,1443770497,1146247651,297522845,264468099,33054746,29917036,20433416,-2503339,-10009239,18608568,150,3330603,15.84,2.29,1.42,26.71,8.43,-21.30,5.53,162.99,107.82,1.08,20.61,1.62,7.40,4.57,3.72,2.30,919,19502,15.07,0.71,0.22,7.18,5.37,11.29,6.64
2015,951759057,727648927,224110130,0,461804897,412425803,49379094,489954160,500,23911798,0,0,1426664921,1111983818,314681103,266146366,48534737,42477616,30157025,90605418,-58456509,29940382,150,3518520,11.37,3.40,2.11,-1.18,46.83,47.59,9.70,176.43,94.25,0.88,22.06,1.51,10.28,6.39,5.12,3.18,1295,20093,13.13,0.85,0.28,6.97,7.69,8.67,5.55
2016,1018355642,785675937,232679705,0,548007218,473947585,74059633,470348424,500,23911798,0,0,1350510226,1081360669,269149557,249083231,20066326,14022689,3247962,52690302,-15700390,-3176235,150,3459465,54.99,1.49,0.24,-5.34,-58.66,-89.23,4.28,165.77,116.51,1.09,19.93,1.37,4.18,0.68,2.04,0.33,263,20101,52.26,0.68,0.24,9.52,1.07,16.80,6.98
2017,1206007559,928257927,277749633,0,758906396,732933030,25973367,447101163,500,23911798,0,0,1611589047,1327717264,283871783,275877046,7994736,-32038480,-31668504,-149666418,-70861010,148619270,0,0,0,0.50,-1.97,19.33,-60.16,적전,0.62,126.65,169.74,0,17.61,1.45,1.74,-6.90,0.72,-2.85,-1324,18509,0,0.48,0.13,0,1.54,57.68,12.83
2018,1057083761,734273730,322810032,0,656025621,566654579,89371042,401058141,500,23911798,0,0,1474831843,1256714023,218117820,257245196,-39127376,-65995679,-46173745,126946684,-44566699,-75631763,0,0,0,-2.65,-3.13,-8.49,적전,적지,0,129.58,163.57,0,14.79,1.30,-9.23,-10.89,-3.46,-4.08,-1969,16317,0,0.33,0.09,0,-5.11,0,0
