구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,138084051,98104408,39979643,0,40195131,36508206,3686925,97888921,500,15340000,0,0,158585743,149975301,8610442,9187359,-576917,1813581,1017002,1815074,4163721,-446140,66,994553,0,0.64,-10.21,적전,-83.67,0,268.72,41.06,2.55,5.43,1.11,-0.59,1.04,-0.41,0.71,66,6457,39.07,0.40,0.25,9.94,-0.77,0,16.52
2017,146606166,92277551,54328615,0,49131272,46206285,2924987,97474894,500,15340000,0,0,176625545,157746948,18878597,9765994,9112603,8362888,6228207,15572833,-12023462,-1302145,37,559533,0,3.53,-17.14,-49.95,-59.73,0,199.71,50.40,0.93,10.69,1.20,9.45,6.46,6.21,4.24,406,6419,9.78,0.62,0.34,6.99,14.72,6.68,5.25
2016,146903560,99197993,47705567,0,51597835,49854847,1742988,95305725,500,15340000,0,0,213171116,181203322,31967795,13762131,18205664,19464511,15465850,22608530,-17542606,-839277,92,1410223,0,7.26,7.66,13.58,2.07,0,198.97,54.14,1.80,15.00,1.56,20.45,17.38,13.28,11.29,1010,6217,5.05,0.82,0.37,4.36,27.51,4.30,3.79
2015,127187956,80700081,46487875,0,44477710,42897289,1580421,82710246,500,15305000,0,0,197997561,173071571,24925990,8897065,16028925,17274820,15152733,12267365,-1033692,-635753,66,1010130,0,7.65,9.75,-1.15,22.07,0,188.12,53.78,1.18,12.59,1.67,21.34,20.18,13.53,12.79,1001,5404,5.58,1.03,0.43,4.94,29.98,5.34,4.75
2014,109800323,77263918,32536405,0,42301425,40749163,1552261,67498898,500,10050000,0,0,180410314,156415081,23995234,7779400,16215834,17815754,12412689,7739857,-13103499,-585549,90,904500,0,6.88,17.23,2.54,15.22,0,189.61,62.67,1.01,13.30,1.85,26.13,20.00,16.65,12.75,1241,6716,7.21,1.33,0.50,6.40,33.89,5.54,5.05
2013,84934544,62643288,22291256,0,28320150,26732069,1588081,56614394,500,10000000,0,0,153895745,131400077,22495668,6680881,15814786,15975369,10772865,13095882,-17734460,15225245,80,800000,0,7.00,43.52,70.58,46.64,263.97,234.34,50.02,1.27,14.62,2.15,37.72,25.70,22.14,15.08,1427,5661,4.42,1.11,0.31,3.87,39.47,3.98,3.64
2012,57914485,39488318,18426167,0,30681835,29562838,1118997,27232650,500,7306470,0,0,107227140,92705149,14521991,5250892,9271100,9209911,7346697,2584272,-3418714,-1047431,0,700000,0,6.85,32.18,19.18,30.53,52.70,133.57,112.67,0,13.54,2.14,38.17,30.25,18.48,14.65,1006,3727,0,0,0,0,32.24,0.16,0.14
2011,42409753,26392727,16017026,0,21065507,20017400,1048107,21344246,5000,730647,0,0,81124700,68657612,12467088,4688002,7779085,7788806,5628416,4502611,-4785555,-703976,0,600000,0,6.94,0,0,0,44.48,131.85,98.69,0,15.37,0,0,0,0,0,7703,29213,0,0,0,0,0,0.00,0.00
2010,31126320,15745018,15381302,0,15823718,14656587,1167131,15302601,5000,730647,0,0,57748257,51352207,6396050,3414414,2981637,4623730,3681211,2305857,155135,184238,0,401856,0,6.37,1.05,59.71,-2.94,10.23,107.43,103.41,0,11.08,1.96,22.12,27.30,10.13,12.51,5038,20944,0,0,0,0,24.00,0.45,0.36
2009,27719695,13370218,14349477,0,16057861,15481156,576705,11661835,5000,730647,0,0,57147632,52595546,4552086,2685130,1866956,4098265,3792895,-2844265,-543367,2672814,0,219194,0,6.64,1.16,-25.45,100.86,8.68,86.36,137.70,0,7.97,2.26,19.06,38.73,7.38,14.98,5191,15961,0,0,0,0,20.79,2.13,1.43
