구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,30225306,27863637,2361669,0,15551916,14452260,1099656,14673390,500,3858000,0,0,156408981,151530248,4878733,4464727,414005,1299993,937342,-5990893,-156173,-773593,30,115740,12.35,0.26,0.60,3.46,-87.05,흑전,0.94,192.80,105.99,1.16,3.12,4.75,2.91,6.60,1.26,2.85,243,3803,10.66,0.68,0.06,10.02,3.74,24.13,21.07
2010,33407212,31155904,2251308,0,18453176,18165043,288134,14954036,500,3858000,0,0,162794144,156271240,6522904,5689205,833699,709885,461845,2968855,-1328857,9133,20,77160,16.71,0.51,0.28,0,0,0,5.82,171.52,123.40,0.78,4.01,0,0,0,0,0,120,3876,21.43,0.66,0.06,19.00,0,11.87,11.09
2011,34665609,32402170,2263439,0,17631819,17179537,452281,17033791,500,3858000,0,0,177433336,168879943,8553393,5418105,3135288,2809183,2156915,3098351,-1134492,-1582411,40,154000,7.14,1.77,1.22,8.99,276.07,367.02,39.05,188.61,103.51,1.78,4.82,5.21,19.60,13.49,9.21,6.34,559,4415,4.02,0.51,0.05,3.91,29.41,2.77,2.71
2012,30732966,28386284,2346683,0,12498702,12268502,230200,18234265,500,3858000,0,0,177390783,170513269,6877513,5588117,1289396,1811813,1410979,522545,1747208,-3164613,30,116000,8.22,0.73,0.80,-0.02,-58.87,-34.58,18.82,231.38,68.55,1.25,3.88,5.42,7.31,8.00,3.94,4.32,366,4726,6.55,0.51,0.05,6.31,12.07,7.17,6.88
2013,38445102,34467880,3977222,0,15392720,15147136,245584,23052382,500,6918324,0,0,150130821,147257337,2873484,6189953,-3316469,-3489198,-2755883,-9405586,-657392,10494983,0,0,0,-2.21,-1.84,-15.37,적전,적전,0,227.55,66.77,0,1.91,4.34,-16.07,-13.35,-9.59,-7.97,-552,3332,0,0.83,0.09,0,-20.82,0,0
2014,47974643,44676661,3297982,0,25211882,24900832,311050,22762761,500,6918324,0,0,174058152,167106503,6951650,6543762,407888,-187876,-187880,-6990902,466668,2033562,0,0,0,0.23,-0.11,15.94,흑전,적지,9.54,179.42,110.76,0,3.99,4.03,1.78,-0.82,0.94,-0.43,-27,3290,0,1.02,0.13,0,2.10,56.83,48.24
2015,48492541,45364254,3128287,0,25128865,24788174,340690,23363677,500,6918324,0,0,197723189,189224546,8498643,7037504,1461139,285102,170328,-3913866,1008892,3397785,0,0,0,0.74,0.09,13.60,258.22,흑전,15.95,183.01,107.56,0,4.30,4.10,6.34,0.74,3.03,0.35,25,3377,182.78,1.33,0.16,134.23,3.53,23.84,22.87
2016,49726870,47856489,1870381,0,22647145,22438857,208288,27079725,500,7540136,0,0,208137846,197763844,10374002,7604576,2769426,1718268,1265588,-494972,25573,708209,20,150803,11.92,1.33,0.61,5.27,89.54,643.03,8.25,213.28,83.63,0.47,4.98,4.24,10.98,5.02,5.64,2.58,173,3591,24.48,1.18,0.15,23.13,7.42,11.85,11.55
2017,53639610,51841898,1797712,0,23752248,23746531,5717,29887362,500,7540136,0,0,227418001,216016871,11401130,8537928,2863202,3937000,3003717,1142648,-372669,426541,50,377007,12.55,1.26,1.32,9.26,3.39,137.34,7.80,218.31,79.47,1.17,5.01,4.40,10.05,10.55,5.54,5.81,398,3964,10.73,1.08,0.14,10.43,7.49,11.44,11.11
2018,56591739,54589402,2002337,0,21497311,21367065,130246,35094428,500,8114848,0,0,240055038,225573782,14481256,9701453,4779803,4336709,3333270,3587122,-137587,-1607672,100,811485,24.35,1.99,1.39,5.56,66.94,10.97,10.34,255.48,61.26,2.20,6.03,4.36,14.71,10.26,8.67,6.05,411,4325,11.05,1.05,0.15,10.77,12.39,7.16,7.03
