구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,17480672,14042958,3437714,0,12460328,10864893,1595435,5020344,5000,589667,0,0,32909940,28820534,4089406,3786378,303028,319741,319741,-3209034,-764462,2338391,0,0,0,0.92,0.97,20.47,-44.47,104.84,1.09,129.25,248.20,0,12.43,1.98,6.23,6.58,1.83,1.93,542,8514,0,0,0,0,5.63,14.75,9.75
2010,23339758,19110473,4229286,0,18029941,15388511,2641430,5309817,5000,589667,0,0,47244477,42137342,5107135,4715799,391336,331227,289473,29590,-1054618,810468,0,0,0,0.83,0.61,43.56,29.14,-9.47,1.00,124.19,339.56,0,10.81,2.31,7.58,5.60,1.92,1.42,491,9005,0,0,0,0,4.57,13.62,9.46
2011,26581755,22455251,4126504,0,20604717,19329656,1275061,5977037,5000,589667,0,0,52653896,46324402,6329494,5335327,994167,989008,667221,2383619,-1202259,-1291720,0,226440,33.94,1.89,1.27,11.45,154.04,130.50,2.59,116.17,344.73,0,12.02,2.11,17.62,11.82,3.98,2.67,1132,10136,0,0,0,0,9.62,3.02,2.56
2012,40004262,36784178,3220084,0,34836952,32801350,2035602,5167309,5000,598167,0,0,75097372,66301991,8795381,7634573,1160808,906725,778086,7856326,-958281,-109494,0,143995,18.51,1.55,1.04,42.62,16.76,16.62,2.53,112.14,674.18,0,11.71,2.26,20.83,13.96,3.49,2.34,1319,10709,0,0,0,0,36.39,0.00,0.00
2013,40456260,37180262,3275998,0,34873116,33380202,1492914,5583144,5000,598167,0,0,78199273,68591640,9607634,8275423,1332210,702829,606311,-2236316,671391,1162392,0,143995,23.75,1.70,0.78,4.13,14.77,-22.08,3.79,111.38,624.61,0,12.29,1.94,24.78,11.28,3.31,1.51,1014,11404,0,0,0,0,200.88,0.00,0.00
2014,38379096,34166009,4213087,0,32996569,29820574,3175994,5382527,5000,598167,0,0,67006622,57356066,9650557,8528117,1122440,927684,784523,-8567767,104892,2829174,300,143995,18.35,1.68,1.17,-14.31,-15.75,29.39,3.40,114.57,613.03,2.55,14.40,1.70,20.47,14.31,2.85,1.99,1312,11069,8.96,1.06,0.10,6.77,14.18,13.32,10.87
2015,37641462,32828166,4813297,0,31715263,29016368,2698895,5926200,5000,598167,0,0,82949515,71933167,11016348,9407429,1608919,1062947,722291,4943473,-582061,-2240409,300,143995,19.94,1.94,0.87,23.79,43.34,-7.93,3.81,113.14,535.17,3.60,13.28,2.18,28.45,12.77,4.23,1.90,1208,11978,6.91,0.70,0.06,4.87,11.27,5.62,4.73
2016,39459814,33573780,5886034,0,32606988,28965573,3641415,6852826,5000,598167,0,0,92211536,79818640,12392896,10374563,2018334,1651109,1351708,1257372,-2851860,1432447,400,191994,14.20,2.19,1.47,11.17,25.45,87.14,6.79,115.91,475.82,2.50,13.44,2.39,31.59,21.16,5.24,3.51,2260,13527,7.08,1.18,0.10,5.82,20.63,6.89,6.02
2017,57491991,51557691,5934300,0,49524298,44909374,4614924,7967693,5000,598167,0,0,93919063,82181229,11737834,9956726,1781108,1363566,1367020,2842531,91581,4491347,500,239992,17.56,1.90,1.46,1.85,-11.75,1.13,3.90,114.80,621.56,3.37,12.50,1.94,24.04,18.45,3.67,2.82,2285,15391,6.50,0.96,0.09,5.53,20.43,5.85,5.15
2018,52725311,44864334,7860978,0,44008854,40967812,3041042,8716457,5000,598167,0,0,107513010,97310527,10202483,8648628,1553855,837161,1405253,6464288,-31286,-5799154,500,239992,17.08,1.45,1.31,14.47,-12.76,2.80,3.77,109.51,504.89,2.95,9.49,1.95,18.63,16.85,2.82,2.55,2349,16643,7.22,1.02,0.09,6.41,35.18,6.53,5.86
