구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,291510497,149650614,141859882,0,157111589,142669420,14442169,134398907,500,36222193,0,0,261436737,217870717,43566020,22409095,21156925,4318419,2153590,48039281,-28272806,-17991506,50,1811003,84.09,8.09,0.82,-18.41,-62.55,-83.65,3.67,104.89,116.90,0.66,16.66,0.80,15.36,1.56,6.50,0.66,59,3711,128.16,2.05,1.06,34.21,4.65,16.80,13.13
2010,311403594,158833323,152570271,0,173630114,133808861,39821252,137773480,500,36222193,0,0,235729080,205715278,30013802,25496156,4517646,-1839122,-806958,2094252,-7496893,-601403,50,1811003,0,1.92,-0.34,0,0,0,0.76,118.70,126.03,1.04,12.73,0,0,0,0,0,-22,3804,0,1.27,0.74,27.37,0,59.89,23.11
2011,376824470,177178534,199645936,0,265933550,213852014,52081537,110890919,500,36222193,0,0,238731345,235265226,3466119,24615282,-21149163,-26150658,-24324715,-6503762,-43253046,53130433,0,0,0,-8.86,-10.19,1.27,적전,적지,0,82.85,239.82,0,1.45,0.69,-17.01,-19.56,-6.15,-7.07,-672,3062,0,1.11,0.51,0,-7.97,0,0
2012,367606792,172541964,195064829,0,258218904,192950599,65268305,109387888,500,36222193,0,0,285814306,254174030,31640276,22330068,9310208,-1394233,542295,-13271933,-17083431,27191091,0,0,0,3.26,0.19,19.72,흑전,흑전,0.90,89.42,236.06,0,11.07,0.77,8.45,0.49,2.50,0.15,15,3020,257.16,1.27,0.49,15.64,-1.33,33.94,17.87
2013,298596250,121583620,177012630,0,196819794,142937937,53881857,101776456,500,40314962,0,0,185381205,173767158,11614047,24159662,-12545615,-21008686,-22274503,14852245,10083234,-27503008,0,0,0,-6.77,-12.02,-35.14,적전,적전,0,85.06,193.38,0,6.26,0.56,-11.88,-21.10,-3.77,-6.69,-576,2525,0,0.86,0.45,0,-5.20,0,0
2014,306644621,133349896,173294725,0,225196184,203972651,21223533,81448437,500,40314962,0,0,202012101,186782547,15229553,28690524,-13460971,-19983145,-20672688,-2157390,-4352857,6707000,0,0,0,-6.66,-10.23,8.97,적지,적지,0,65.38,276.49,0,7.54,0.67,-14.69,-22.57,-4.45,-6.83,-513,2021,0,1.40,0.56,0,-6.15,0,0
2015,347686361,177263792,170422568,0,210717982,197428711,13289270,136968379,500,57809880,0,0,275282619,249209953,26072666,25176920,895746,4745861,4859009,-22441095,-762445,23451562,0,0,0,0.33,1.77,36.27,흑전,흑전,0.11,89.79,153.84,0,9.47,0.84,0.82,4.45,0.27,1.49,103,2369,33.05,1.43,0.58,13.05,0.39,351.78,37.78
2016,374930308,117528878,257401430,0,178525831,133387244,45138587,196404477,500,60593178,0,0,222174097,205311042,16863055,16967745,-104689,-8320304,-8938728,25651926,-19229148,-5002078,0,0,0,-0.05,-4.02,-19.29,적전,적전,0,88.11,90.90,0,7.59,0.61,-0.06,-5.36,-0.03,-2.47,-149,3242,0,0.91,0.79,0,-0.04,0,43.67
2017,353022768,98260252,254762516,0,162333712,118396029,43937683,190689056,500,60990792,0,0,158138172,144927905,13210268,9429129,3781139,-6970728,-7735864,20494181,-4026671,-5942810,0,0,0,2.39,-4.89,-28.82,흑전,적지,0.70,82.99,85.13,0,8.35,0.43,1.95,-4.00,1.04,-2.13,-128,3127,0,1.03,1.23,0,1.48,74.39,28.81
2018,329475571,111619211,217856360,0,161654955,119988367,41666588,167820617,500,60990792,0,0,133830066,125152444,8677622,18401330,-9723709,-19975424,-16911977,2725613,-2954663,-6659764,0,0,0,-7.27,-12.64,-15.37,적전,적지,0,93.03,96.33,0,6.48,0.39,-5.42,-9.43,-2.85,-4.96,-277,2752,0,1.31,1.64,0,-3.48,0,0
