구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,132689386,56687854,76001532,0,45384297,39965234,5419063,87305089,500,9600000,0,0,121544612,92088960,29455652,28347430,1108222,5043710,3054107,1979454,2923072,-4766206,200,1149528,0,2.51,0.33,-72.51,-3.91,1.36,141.84,51.98,1.94,24.23,0.92,1.28,3.52,0.84,2.31,318,9163,32.38,1.12,0.81,16.22,0.85,101.56,27.13
2017,131257804,52072593,79185211,0,44890961,40834092,4056869,86366842,500,9600000,0,0,121146584,89780659,31365924,27334783,4031142,5020452,3178292,2546751,1104560,-3665462,200,1153610,0,2.62,-2.59,-4.68,195.48,5.01,127.52,51.98,1.80,25.89,0.92,4.71,3.72,3.07,2.42,330,9068,33.64,1.22,0.88,17.31,3.31,31.24,17.94
2016,131526453,51330450,80196003,0,46843761,41415808,5427954,84682692,500,9600000,0,0,124367361,92772473,31594889,27365808,4229081,2018605,1075632,8173811,5410,-8080522,200,1151221,0,0.86,-0.82,-35.11,-62.59,4.32,123.94,55.32,1.94,25.40,0.93,4.99,1.27,3.15,0.80,120,8891,85.60,1.16,0.80,25.00,2.78,28.52,17.16
2015,136987094,53900761,83086333,0,52140249,47122696,5017553,84846845,500,9600000,0,0,125395067,90011393,35383675,28866816,6516859,4473051,2874930,2646202,-15258395,12573505,200,1153137,0,2.29,0.98,7.13,-57.07,6.24,114.38,61.45,2.06,28.22,0.96,7.77,3.43,5.00,2.21,308,8903,31.52,1.09,0.74,15.96,5.51,18.71,12.97
2014,123441738,52405236,71036502,0,40493549,31573300,8920249,82948189,500,9600000,0,0,124180071,90062721,34117350,28034374,6082976,8408047,6696413,10860349,775253,-11546293,200,1149941,0,5.39,0.50,124.54,396.41,5.73,165.98,48.82,2.34,27.47,0.98,7.56,8.33,4.81,5.30,702,8699,12.14,0.98,0.66,8.33,7.09,16.05,10.65
2013,129289616,55456868,73832748,0,51397715,39996724,11400991,77891901,500,9600000,0,0,123566816,93737901,29828914,27119814,2709100,3399612,1348970,4187086,2228320,-6401986,200,1139650,0,1.09,-19.24,99.22,31.04,1.53,138.65,65.99,2.87,24.14,0.91,3.49,1.74,2.00,1.00,145,8159,48.12,0.85,0.54,13.32,1.41,34.15,14.59
2012,141018610,63096798,77921812,0,63736204,51185867,12550337,77282406,500,9600000,0,0,153009371,123257656,29751715,28391865,1359850,1240046,1029427,825118,1934299,-3036979,200,1137000,0,0.67,-9.61,-73.71,-63.95,0.58,123.27,82.47,2.82,19.44,1.08,1.75,1.33,0.96,0.73,104,8071,68.12,0.88,0.45,13.71,1.35,73.04,18.63
2011,142045998,58890244,83155754,0,64225047,50712793,13512254,77820950,500,9600000,0,0,169282299,134972423,34309876,29138287,5171588,4189769,2855370,7232,-1778798,1589476,200,1163000,0,1.69,0.56,-31.31,-37.84,2.34,116.13,82.53,2.22,20.27,1.21,6.63,3.66,3.70,2.04,302,8105,29.83,1.11,0.52,12.70,4.45,23.02,13.06
2010,137593505,52472263,85121242,0,59312299,46941841,12370458,78281206,500,9600000,0,0,168332645,130569940,37762705,30233397,7529308,6091597,4593320,9224856,-2020946,-7824050,100,973984,0,2.73,0,0,0,3.20,111.78,75.77,0.99,22.43,0,0,0,0,0,462,7971,21.87,1.27,0.60,11.75,0,16.82,11.03
2009,140732713,57190339,80734836,2807541,67413749,53435953,13977796,73318964,500,10000000,0,0,160831833,129962136,30869698,28795274,2074423,3055437,1609289,8603203,844189,-8583486,100,983521,0,1.00,0.59,-69.19,-5.25,1.08,107.03,91.95,0.96,19.19,1.13,2.83,2.19,1.45,1.13,162,7585,64.19,1.37,0.65,23.70,1.08,65.26,27.96
