구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,1066533840,383378937,683154903,0,508142309,156796450,351345858,558391531,5000,44511167,0,0,669279136,453942755,215336382,102343239,112993143,96114000,86828768,180343534,-117302225,-50894632,250,10857470,0,12.97,-1.54,-21.09,-21.19,6.77,244.51,91.00,2.30,32.17,0.65,22.28,17.12,10.97,8.43,1951,13020,5.56,0.83,0.72,3.13,15.87,5.49,3.44
2017,993950720,353662841,640287880,0,538152775,145225195,392927579,455797946,5000,44511167,0,0,679737744,426170592,253567151,110371984,143195168,104961599,110175089,183124083,-101904145,-85790774,250,10963680,0,16.21,-12.08,-16.95,24.71,6.05,243.53,118.07,2.08,37.30,0.69,35.90,27.62,14.46,11.12,2475,10771,4.85,1.11,0.79,2.96,24.75,5.15,3.46
2016,986788572,368924211,617864361,0,644871257,274231115,370640142,341917315,5000,44511167,0,0,773140180,483129939,290010241,117582311,172427930,85493536,88344018,248312191,-121031883,-118529941,0,0,0,11.43,15.98,37.98,-30.29,4.41,134.53,188.60,0,37.51,0.78,57.86,29.65,17.49,8.96,1985,8212,8.01,1.94,0.92,4.22,29.70,5.74,3.93
2015,984643712,337757266,646886446,0,730586221,244044785,486541436,254057491,5000,44511167,0,0,666594987,436915515,229679471,104710656,124968815,115824128,126733352,152722221,-12209258,-71767078,0,0,0,19.01,17.42,174.29,흑전,2.50,138.40,287.57,0,34.46,0.68,66.69,67.63,12.69,12.87,2847,6238,5.02,2.29,0.95,3.04,21.49,8.39,5.04
2014,984876636,247582371,737294265,0,864173902,376436760,487737141,120702734,5000,44511167,0,0,567718224,430813375,136904849,91344601,45560248,-88969824,-77008844,48078139,-43635104,1205904,0,0,0,-13.56,14.98,흑전,적지,0.67,65.77,715.95,0,24.11,0.56,28.00,-47.32,4.46,-7.54,-1730,4492,0,1.03,0.36,40.60,5.74,17.83,6.37
2013,1058391832,222960700,835431132,0,853635085,476867874,376767210,204756748,5000,44511167,0,0,493752028,404500718,89251311,98861923,-9610612,-81381694,-83046768,28380938,-14425742,-18089531,0,0,0,-16.82,-16.42,적지,적지,0,46.76,416.90,0,18.08,0.45,-3.88,-33.51,-0.87,-7.49,-1866,6406,0,1.18,0.68,72.25,-1.33,0,12.16
2012,1157755031,309144147,848610884,0,866861695,555433290,311428406,290893335,5000,44511167,0,0,590786488,494003057,96783431,112382812,-15599381,-48748525,-31324452,73876619,-49272120,-22718301,0,0,0,-5.30,6.98,적지,적지,0,55.66,298.00,0,16.38,0.50,-5.21,-10.46,-1.32,-2.66,-704,8341,0,0.76,0.48,3.54,-1.90,0,8.67
2011,1199043869,279725558,919318311,0,890982181,794704783,96277398,308061688,5000,42923284,0,0,552216245,460440945,91775299,127163621,-35388322,-93006979,-97946584,60749180,-23347990,-88776492,0,0,0,-17.74,-10.94,적지,적지,0,35.20,289.22,0,16.62,0.43,-10.02,-27.74,-2.74,-7.59,-2282,9050,0,0.80,0.56,12.56,-4.27,0,10.85
2010,1381251114,311090151,1070160962,0,983234957,138335841,844899116,398016157,5000,42460794,0,0,620043034,753813405,-133770371,147435732,-281206104,-295677391,-191152903,43845614,267729583,-292554408,0,0,0,-30.83,0,0,0,0,224.88,247.03,0,-21.57,0,0,0,0,0,-4502,11468,0,0.94,0.74,2.01,0,0,8.26
2009,2726615460,567639069,2158976391,0,2119070422,560668840,1558401583,607545037,5000,37889599,0,0,1236478565,1081309587,155168977,291364818,-136195840,-503511009,-183352446,94669708,480965095,-533080373,0,0,0,-14.83,-34.26,적전,적지,0,101.24,348.79,0,12.55,0.38,-18.76,-25.26,-4.21,-5.67,-4761,18547,0,0.38,0.22,3.50,-5.89,0,13.68
