구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,38500483,25118404,13382080,0,2434741,2307672,127069,36065742,100,18000000,0,0,22371735,14001342,8370392,3316305,5054087,5582199,4815530,881824,-6656838,-141180,30,540000,0,21.53,-28.71,-22.92,-13.13,209.50,1088.47,6.75,1.26,37.42,0.61,14.85,14.15,13.72,13.07,268,2004,8.91,1.19,1.92,8.36,31.63,8.49,7.99
2017,35182889,27309391,7873498,0,3171348,3088180,83168,32011541,100,18000000,0,0,31381567,21999804,9381763,2824840,6556923,6627074,5543368,7598925,-1639612,10958822,20,360000,0,17.66,29.18,10.85,6.32,119.00,884.32,9.91,0.55,29.90,1.13,28.84,24.38,23.65,19.99,413,1778,8.82,2.05,1.56,8.48,42.00,10.01,9.68
2016,20275321,14143119,6132201,0,6811624,5185596,1626027,13463697,5000,80000,0,0,24293569,16091455,8202113,2286804,5915309,6181920,5213713,1625084,-88164,-466498,0,320000,0,21.46,55.70,118.15,119.60,104.03,272.74,50.59,0,33.76,1.47,53.68,47.32,35.70,31.46,65171,168296,0,0,0,0,42.57,0.29,0.28
2015,12868095,6713932,6154163,0,4294391,2507024,1787366,8573705,5000,80000,0,0,15602757,11117610,4485147,1773511,2711636,2721274,2374194,-48415,-409320,50278,0,0,0,15.22,0,0,0,29.62,267.80,50.09,0,28.75,0,0,0,0,0,29677,107171,0,0,0,0,0,1.01,0.96
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
