구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,425665856,146878771,278787085,0,332068357,189451898,142616459,93597499,0,0,0,0,496496620,423554431,72942189,51992136,20950053,-34164636,-33949482,62974888,-86421939,27427491,0,0,0,-6.84,27.19,-61.49,적전,0.77,77.53,354.78,0,14.69,1.23,17.18,-27.84,5.21,-8.44,-4272,13573,0,0.20,0.04,0,8.28,10.88,5.57
1999,379080350,129835892,249244458,0,228803042,151900860,76902182,150277308,5000,7942000,0,0,390371603,299047518,91324085,36919115,54404970,32385180,24827960,64785098,-39873379,-25753222,250,1774537,0,6.36,18.32,29.65,333.39,2.48,85.47,152.25,3.57,23.39,1.05,41.56,18.97,14.69,6.70,3124,18940,2.24,0.37,0.14,1.29,15.10,3.91,2.92
1998,361826951,140336759,221490192,0,250278668,185494980,64783688,111548283,5000,7428000,0,0,329937073,254914593,75022480,33061098,41961382,5728789,5728789,44368297,-10496837,-32770204,0,0,0,1.74,10.65,218.00,흑전,1.18,75.66,224.37,0,22.74,0.95,52.62,7.18,12.11,1.65,771,15097,5.71,0.29,0.10,1.57,16.09,5.34,3.93
1997,331017807,157163807,173854000,0,283078921,180667871,102411050,47938886,5000,7428000,0,0,298188792,256835401,41353391,28157845,13195546,-29261598,-29261598,-14940872,4476144,9240495,0,0,0,-9.81,2.32,-30.90,적지,0.46,86.99,590.50,0,13.87,0.88,20.18,-44.75,3.92,-8.68,-3939,6572,0,0.30,0.05,0,5.33,17.86,8.28
