구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,111100902,47453945,63646957,0,31184058,6792590,24391467,79916845,1000,6370000,0,0,53093603,20475369,32618234,28320545,4297689,4467780,3505699,-8333894,-4683097,19400540,150,915501,26.11,8.09,6.60,18.96,-12.90,-16.71,6.95,698.61,39.02,2.96,61.44,0.51,5.48,4.47,4.14,3.38,550,12783,9.21,0.40,0.61,6.87,4.76,8.96,7.00
2010,128751327,52899547,75851780,0,26764510,6189534,20574975,101986818,1000,6370000,0,0,54737275,22775476,31961799,28355447,3606352,28289548,23004104,5095758,6816433,-8915501,200,1220668,5.31,6.59,42.03,0,0,0,4.10,854.66,26.24,3.53,58.39,0,0,0,0,0,3611,16248,1.57,0.35,0.66,1.42,0,10.00,6.04
2011,137864943,62317879,75547064,0,27283518,9686458,17597059,110581425,1000,6370000,0,0,56857631,21681109,35176522,27602041,7574481,9920786,9822027,10469593,-16921964,-1324468,200,1221000,12.43,13.32,17.27,3.87,110.03,-57.30,13.49,643.35,24.67,3.22,61.87,0.43,7.13,9.24,5.68,7.37,1542,17597,4.03,0.35,0.70,3.37,11.44,5.22,4.16
2012,144788191,68653088,76135103,0,23463129,8969544,14493585,121325062,1000,6370000,0,0,56571987,20918908,35653080,26378920,9274160,12007901,11950449,13851432,-17768853,-3628268,200,1221000,10.22,16.39,21.12,-0.50,22.44,21.67,17.97,765.40,19.34,2.00,63.02,0.40,8.00,10.31,6.56,8.46,1876,19284,5.33,0.52,1.12,4.57,14.01,6.86,5.66
2013,147045256,56372961,90672295,0,19725495,8175961,11549534,127319761,1000,6370000,0,0,54636875,21210335,33426540,27371793,6054747,8470987,7187266,8097047,996235,-4828268,200,1220668,16.98,11.08,13.15,-3.42,-34.71,-39.86,15.49,689.50,15.49,1.90,61.18,0.37,4.87,5.78,4.15,4.93,1128,20225,9.31,0.52,1.22,7.20,7.51,11.05,8.20
2014,145864335,66416099,79448237,0,11713125,6189523,5523602,134151210,1000,6370000,0,0,56776453,21937894,34838559,29026813,5811746,8433285,8068084,11380162,-3424586,-9828268,200,1220668,15.13,10.24,14.21,3.92,-4.01,12.26,83.17,1073.04,8.73,1.80,61.36,0.39,4.45,6.17,3.97,5.51,1267,21297,8.76,0.52,1.25,6.96,7.90,12.17,8.95
2015,152906975,74590498,78316477,0,12829480,8748597,4080883,140077495,1000,6370000,0,0,59658044,23147872,36510172,30459091,6051081,8286212,7159938,10806875,5076180,-1428268,200,1220668,17.05,10.14,12.00,5.08,4.12,-11.26,1797.71,852.60,9.16,1.33,61.20,0.40,4.41,5.22,4.05,4.79,1124,22228,13.39,0.68,1.61,10.26,7.48,15.84,11.64
2016,162273732,72715820,89557912,0,13357294,10479929,2877365,148916438,1000,6370000,0,0,65875510,25384411,40491099,30914539,9576560,11405101,9867237,10531677,-4964276,-1324468,250,1525836,15.46,14.54,14.98,10.42,58.26,37.81,18595.26,693.86,8.97,1.15,61.47,0.42,6.63,6.83,6.08,6.26,1549,23615,14.01,0.92,2.10,11.26,11.96,14.43,11.54
2017,167966454,81410697,86555757,0,11862537,9067795,2794741,156103917,1000,6370000,0,0,61792317,23515570,38276747,30666138,7610609,9067115,5801903,5095197,-15545816,-1525836,250,1525836,26.30,12.32,9.39,-6.20,-20.53,-41.20,0,897.80,7.60,1.55,61.94,0.37,4.99,3.80,4.61,3.51,911,24744,17.73,0.65,1.66,12.41,6.88,13.52,10.19
2018,173685656,79907697,93777959,0,12782767,11431192,1351575,160902889,1000,6370000,0,0,66947399,26129447,40817952,31456973,9360979,11488711,8801183,12755159,1420015,-1525836,250,1525836,17.34,13.98,13.15,8.34,23.00,51.69,0,699.03,7.94,1.58,60.97,0.39,5.91,5.55,5.48,5.15,1382,25497,11.44,0.62,1.50,8.88,9.95,10.75,8.46
