구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
1993,41099132,27862074,13237058,0,24641578,18077398,6564180,16457554,5000,2100000,0,0,26432778,22877684,3555094,1060200,2494894,712016,577174,-1662348,-6048481,8395108,150,269651,46.72,9.44,2.18,17.14,11.32,34.01,1.16,154.13,149.73,1.46,13.45,0.73,16.28,3.77,6.90,1.60,280,7837,36.82,1.31,0.80,16.19,7.19,18.35,14.17
1994,53812930,38441945,15370985,0,31891315,24068623,7822692,21921615,5000,2700000,0,0,43718463,37527380,6191083,1771491,4419592,1127948,784027,-6030931,-4226100,11262446,200,529475,67.53,10.11,1.79,65.39,77.15,35.84,1.14,159.72,145.48,1.33,14.16,0.92,23.03,4.09,9.31,1.65,295,8119,50.79,1.85,0.91,20.03,8.21,14.56,11.44
1995,76281814,48506809,27775005,0,43865858,38317111,5548747,32415956,5000,3706000,0,0,54593443,46856513,7736930,2342264,5394666,1320920,962458,-948432,-16509024,18535763,150,538865,55.99,9.88,1.76,24.88,22.06,22.76,1.05,126.59,135.32,1.77,14.17,0.84,19.86,3.54,8.29,1.48,267,8747,31.79,0.97,0.56,9.17,7.90,13.73,9.54
1996,100989690,58135415,42854275,0,61440738,58762130,2678608,39548952,5000,5108000,0,0,54786681,47935433,6851248,2815463,4035785,-893730,-893730,-1893963,-18381357,24442386,0,0,0,7.37,-1.63,0.35,-25.19,적전,0.68,98.93,155.35,0,12.51,0.62,11.22,-2.48,4.55,-1.01,-177,7842,0,0.99,0.72,45.58,6.18,20.34,14.17
1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
