구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,105752053,49221824,56530229,0,46045571,35559398,10486173,59706482,500,24376456,0,0,53924737,36505329,17419408,26838716,-9419308,-27878780,-25175736,-3816606,-24507160,30099255,0,0,0,-46.69,36.68,적지,적지,0,138.42,77.12,0,32.30,0.53,-17.74,-47.40,-9.33,-24.94,-1080,2541,0,2.13,2.27,0,-14.65,0,0
2017,96133679,30265848,65867831,0,49624186,49331342,292843,46509494,500,18024493,0,0,39454565,23443936,16010628,26017303,-10006674,-29280780,-25647764,-2857184,-13205138,12281744,0,0,0,-65.01,0.70,적전,적지,0,61.35,106.70,0,40.58,0.45,-22.71,-58.21,-11.45,-29.33,-1546,2760,0,2.95,3.40,0,-19.11,0,0
2016,78728436,34492673,44235763,0,37118100,37046566,71534,41610336,500,13789871,0,0,39181813,20594993,18586819,16023175,2563644,333690,-487711,377163,-38859001,41786612,30,402386,0,-1.24,22.74,136.52,적전,3.15,93.11,89.20,0.47,47.44,0.68,7.22,-1.37,4.47,-0.85,-36,3278,0,1.95,2.21,91.22,14.35,39.98,25.62
2015,35940283,19379146,16561137,0,6514166,6442632,71534,29426117,500,8027195,0,0,31922860,13017626,18905234,17821328,1083906,1172990,1844632,1626473,-1811943,285092,0,0,0,5.78,1.31,-52.74,-23.10,2870.44,300.80,22.14,0,59.22,0.93,3.85,6.55,3.15,5.36,235,3666,44.12,2.82,2.55,24.49,8.65,75.64,31.99
2014,32900712,18208881,14691832,0,6009539,5938005,71534,26891173,500,7622226,0,0,31509878,12745515,18764362,16471060,2293302,2099852,2398781,3021178,-3485056,-3729642,45,323851,0,7.61,8.28,-35.38,-21.01,29.78,306.65,22.35,0.90,59.55,0.95,9.16,9.58,6.92,7.23,316,3528,15.79,1.41,1.20,8.84,16.86,17.07,9.36
2013,33420809,25362978,8057831,0,10256197,5256907,4999290,23164612,500,7006000,0,0,29101197,11936563,17164634,13615583,3549051,2870814,3036791,6516519,-6912115,6607583,70,490420,0,10.44,0.99,15.19,-3.28,15.81,482.47,44.28,1.31,58.98,1.00,16.54,14.16,12.21,10.45,433,3306,12.32,1.62,1.29,8.28,27.76,10.54,7.44
2012,24691488,17079118,7612370,0,4952328,4679907,272422,19739160,500,3503000,0,0,28815346,12930448,15884898,12803810,3081088,3176954,3139678,3641200,-3779613,429434,0,0,0,10.90,26.59,47.10,31.33,1975.06,364.95,25.09,0,55.13,1.24,16.95,17.27,13.26,13.51,896,5635,6.42,1.02,0.70,4.50,21.84,6.54,4.56
2011,21792953,14734887,7058066,0,5181162,5014038,167124,16611791,500,3503000,0,0,22763586,10982313,11781273,9686775,2094498,2184136,2390669,2112378,-1639693,329263,0,0,0,10.50,18.45,2.58,25.60,237.42,293.87,31.19,0,51.75,1.14,13.59,15.51,10.53,12.02,682,4742,7.02,1.01,0.74,4.73,18.58,8.01,5.16
2010,17980203,12628723,5351480,0,3759082,3568204,190878,14221121,500,3503000,0,0,19218230,9287281,9930949,7889147,2041802,1814492,1903352,1084964,-3255695,1566329,0,0,0,9.90,0,0,0,0,353.92,26.43,0,51.67,0,0,0,0,0,569,4060,11.33,1.59,1.12,6.62,0,11.07,6.66
2009,13062108,9515846,3546263,0,3586929,3249069,337860,9475179,5000,222000,0,0,15182989,7484299,7698690,5587199,2111491,2058522,2143264,1852947,-1510475,-609518,0,0,0,14.12,10.60,21.25,34.59,24.65,292.88,37.86,0,50.71,1.19,25.13,25.50,16.51,16.76,9654,42681,0,0,0,0,26.48,0.00,0.00
