구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,24948190,14690266,10257923,0,22637232,21570032,1067200,2310958,500,37833749,0,0,4838710,7344375,-2505665,4024125,-6529791,-23365803,-23005181,-17286581,-4469348,20888082,0,0,0,-475.44,-61.43,적지,적지,0,68.10,979.56,0,-51.78,0.16,-206.54,-727.65,-22.22,-78.28,-838,165,0,2.45,2.30,0,-70.60,0,0
2010,33829172,16923336,16905836,0,29816991,27855427,1961564,4012181,500,13465772,0,0,12544925,11946474,598451,2760307,-2161856,-15245169,-16253298,-766317,-2080529,3185130,0,0,0,-129.56,0,0,0,0,60.75,743.16,0,4.77,0,0,0,0,0,-1906,1258,0,0.69,0.59,0,0,0,0
2009,16976997,9047100,7929897,0,10055211,7783887,2271324,6921786,500,2000000,0,0,19365766,14084559,5281207,2023226,3257981,3031009,2831497,-25492,-4236528,4420320,25,110812,0,14.62,111.19,165.71,137.89,10.74,116.23,145.27,1.07,27.27,1.20,33.95,29.51,20.21,17.56,598,1460,3.90,1.60,0.57,3.31,42.55,4.71,4.09
