구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,32827471,19218045,13609426,0,16433732,12161586,4272145,16393739,177,10000,0,0,27800780,11118267,16682514,2597902,14084612,13310162,11027011,10209858,-1372971,-4995891,0,0,0,50.66,39.66,0,0,0,42.30,158.02,100.24,0,60.01,0,0,0,0,0,1102701,1639374,0,0,0,0,0,0.57,0.52
2016,51382752,38301438,13081314,0,10257094,10257094,0,41125658,0,54000000,0,0,39023509,12311783,26711726,4157146,22554580,23303519,19271296,15606351,-1184302,-1015369,0,0,0,57.80,49.38,40.37,60.14,74.76,71.64,373.41,24.94,0,68.45,0.93,78.42,67.01,53.57,45.77,1116,1028,0,0,0,0,70.44,0.00,0.00
2017,120119090,95792969,24326121,0,11023415,10614290,409125,109095676,0,54000000,0,0,47726790,13995576,33731215,6221353,27509862,28045843,23690094,26595891,-13796590,47099980,0,4811969,20.31,57.64,49.64,22.30,21.97,22.93,94.07,902.49,10.10,0,70.68,0.56,36.63,31.54,32.08,27.63,518,2020,6.13,1.57,3.04,5.79,70.09,6.23,5.93
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
