구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,131439523,92402762,10553674,28483086,44052386,25613079,18439307,87387137,10000,0,0,0,24004963,0,24004963,13965699,10039264,14563282,14508283,19126301,-18512747,-2320517,0,0,0,41.82,60.44,-22.59,34.94,-19.42,0,0,50.41,0,94.35,0.19,12.53,18.11,8.05,11.63,5384,32430,0,0,0,0,0,0,0
2010,149640288,36890689,87261862,25487738,43981275,25564606,18416669,105659013,10000,0,0,0,27078213,0,27078213,13767691,13310522,15732899,15414508,17474901,-15997319,1100000,0,0,0,49.16,56.93,0,0,0,0,0,41.63,0,99.54,0,0,0,0,0,5721,39211,0,0,0,0,0,0,0
2011,162100770,40638370,86018487,35443914,50073513,28521314,21552199,112027258,10000,0,0,0,36717162,0,36717162,22683138,14034024,12966656,9421125,1680687,-220187,3000000,0,0,0,38.22,25.66,35.60,5.44,-38.88,0,0,44.70,0,92.40,0.24,12.89,8.66,9.00,6.04,3496,41575,0,0,0,0,0,0,0
2012,193654425,45081192,54021345,94551891,68013991,30063202,37950788,125640435,10000,0,0,0,40790873,0,40790873,22439186,18351687,17078968,13097487,-54854148,31972220,15608439,0,0,0,44.99,32.11,11.09,30.77,39.02,0,0,54.13,0,93.12,0.23,15.44,11.02,10.32,7.36,4861,46627,0,0,0,0,0,0,0
2013,222171172,57517605,71022793,93630774,82038464,36237834,45800630,140132707,10000,0,0,0,40348800,0,40348800,21548406,18800394,17817638,13744569,17690032,-15747934,6776561,0,0,0,46.59,34.06,-1.08,2.45,4.94,0,0,58.54,0,89.98,0.19,14.15,10.34,9.04,6.61,5101,52005,0,0,0,0,0,0,0
2014,285408881,44365117,93913512,147130253,104797267,52787484,52009783,180611615,10000,0,0,0,67950479,0,67950479,34435917,33514563,31348046,23786728,2652336,-17413893,21921279,0,0,0,49.32,35.01,68.41,78.27,73.06,0,0,58.02,0,79.41,0.27,20.90,14.83,13.21,9.37,8820,50869,0,0,0,0,0,0,0
2015,350687354,64361317,71703552,214622486,116977280,76775481,40201799,233710073,10000,0,0,0,95400557,0,95400557,37014315,58386242,56863483,42198416,-241838,23647992,-6282072,0,9336499,22.07,61.20,44.23,40.40,74.21,77.40,0,0,50.05,0,92.85,0.30,28.18,20.37,18.36,13.27,11845,62820,0,0,0,0,0,0,0
2016,567589307,38578873,115611230,413399204,150611877,97822642,52789233,416977431,500,0,0,0,136478319,0,136478319,40292684,96185635,95995519,73167125,-104311325,-42453207,121806238,250,21250000,29.19,70.48,53.61,43.06,64.74,73.39,0,0,36.12,3.01,90.58,0.30,29.56,22.49,20.95,15.94,920,4867,9.02,1.71,4.81,8.96,0,0,0
2017,779599381,77822173,46521032,655256177,263144196,111211436,151932760,516455185,500,0,0,0,222484766,0,222484766,55682199,166802567,166651351,126725067,-118312448,70768727,71428023,250,23099722,18.40,74.97,56.96,63.02,73.42,73.20,0,0,50.95,3.38,91.54,0.33,35.74,27.15,24.76,18.81,1343,5583,5.50,1.32,3.11,5.48,0,0,0
2018,1008095204,44721851,58892111,904481241,414970516,64338782,350631735,593124688,500,0,0,0,226570848,0,226570848,88698404,137872444,138463904,103391671,-168618006,-9903575,181683160,250,25283407,24.70,60.85,45.63,1.84,-17.34,-18.41,0,0,69.96,5.68,80.35,0.25,24.85,18.64,15.42,11.57,996,5896,4.42,0.75,2.00,4.38,0,0,0
