구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,63515313,39967201,23548111,0,10539712,10441159,98553,52975601,5000,1000000,0,0,68731174,61737625,6993548,1628960,5364589,9254482,7079223,2792906,-2382702,-1230360,1500,1500000,21.19,7.81,10.30,6.91,34.16,269.54,4474.22,382.79,19.90,5.29,10.18,1.15,10.68,14.10,8.95,11.81,7079,52976,4.00,0.54,0.41,3.18,11.36,5.28,3.93
2010,84073745,41465156,42608589,0,24383168,16383168,8000000,59690577,5000,1000000,0,0,89398589,78959128,10439461,1497423,8942037,10192283,7936645,5985698,-12161630,6435424,1500,1500000,18.90,10.00,8.88,0,0,0,91.81,253.10,40.85,4.40,11.68,0,0,0,0,0,7937,59691,4.30,0.57,0.38,3.80,0,4.28,3.83
2011,92625882,46560887,46064995,0,26141949,20091858,6050091,66483934,5000,1000000,0,0,102270366,89907316,12363050,1666328,10696722,11154252,8228297,7721600,-3682758,-1937115,1500,1500000,18.23,10.46,8.05,14.40,19.62,3.67,24.73,231.74,39.32,5.07,12.09,1.16,16.96,13.04,12.11,9.31,8228,66484,3.60,0.45,0.29,3.03,19.82,3.07,2.69
2012,96153545,48711648,47441897,0,21484180,17270269,4213912,74669365,500,10000000,0,0,111296785,98520719,12776066,1254892,11521174,11965626,9547274,4634060,-2501916,-3847353,150,1500000,15.71,10.35,8.58,8.83,7.71,16.03,34.70,282.05,28.77,2.15,11.48,1.18,16.32,13.53,12.21,10.11,955,7467,7.31,0.93,0.63,6.14,19.68,6.30,5.44
2013,100765509,53949832,46815677,0,18263872,14777695,3486177,82501637,500,10000000,0,0,113158973,101034456,12124517,1177160,10947357,12066587,9270504,12969929,-8999682,-4688291,200,2000000,21.57,9.67,8.19,1.67,-4.98,-2.90,60.34,365.08,22.14,1.94,10.71,1.15,13.93,11.80,11.12,9.42,927,8250,11.11,1.25,0.91,9.11,16.99,9.41,7.93
2014,99097129,52248807,46848322,0,11850422,11302071,548351,87246706,500,10000000,0,0,104702473,96314929,8387544,1020230,7367314,8415826,6640352,12075145,-5857241,-5025564,200,2000000,30.12,7.04,6.34,-7.47,-32.70,-28.37,288.19,462.29,13.58,2.88,8.01,1.05,8.68,7.82,7.37,6.64,664,8725,10.45,0.80,0.66,7.73,12.19,9.42,7.15
2015,109413145,54719618,54693528,0,17909986,15545975,2364012,91503159,500,10000000,0,0,104793714,96710100,8083614,1088994,6994619,8076217,6317757,10875870,-11698207,-20884,220,2200000,34.82,6.67,6.03,0.09,-5.06,-4.86,321.24,351.99,19.57,3.09,7.71,1.01,7.83,7.07,6.71,6.06,632,9150,11.27,0.78,0.68,8.13,11.78,10.18,7.54
2016,114930225,60292176,54638049,0,17885546,17767619,117927,97044680,500,10000000,0,0,105959818,97606308,8353510,1281584,7071926,9876567,7720304,3183457,1176674,-4200000,242,2420000,31.35,6.67,7.29,1.11,1.11,22.20,0,339.34,18.43,3.21,7.88,0.94,7.50,8.19,6.30,6.88,772,9704,9.75,0.78,0.71,7.24,11.33,10.65,7.72
2017,119500976,52825698,66675279,0,18967638,18967638,0,100533338,500,10000000,0,0,98557233,89821415,8735818,1287686,7448132,7559622,5910914,4581205,-4939400,580000,270,2700000,45.68,7.56,6.00,-6.99,5.32,-23.44,0,278.50,18.87,3.47,8.86,0.84,7.54,5.98,6.35,5.04,591,10053,13.15,0.77,0.79,8.87,10.74,10.43,7.54
2018,128371800,52931360,75440439,0,23447895,23447895,0,104923905,500,15000000,0,0,101168945,93567984,7600962,1492892,6108070,9072707,7087926,11749352,-11721005,-101331,185,2775000,39.15,6.04,7.01,2.65,-17.99,19.91,0,225.74,22.35,4.13,7.51,0.82,5.95,6.90,4.93,5.72,473,6995,9.47,0.64,0.66,6.87,8.72,10.99,7.64
