구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,56119424,30186561,25932863,0,15439375,15281005,158371,40680049,500,6899227,0,0,62313287,46303120,16010167,14315873,1694294,3440753,2335852,-967141,-1598528,-279753,0,0,0,3.75,32.75,흑전,흑전,0,197.54,37.95,0,25.69,1.12,4.27,5.89,3.04,4.18,339,6030,30.72,1.72,1.15,26.07,123.00,42.35,34.00
2017,55523372,28132352,27391020,0,16847689,16671325,176363,38675684,500,6899227,0,0,46939426,36499987,10439439,12205024,-1765585,-3934605,-3532671,3985396,1306915,0,0,0,0,-7.53,-16.86,적전,적전,0,168.75,43.56,0,22.24,0.86,-4.36,-8.73,-3.25,-6.49,-512,5699,0,2.54,2.12,0,-52.28,0,0
2016,53274545,24144263,29130282,0,11040060,10967357,72704,42234485,500,6899227,0,0,56460445,44134271,12326174,12070340,255834,498884,287242,937025,2927367,0,0,0,0,0.51,24.62,흑전,흑전,0,220.15,26.14,0,21.83,1.08,0.61,0.68,0.49,0.55,42,6214,324.26,2.17,1.65,88.42,2.07,364.06,91.14
2015,51116244,23809006,27307238,0,9081226,8974197,107029,42035018,500,6899227,0,0,45306214,36499938,8806277,12309519,-3503243,-3330942,-2687091,-4554227,-1461930,-244700,0,0,0,-5.93,-29.69,적전,적전,0,265.31,21.60,0,19.44,0.82,-8.02,-6.15,-6.36,-4.88,-389,6185,0,2.98,2.81,0,-40.36,0,0
2014,59041549,32045416,26996133,0,13717498,13514215,203284,45324051,500,6899227,0,0,64439380,48054180,16385200,12406333,3978867,6206415,4998687,2553876,-6859237,-1017269,100,678179,0,7.76,5.67,-47.66,-29.32,230.42,237.12,30.27,0.56,25.43,1.06,9.22,11.59,6.54,8.22,725,6691,24.71,2.68,1.92,21.79,67.46,31.04,26.57
2013,62619981,53720736,8899245,0,21653260,21483676,169584,40966720,500,6899227,0,0,60984318,42809527,18174791,10573527,7601264,8752945,7072522,11403164,-2175002,-972269,150,1017269,0,11.60,12.95,7.16,5.12,0,250.05,52.86,1.27,29.80,1.08,20.04,18.64,13.44,12.50,1025,6060,11.56,1.96,1.34,10.71,127.12,10.76,10.02
2012,50524789,43375566,7149223,0,15619449,15187359,432090,34905340,500,6899227,0,0,53992431,37233058,16759373,9666216,7093157,8285832,6727890,4602118,-4191067,2248151,150,1017000,0,12.46,17.42,5.11,18.55,0,285.60,44.75,2.58,31.04,1.22,23.24,22.05,15.99,15.17,1021,5181,5.69,1.12,0.71,5.32,118.69,5.65,5.30
2011,38184726,32132752,6051974,0,12059436,11665977,393460,26125290,500,3300000,0,0,45981095,31340224,14640871,7892375,6748496,7165862,5675373,8147456,-7010829,-2152470,0,0,0,12.34,20.56,77.30,22.70,80.27,275.44,46.16,0,31.84,1.20,28.56,24.02,17.62,14.82,1720,8519,6.80,1.37,0.84,6.25,121.55,5.72,5.32
2010,38416953,33005073,5411879,0,17288413,17079074,209338,21128540,500,3300000,0,0,38138448,27814815,10323633,6517383,3806250,4753475,4625313,2287882,2793954,-582570,0,0,0,12.13,0,0,0,17.11,193.25,81.82,0,27.07,0,0,0,0,0,1402,7005,3.03,0.61,0.37,2.75,0,3.68,3.28
2009,23134960,17534765,5600195,0,6335467,4975412,1360055,16799493,500,3300000,0,0,20426101,14146578,6279523,7043331,-763808,-3766283,-3672008,281396,-4528450,0,0,0,0,-17.98,-8.78,적지,적지,0,352.43,37.71,0,30.74,0.75,-4.13,-19.83,-2.81,-13.53,-1113,5693,0,0.99,0.91,0,-12.64,0,0
