구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,308532345,207104761,101427584,0,135772066,111731991,24040075,172760279,500,31600308,0,0,376924083,315073976,61850106,38010336,23839770,22380923,14135436,14516837,5311006,-25989711,100,3096182,21.90,6.32,3.75,-20.91,-21.87,흑전,5.32,185.36,78.59,2.29,16.41,1.15,14.19,8.41,7.25,4.30,447,5571,9.78,0.79,0.37,4.71,7.02,6.89,4.20
2010,410919774,269516752,141403022,0,152908255,103430114,49478141,258011519,500,31665308,0,0,611680931,493474691,118206239,49935744,68270495,71551115,56929459,6927785,-24140321,-2995217,200,6205364,10.90,11.16,9.31,0,0,0,21.19,260.58,59.26,1.84,19.32,0,0,0,0,0,1799,8252,6.03,1.31,0.56,4.90,0,5.66,4.75
2011,551280039,316859880,234420159,0,253718650,151343203,102375448,297561389,500,31665308,0,0,727979501,609875512,118103989,54832934,63271055,57608963,42139569,52006285,-114624150,67143611,200,6205000,14.72,8.69,5.79,19.01,-7.32,-25.98,11.37,209.37,85.27,1.58,16.22,1.51,22.78,15.17,13.15,8.76,1331,9500,9.50,1.33,0.55,7.02,13.25,8.02,6.49
2012,573458265,324287337,249170927,0,259240669,153351471,105889198,314217595,500,31665308,0,0,732853443,624866917,107986526,61783169,46203357,61714115,41485675,71047493,-29886903,-3003612,200,6047000,14.57,6.30,5.66,0.67,-26.98,-1.55,5.76,211.47,82.50,1.89,14.74,1.30,15.10,13.56,8.22,7.38,1311,10366,8.09,1.02,0.46,5.41,7.88,8.97,6.21
2013,615671769,355307172,260364598,0,275765955,170708776,105057179,339905814,500,31665308,0,0,611963911,547046153,64917758,41894952,23022804,24208508,31900200,32409231,-33022213,-3096193,150,4534876,14.21,3.76,5.21,-16.50,-50.17,-23.11,6.85,208.14,81.13,1.33,10.61,1.03,7.04,9.75,3.87,5.37,1008,11177,11.16,1.01,0.58,6.68,4.34,19.17,9.94
2014,483293168,295132301,188160867,0,205913736,153864414,52049322,277379432,500,20623600,0,0,603455814,544087357,59368457,40898114,18470343,16577991,52006353,41406046,-23485432,1346288,230,4527652,8.70,3.06,8.62,-1.39,-19.77,63.03,4.99,191.81,74.24,3.04,9.84,1.10,5.98,16.85,3.36,9.46,1689,13894,4.48,0.54,0.39,3.21,5.46,13.69,6.49
2015,700398787,379821101,320577685,0,308164592,186740905,121423686,392234195,500,26319633,0,0,642406589,562798778,79607811,54410400,25197411,20706200,16244880,44870774,-38160219,10763378,110,2791962,15.69,3.92,2.53,6.45,36.42,-68.76,6.10,203.39,78.57,1.57,12.39,1.09,7.53,4.85,4.26,2.74,815,12666,8.59,0.55,0.24,4.12,5.23,12.88,7.29
2016,722400600,406588198,315812402,0,318314107,203921825,114392282,404086493,500,26319633,0,0,723372209,611635905,111736304,75391072,36345233,26059036,21950235,62125084,-36984052,-10234314,140,3553406,23.88,5.02,3.03,12.60,44.24,35.12,5.86,199.38,78.77,1.97,15.45,1.02,9.13,5.51,5.11,3.09,565,12917,12.54,0.55,0.26,4.70,6.57,8.55,5.08
2017,739925050,409039468,330885582,0,307393194,229367985,78025209,432531856,500,26319633,0,0,822307324,702891689,119415635,73987885,45427750,45230734,40876970,25006913,-38807089,-12006340,120,3045777,14.65,5.52,4.97,13.68,24.99,86.23,6.87,178.33,71.07,1.87,14.52,1.12,10.86,9.77,6.21,5.59,790,13303,8.14,0.48,0.21,3.68,8.66,7.14,4.59
2018,742531917,412879806,329652111,0,296690379,215056663,81633716,445841538,500,26319633,0,0,891001641,770323969,120677672,74340050,46337622,40901000,22669610,53191107,-60691391,-33439678,150,3807221,63.82,5.20,2.54,8.35,2.00,-44.54,7.92,191.99,66.55,2.74,13.54,1.20,10.55,5.16,6.25,3.06,227,13256,24.13,0.41,0.16,4.50,5.20,6.69,4.29
