구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,201570455,38388542,163181913,0,8564874,6377680,2187194,193005580,5000,5000000,0,0,78559811,57327382,21232429,7663730,13568699,8434453,7817316,29267058,-779859,-14000000,0,0,0,17.27,9.95,237.48,흑전,흑전,16.07,601.92,4.44,0,27.03,0.39,7.18,4.13,6.71,3.87,1563,38601,0,0,0,0,6.75,0.00,0.00
2010,195684266,37252392,158431875,0,22939548,18192130,4747418,172744719,5000,3673740,0,0,111609237,60603754,51005483,10214606,40790877,39841502,30809595,40439277,-6130492,-47536710,0,0,0,36.55,27.60,0,0,0,203.71,204.77,13.28,0,45.70,0,0,0,0,0,6681,47021,0,0,0,0,0,0.00,0.00
2011,247916921,46972857,200944064,0,54605445,18757464,35847982,193311476,5000,3673740,0,0,108234181,65381303,42852878,9503063,33349815,25089988,20712719,28465201,-53342341,30864733,0,0,0,30.81,19.14,-3.02,-18.24,-32.77,411.65,250.42,28.25,0,39.59,0.49,18.22,11.32,15.04,9.34,5638,52620,0,0,0,0,14.75,0.73,0.55
2012,264044804,72996874,191047930,0,55316367,25305855,30010512,208728437,5000,3673740,0,0,115993114,78038645,37954469,10629381,27325088,20543914,16427160,26863805,-4476190,4013312,0,22042440,134.18,23.56,14.16,7.17,-18.07,-20.69,18.49,288.46,26.50,0,32.72,0.45,13.59,8.17,10.67,6.42,4472,56816,0,0,0,0,10.64,0.02,0.02
2013,263901502,83871568,180029934,0,51781865,32567403,19214462,212119637,5000,3673740,0,0,133705041,83415416,50289624,10830748,39458876,32970956,25689542,45169367,-1611064,-32058126,0,24246684,94.38,29.51,19.21,15.27,44.41,56.38,25.37,257.53,24.41,0,37.61,0.51,18.75,12.21,14.95,9.73,6993,57739,0,0,0,0,16.00,0.00,0.00
2014,241471683,66716391,174755293,0,47800312,34628339,13171974,193671371,500,29366322,0,0,137068833,88278874,48789958,11370445,37419514,27543267,21625327,24137459,-3898764,-45160879,0,0,0,27.30,15.78,2.52,-5.17,-15.82,28.31,192.66,24.68,0,35.60,0.54,18.44,10.66,14.81,8.56,660,6595,11.61,1.16,1.83,7.58,16.03,6.01,4.60
2015,269802135,70763220,199038915,0,59209880,25894878,33315002,210592255,500,29366322,0,0,136308520,94385302,41923218,12981423,28941795,21297220,16983489,22159452,-29621876,7396049,110,3230295,19.02,21.23,12.46,-0.55,-22.66,-21.46,69.36,273.27,28.12,1.06,30.76,0.53,14.32,8.40,11.32,6.64,578,7171,17.98,1.45,2.24,10.69,11.79,10.73,7.66
2016,307540030,94988727,212551303,0,78988848,30708084,48280763,228551182,500,29366322,0,0,153056952,106574627,46482325,14150358,32331967,27569577,20977772,33630246,-27522988,13400418,450,13214845,62.99,21.12,13.71,12.29,11.71,23.52,53.55,309.33,34.56,3.21,30.37,0.53,14.73,9.55,11.20,7.27,714,7783,19.60,1.80,2.69,12.14,11.33,12.77,9.13
2017,341155485,130172212,210983273,0,92935756,57462580,35473177,248219728,500,29366322,0,0,216379449,145611317,70768132,17767873,53000259,42388012,32781682,69659715,-22425853,-19638446,800,23493058,71.67,24.49,15.15,41.37,63.93,56.27,48.74,226.53,37.44,1.69,32.71,0.67,22.23,13.75,16.34,10.11,1116,8453,42.33,5.59,6.41,28.78,19.15,26.18,20.28
2018,372365385,105904437,266460948,0,113651067,58764117,54886950,258714318,500,29366322,0,0,245472562,165322060,80150502,19617064,60533438,43892431,34984082,17935306,-69404942,-8844243,830,24374047,69.67,24.66,14.25,13.45,14.21,6.72,64.95,180.22,43.93,2.50,32.65,0.69,23.88,13.80,16.97,9.81,1191,8810,27.87,3.77,3.97,19.18,19.75,16.63,13.18
