구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,10028903,5551411,4477492,0,1587858,851133,736725,8441045,500,3367694,0,0,2374203,1256589,1117614,833633,283980,445461,445461,480644,-4204041,3573894,0,6234,1.40,11.96,18.76,0,0,0,9.56,652.24,18.81,0,47.07,0,0,0,0,0,169,2506,0,0,0,0,0,0.00,0.00
2010,9293199,3880809,5412389,0,1515103,406311,1108792,7778096,500,3367694,0,0,2449876,1329052,1120824,1905378,-784554,-656715,-656715,-294726,358360,-282384,0,6234,0,-32.02,-26.81,3.19,적전,적전,0,955.13,19.48,0,45.75,0.25,-9.67,-8.10,-8.12,-6.80,-195,2310,0,0,0,0,-12.29,0,0
2011,8704581,4087263,4617318,0,2207758,794616,1413142,6496823,500,3367694,0,0,2705361,2142653,562708,1388088,-825379,-697175,-697175,249747,-1613789,1669278,0,0,0,-30.51,-25.77,10.43,적지,적지,0,514.37,33.98,0,20.80,0.30,-11.56,-9.77,-9.17,-7.75,-207,1929,0,0,0,0,-12.87,0,0
2012,9211655,3908295,5303360,0,7340807,6149045,1191761,1870848,500,2348483,0,0,3202522,2179845,1022677,1107244,-84567,-275158,-332434,147222,-1147079,1040512,0,0,0,-2.64,-10.38,0,0,0,0,63.56,392.38,0,31.93,0,0,0,0,0,-98,549,0,0,0,0,0,0,6.01
2013,11197040,5292754,5904286,0,8374478,6514311,1860167,2822562,500,2423266,0,0,4007371,2391736,1615635,1203267,412368,148610,152848,1424320,-3182054,1477545,0,0,0,10.29,3.81,25.13,흑전,흑전,1.00,81.25,296.70,0,40.32,0.39,17.57,6.51,4.04,1.50,43,765,0,0,0,0,6.62,9.78,3.32
2014,10087774,5407615,4680159,0,8892390,6414412,2477979,1195384,500,2881888,0,0,3676982,2590983,1086000,1691686,-605686,-2156099,-2156098,-81025,-818978,1048318,0,0,0,-16.47,-58.64,-8.24,적전,적전,0,84.30,743.89,0,29.54,0.35,-30.15,-107.32,-5.69,-20.26,-566,310,0,0,0,0,-9.74,0,9.77
2015,10498529,5570222,4928307,0,7402041,4272794,3129247,3096488,500,3548346,0,0,3722441,3226492,495950,1679173,-1183223,-2573797,-2573797,-1018495,-1032850,2206101,0,0,0,-31.79,-69.14,1.24,적지,적지,0,130.36,239.05,0,13.32,0.36,-55.14,-119.94,-11.50,-25.00,-650,764,0,0,0,0,-19.21,0,0
2016,24308997,19032684,5276313,0,1275531,1078672,196858,23033466,500,4943165,0,0,4176582,2667824,1508758,2561983,-1053225,-1646651,-1646651,-27710,-14993039,15387714,0,0,0,-25.22,-39.43,12.20,적지,적지,0,1764.45,5.54,0,36.12,0.24,-8.06,-12.60,-6.05,-9.46,-390,4660,0,3.20,15.05,0,-15.28,0,0
2017,25433671,11738584,13695087,0,1533490,881739,651752,23900181,500,4985765,0,0,4551873,2219852,2332021,2058105,273915,467447,448301,1188559,2346802,1002497,0,0,0,6.02,9.85,8.99,흑전,흑전,0,1331.30,6.42,0,51.23,0.18,1.17,1.91,1.10,1.80,91,4794,293.59,5.55,28.91,85.97,2.24,484.17,97.76
2018,35424188,13878540,21545649,0,14029781,2544500,11485281,21394407,500,5016165,0,0,4114385,5197870,-1083484,4067640,-5151124,-8320260,-7164135,-2032959,-18325280,16269860,0,0,0,-125.20,-174.12,-9.61,적전,적전,0,545.43,65.58,0,-26.33,0.14,-22.74,-31.63,-16.93,-23.54,-1430,4265,0,3.24,16.81,0,-24.11,0,0
