구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,206699527,101321450,105378077,0,78000787,71765443,6235344,128698740,500,21699020,0,0,245657417,238899458,6757959,10233067,-3475108,2793960,3416826,10118838,2912243,-11761743,0,0,0,-1.41,1.39,-52.33,적지,88.82,0,141.18,60.61,0,2.75,0.86,-2.14,2.11,-1.22,1.20,146,5757,20.11,0.51,0.26,2.79,-2.67,0,5.48
2010,351613280,127942786,223670495,0,139440360,117511690,21928670,212172920,500,21699020,0,0,319177060,301156370,18020691,14191102,3829589,7251627,8788440,22288089,-26634141,14454576,0,0,0,1.20,2.75,0,0,0,1.80,108.88,65.72,0,5.65,0,0,0,0,0,297,9167,24.20,0.78,0.49,6.35,0,52.20,9.11
2011,419488244,131364555,288123689,0,171324419,149175684,22148735,248163825,500,21699020,0,0,402015466,385195525,16819941,11944714,4875226,11826231,13916614,5079399,-77310883,59625341,0,0,0,1.21,3.46,25.95,27.30,58.35,1.42,88.06,69.04,0,4.18,1.04,2.12,6.05,1.26,3.61,644,10300,13.10,0.82,0.46,4.89,2.86,55.62,9.57
2012,462312486,142921605,319390881,0,175570963,112321717,63249247,286741523,500,21699020,0,0,519497206,462127859,57369347,13114664,44254683,56549398,41829791,88815883,-52609252,-16439627,0,0,0,8.52,8.05,29.22,807.75,200.57,10.28,127.24,61.23,0,11.04,1.18,16.55,15.64,10.04,9.49,1744,11900,12.38,1.82,0.90,6.98,15.91,11.01,6.63
2013,551207964,163678659,387529305,0,155149498,120028323,35121175,396058466,500,27369140,0,0,547056321,485707907,61348414,14524433,46823982,43814636,34021477,63726524,-90060852,46130278,100,2755655,9.27,8.56,6.22,5.30,5.81,-18.67,14.59,136.37,39.17,0.77,11.21,1.08,13.72,9.97,9.24,6.71,1176,13216,11.10,0.99,0.60,4.84,17.46,7.63,4.19
2014,542551001,164655855,377895146,0,145144841,110307383,34837458,397406160,500,27369140,0,0,553161676,499490563,53671113,21079466,32591647,11358071,4652411,69547386,-59389201,-15685409,100,2755656,506.29,5.89,0.84,1.12,-30.40,-86.33,14.64,149.27,36.52,0.83,9.70,1.01,8.22,1.17,5.96,0.85,20,13119,603.42,0.91,0.59,7.80,6.09,10.35,4.55
2015,526992026,195627494,331364532,0,128220379,97503430,30716949,398771647,500,27369140,0,0,564337230,500885885,63451345,16402032,47049313,16847015,7408041,61607416,-32029040,-2765467,100,2755655,69.54,8.34,1.31,2.02,44.36,59.23,36.22,200.64,32.15,0.93,11.24,1.06,11.82,1.86,8.80,1.39,145,13095,74.25,0.82,0.52,5.89,9.09,6.66,3.37
2016,520500737,201233974,319266763,0,129598504,103640436,25958068,390902233,500,27369140,0,0,545300471,513630465,31670006,15623916,16046090,-5565282,-4194050,14797334,-36942852,-480797,100,2755655,0,2.94,-0.77,-3.37,-65.90,적전,15.78,194.17,33.15,0.88,5.81,1.04,4.06,-1.06,3.06,-0.80,-248,12727,0,0.89,0.57,9.32,4.91,20.44,5.84
2017,556503135,228841758,327661377,0,141131955,111676853,29455101,415371181,500,27369140,0,0,591598882,563710636,27888246,16819309,11068937,37823391,29629690,34764902,-50793584,555014,0,0,0,1.87,5.01,8.49,-31.02,흑전,7.68,204.91,33.98,0,4.71,1.10,2.75,7.35,2.06,5.50,855,13413,15.43,0.98,0.61,6.24,3.36,34.26,8.33
2018,500488797,232814988,267673810,0,112712773,87203369,25509405,387776024,500,27369140,0,0,535824715,538451914,-2627199,15260034,-17887233,-27937463,-27865837,10030345,-3070670,-10204099,0,0,0,-3.34,-5.20,-9.43,적전,적전,0,266.98,29.07,0,-0.49,1.01,-4.45,-6.94,-3.38,-5.27,-1306,12117,0,0.42,0.26,0,-6.98,0,16.16
