구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,557979480,275185176,279646727,3147576,276200374,152938928,123261445,281779106,500,26438751,0,0,524223807,436878421,87345386,79461449,7883937,1008148,800759,9479119,-5859727,2135182,125,2861406,0,0.15,7.40,-10.10,-59.40,1.78,179.93,98.02,1.81,16.66,0.95,2.75,0.28,1.43,0.15,29,11814,240.98,0.59,0.35,12.03,1.75,36.30,12.82
2017,542305992,262171750,278331245,1802997,249893719,154471919,95421800,292412273,500,26196427,0,0,488121071,400110043,88011028,79241326,8769702,4506564,1972442,29313493,-20564200,-10928955,175,4207915,0,0.40,1.23,-53.54,-85.62,1.98,169.72,85.46,2.37,18.03,0.91,2.98,0.67,1.64,0.37,75,11934,97.82,0.62,0.39,11.61,1.09,31.58,11.93
2016,526308223,247936824,276371985,1999414,230586496,145977638,84608857,295721727,500,25388674,0,0,482191530,381185385,101006145,82130966,18875178,19069553,13718084,10153281,-25480291,1044940,300,6971242,0,2.84,-4.93,-40.44,-44.60,4.18,169.85,77.97,3.03,20.95,0.93,6.47,4.70,3.64,2.64,587,12442,16.88,0.80,0.48,8.71,3.96,18.28,10.87
2015,511933172,248595438,263337734,0,224113683,146392776,77720906,287819489,500,22668570,0,0,507187890,393268961,113918929,82227763,31691166,29523184,24760313,29222897,-31482016,-1274902,500,10628830,0,4.88,-3.71,-30.85,-30.31,7.07,169.81,77.87,3.94,22.46,1.00,11.17,8.73,6.23,4.87,1108,13246,11.46,0.96,0.56,8.02,8.46,11.23,8.40
2014,505069756,261555766,243513990,0,225407673,135583556,89824117,279662083,500,22400000,0,0,526728516,419262061,107466455,61639932,45826524,45671462,35531768,50504096,-31876351,-8484284,400,8669532,0,6.75,5.54,5.40,21.81,9.54,192.91,80.60,2.69,20.40,1.07,17.28,13.39,9.35,7.25,1586,12582,9.36,1.18,0.63,7.30,12.26,8.36,6.86
2013,475571109,251219175,224351934,0,224709732,137139328,87570404,250861377,500,22400000,0,0,499092724,392378614,106714110,63237105,43477005,41037514,29170489,30422772,-27540675,1941428,300,6499179,0,5.84,14.76,92.58,82.39,8.64,183.19,89.58,2.86,21.38,1.11,18.40,12.35,9.66,6.48,1300,11298,8.08,0.93,0.47,6.39,11.37,6.81,5.79
2012,424727541,220852333,203875208,0,203002993,136048861,66954132,221724549,500,22400000,0,0,434895966,355998942,78897024,56320815,22576209,19522565,15993564,30540375,-25075848,3106865,250,5291000,0,3.68,4.94,17.63,23.45,3.91,162.33,91.56,5.75,18.14,1.05,10.47,7.41,5.46,3.87,713,10080,6.10,0.43,0.22,4.36,7.15,7.36,5.74
2011,402168526,216668144,185500381,0,192495788,135620763,56875026,209672737,500,22400000,0,0,414441121,342675820,71765301,52572098,19193202,16084341,12955987,31903649,-9589587,-16129029,250,5115000,0,3.13,2.76,56.38,37.59,2.94,159.76,91.81,7.14,17.32,1.04,9.33,6.30,4.81,3.25,578,9649,6.05,0.36,0.19,4.20,5.87,7.85,6.05
2010,395884231,215558916,180325315,0,194052092,133802904,60249188,201832138,500,22400000,0,0,403314111,338644046,64670065,52396641,12273424,11284656,9416497,1906984,-5518946,5030327,175,3650338,0,2.33,0,0,0,1.86,161.10,96.15,4.10,16.03,0,0,0,0,0,420,9229,10.16,0.46,0.24,6.51,0,14.98,10.47
2009,359150621,179125386,180025234,0,158534794,117367966,41166827,200615827,500,22400000,0,0,349411157,289820485,59590671,41686431,17904240,19497136,16146463,22669130,-10680722,-14734008,250,5283619,0,4.62,5.22,25.44,51.83,2.85,152.62,79.02,5.56,17.05,1.12,11.14,10.05,5.72,5.16,721,9115,6.24,0.49,0.29,4.63,6.75,9.39,7.14
