구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,6810354,6001198,809156,0,5944082,5297005,647076,866272,500,4347462,0,0,1863616,1366709,496908,1308753,-811845,-854338,-854338,-313776,41320,230346,0,0,0,-45.84,-11.15,적지,적지,0,113.29,686.17,0,26.66,0.27,-63.82,-67.16,-11.67,-12.28,-13,13,0,106.15,49.34,0,-29.35,0,0
2017,7101403,5992947,1108456,0,5423589,4223734,1199855,1677813,500,4347462,0,0,2097544,1141268,956275,1546947,-590672,-1580642,-1580642,-991238,268855,626711,0,0,0,-75.36,2.18,적지,적지,0,141.89,323.25,0,45.59,0.28,-30.14,-80.66,-7.98,-21.35,-23,25,0,41.20,32.96,0,-19.05,0,0
2016,7706713,6070160,1636553,0,5465053,3332535,2132518,2241660,500,2514216,0,0,2052734,1210963,841771,2008069,-1166297,-1264849,-1264849,-381266,-619742,1013121,0,0,0,-61.62,-39.36,적전,적전,0,182.15,243.79,0,41.01,0.27,-42.74,-46.35,-15.42,-16.73,-19,33,0,6.53,7.13,0,-32.37,0,0
2015,7416373,6146497,1269876,0,4200568,2586804,1613763,3215805,500,23452168,0,0,3385031,1334175,2050857,1530865,519991,1246071,1246071,27781,-64894,-564480,0,0,0,36.81,-14.35,-46.34,95.28,2.36,237.61,130.62,0,60.59,0.40,20.45,49.00,6.15,14.73,18,47,36.46,14.13,13.42,30.39,18.13,31.65,21.41
2014,9499089,7989966,1509123,0,7629355,4902868,2726487,1869734,500,23252168,0,0,3952196,728205,3223991,2254955,969036,638080,638080,1436625,-77583,-950551,0,0,0,16.14,-14.42,36.98,81.92,3.77,162.97,408.04,0,81.57,0.43,62.49,41.15,10.52,6.93,9,27,113.15,38.61,18.27,81.89,83.55,25.83,20.64
2013,8917971,6869539,2048432,0,7686316,3920326,3765990,1231654,500,23252168,0,0,4618339,1299030,3319310,2611868,707442,350738,350738,920479,-76348,-830046,0,0,0,7.59,185.02,흑전,흑전,2.30,175.23,624.06,0,71.87,0.55,66.91,33.17,8.39,4.16,5,18,0,0,0,0,333.93,0.00,0.00
2012,7937824,5679873,2257951,0,7054950,2422377,4632573,882874,500,23252168,0,0,1620378,866193,754186,2105032,-1350846,-2872699,-2872699,-48692,123506,169429,0,0,0,-177.29,-55.69,적지,적지,0,234.48,799.09,0,46.54,0.17,-58.25,-123.86,-14.11,-30.01,-42,13,0,0,0,0,-155.59,0,0
2011,11207959,6805411,4402548,0,7452387,2741763,4710623,3755573,500,23252168,0,0,3657039,4211834,-554795,5544570,-6099365,-10541180,-10541180,-2868851,511532,2450577,0,0,0,-288.24,-69.33,적전,적지,0,248.21,198.44,0,-15.17,0.16,-47.18,-81.53,-26.62,-46.01,-155,55,0,0,0,0,-68.26,0,0
2010,34611127,25902003,8709124,0,12508444,12254303,254141,22102684,500,68111736,0,0,11922329,2385528,9536801,8548173,988628,-2916406,-4213393,-2052580,3498619,-1704105,0,0,0,-35.34,105.87,흑전,적지,1.07,211.37,56.59,0,79.99,0.32,4.57,-19.48,2.66,-11.33,-62,516,0,0.04,0.11,0,8.66,1.38,0.87
2009,39739864,23459736,16280128,0,18591928,18276689,315238,21147936,500,68111736,0,0,5791314,6606739,-815426,6746529,-7561954,-8745705,-9612901,-18214539,1876478,16470247,0,0,0,-165.99,-71.75,적지,적지,0,128.36,87.91,0,-14.08,0.16,-48.47,-61.61,-20.69,-26.30,-222,582,0,0.93,4.04,0,-115.76,0,0
