구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,89756905,64447819,25309086,0,34225218,33868067,357151,55531687,500,151859258,0,0,3262378,3202280,60098,7074656,-7014558,-5620358,-5620358,-4042296,-34655186,37963002,0,0,0,-215.01,-172.28,-70.10,적지,적지,0,190.29,61.63,0,1.84,0.04,-17.60,-14.10,-9.36,-7.50,-49,438,0,3.88,59.52,0,-94.91,0,0
2010,35281954,18683001,16598953,0,12485057,11952075,532982,22796897,500,171602880,0,0,2614309,3290255,-675946,8133481,-8809427,-48008540,-48008540,-12328861,23534113,-11198831,0,0,0,-336.97,-1836.38,-19.86,적지,적지,0,156.32,54.77,0,-25.86,0.04,-22.49,-122.58,-14.09,-76.79,-301,133,0,1.73,14.02,0,-100.60,0,0
2011,15030887,2822392,12208495,0,16521642,11549632,4972010,-1490755,500,17360288,0,0,254141,983252,-729111,4686300,-5415411,-23965253,-25282209,-2866143,1920204,1009783,0,0,0,-2130.87,-9948.10,-90.28,적지,적지,0,24.44,완전잠식,0,-286.89,0.01,-50.83,-237.32,-21.53,-100.50,-1459,-86,0,0,6.89,0,0,0,0
2012,10649019,695593,9953426,0,22453356,22450086,3270,-11804337,500,17360288,0,0,619387,8186253,-7566866,729586,-8296451,-10156155,-10156155,-1344671,1083971,245576,0,0,0,-1339.46,-1639.71,143.72,적지,적지,0,3.10,완전잠식,0,-1221.67,0.05,완전잠식,완전잠식,-64.61,-79.10,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
