구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,1336006542,800861547,535144995,0,932911606,749522335,183389271,403094936,2500,82533764,0,0,4058527569,3919798855,138728713,82598813,56129900,30351373,21058576,-10345948,84112696,-89041316,25,2062380,0,0.52,19.81,16.88,-6.39,2.81,106.85,231.44,1.01,3.42,2.97,14.20,5.33,4.11,1.54,249,4645,9.90,0.53,0.05,4.83,4.65,11.88,8.58
2017,1397854513,841454183,556400330,0,1010185598,905692228,104493370,387668916,2500,82533764,0,0,3387389006,3247380624,140008382,91984966,48023416,21393455,22495620,81829587,-131425439,77483415,25,2062380,0,0.66,32.64,31.89,39.96,2.50,92.91,260.58,0.89,4.13,2.49,12.95,6.06,3.53,1.65,256,4461,10.90,0.63,0.07,5.26,5.81,15.86,10.76
2016,1326423033,750971826,575451207,0,972158080,829022596,143135485,354264952,2500,82533764,0,0,2553790920,2448211612,105579308,69167513,36411795,18554248,16073112,73359528,-158158953,80189605,0,0,0,0.63,12.90,25.96,흑전,2.18,90.59,274.42,0,4.13,2.40,13.07,5.77,3.42,1.51,272,3796,11.36,0.82,0.07,4.18,4.80,20.49,11.80
2015,800714753,546421112,254293641,0,597989808,425292549,172697258,202724945,2500,22533764,0,0,2262023464,2169767292,92256172,63347639,28908532,-45099553,-46728650,-1432148,7789981,38024,0,0,0,-2.07,-18.34,23.65,적전,4.24,128.48,294.98,0,4.08,2.73,12.72,-20.57,3.49,-5.64,-2072,8987,0,0.61,0.05,0,6.78,14.39,9.26
2014,856611062,568236292,288374770,0,604901681,508212292,96689390,251709381,2500,22533764,0,0,2769988191,2685673364,84314828,60936209,23378618,9323038,6953735,-101589430,-33103096,103015102,125,2811900,0,0.25,15.36,70.28,-64.51,4.32,111.81,240.32,1.46,3.04,3.56,9.20,2.74,3.00,0.89,320,11152,26.72,0.77,0.07,10.31,4.99,20.54,13.78
2013,700315672,431383597,268932075,0,443643022,361641350,82001672,256672650,2500,22533764,0,0,2401224376,2324595825,76628550,62898655,13729896,19063100,19592910,47194604,-74310778,9687026,125,2811900,0,0.82,-22.61,-50.91,-17.25,2.91,119.28,172.84,1.41,3.19,2.60,5.18,7.40,1.49,2.12,846,11224,10.48,0.79,0.08,6.81,2.86,24.95,14.29
2012,1144032690,645670508,498362182,0,871082337,656758867,214323470,272950352,2500,22533764,0,0,3102665767,2998757906,103907861,75939910,27967951,26680565,23676828,80041211,-53009562,-27638583,125,2812000,0,0.76,7.10,163.96,흑전,5.35,98.31,319.14,1.05,3.35,2.81,10.53,8.92,2.53,2.14,904,10476,13.16,1.14,0.09,11.50,3.58,27.13,24.55
2011,1066064452,678387869,387676584,0,807889403,682029025,125860377,258175050,2500,22533764,0,0,2896907396,2808671069,88236328,77640666,10595662,-18215259,-15461670,-131002802,-168995017,367651271,125,2812000,0,-0.53,75.73,-34.49,적전,0.70,99.47,312.92,1.21,3.05,3.41,5.79,-8.44,1.25,-1.82,-294,10001,0,1.03,0.08,0,1.85,61.82,39.84
2010,633931865,413026259,220905607,0,525862366,476996733,48865633,108069499,2500,11266882,0,0,1648525603,1582360006,66165597,49990907,16174689,21372520,19723407,-70811446,-73720808,125126904,500,5614160,0,1.20,0,0,0,18.92,86.59,486.60,2.88,4.01,0,0,0,0,0,1752,8373,9.91,2.07,0.12,9.34,0,40.75,37.93
2009,263799791,186789090,77010701,0,175900270,167380726,8519544,87899521,2500,11266882,0,0,1487588404,1399240605,88347800,52089056,36258744,25410483,24112726,112991821,-1180117,-99860470,1627,17606522,0,1.62,-20.20,3.22,-10.32,8.81,111.60,200.12,7.33,5.94,5.07,45.78,30.44,12.36,8.22,2177,7123,10.20,3.12,0.16,8.80,26.63,7.34,6.64
