구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,138310569,47808287,90502282,0,97415662,58933607,38482055,40894907,500,21000000,0,0,170014416,159414519,10599897,12322062,-1722166,5217636,5132653,9984133,-286808,-9746656,50,169121,0,3.02,-14.88,적전,270.82,0,81.12,238.21,3.34,6.23,1.19,-4.37,13.03,-1.21,3.61,244,1947,6.12,0.77,0.18,2.08,-2.08,0,11.42
2012,146332318,50903803,95428515,0,108468704,84487462,23981242,37863614,500,21000000,0,0,199723254,185212242,14511012,12267121,2243891,1719512,1384121,7914089,-1634146,-7021760,0,0,0,0.69,-2.87,흑전,흑전,0.41,60.25,286.47,0,7.27,1.33,6.25,3.86,1.50,0.92,66,1803,18.59,0.68,0.13,1.95,2.05,44.09,7.03
2011,153480314,52780226,100700088,0,119545384,76818012,42727372,33934930,500,21000000,0,0,205633764,204710780,922984,12993206,-12070222,-9321023,-8370333,-748111,-2980376,4659523,0,0,0,-4.07,3.55,적지,적지,0,68.71,352.28,0,0.45,1.24,-33.50,-23.23,-7.28,-5.05,-558,1616,0,0.79,0.09,3.95,-11.48,0,94.41
2010,177934686,67081345,110853341,0,139810347,111639649,28170698,38124339,500,12000000,0,0,198585719,191695477,6890242,15246011,-8355769,-7098073,-7095061,7295408,-6465577,-1364000,0,0,0,-3.57,0,0,0,0,60.09,366.72,0,3.47,0,0,0,0,0,-591,3177,0,0.70,0.13,3.24,0,0,16.91
2009,141845908,46632556,95213352,0,119308250,58533727,60774522,22537658,500,12000000,0,0,165181350,159930090,5251260,14084496,-8833236,-9799237,-9799237,9138069,-6981367,-8040585,0,0,0,-5.93,25.18,적지,적지,0,79.67,529.37,0,3.18,1.11,-32.64,-36.21,-5.91,-6.56,-817,1878,0,0.77,0.11,3.30,-9.75,0,15.63
