구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,279705509,201542526,78162983,0,163802103,145915288,17886815,115903406,500,21917493,0,0,432658309,380095635,52562674,30791160,21771514,20729583,16780040,28049063,-2813719,-5435581,175,3688652,0,3.88,22.92,21.42,64.46,59.50,138.12,141.33,1.50,12.15,1.73,19.74,15.22,8.69,6.70,788,5876,14.79,1.98,0.58,9.53,179.83,12.29,8.58
2017,221346640,142454628,78892011,0,116720866,97789708,18931158,104625774,500,19587503,0,0,351989348,305069491,46919857,28989044,17930813,14551789,10202837,18423372,-27872360,13415634,50,949995,0,2.90,29.34,55.59,0.32,199.34,145.67,111.56,0.30,13.33,1.73,17.96,10.22,8.81,5.01,549,5751,30.63,2.92,0.93,14.98,0,20.14,12.39
2016,185611494,131915000,53696493,0,90518652,88103050,2415602,95092842,500,18344243,0,0,272132528,238907995,33224533,21699938,11524595,13285121,10170245,22907794,-15363396,-6218736,35,621630,0,3.74,39.22,5.44,9.36,15224.04,149.73,95.19,0.27,12.21,1.57,12.31,10.86,6.64,5.86,563,5614,22.75,2.28,0.85,10.75,0,21.78,10.96
2015,161631760,117270723,44361038,0,69432450,67620467,1811983,92199310,500,18074243,0,0,195466233,164375653,31090579,20160227,10930352,12769820,9299724,-2781763,-5849446,-145329,120,2127073,0,4.76,26.95,23.52,10.30,665.11,173.42,75.31,0.45,15.91,1.26,12.43,10.57,7.02,5.97,530,5197,49.88,5.09,2.45,22.89,0,43.86,21.57
2014,149766140,104428728,45337412,0,66028221,64799097,1229125,83737918,500,16917418,0,0,153968266,127880587,26087679,17238310,8849369,10857086,8430949,29106546,-17471383,34346122,35,578412,0,5.48,12.27,5.51,19.04,259.44,161.16,78.85,0.13,16.94,1.33,14.50,13.82,7.63,7.27,638,5038,41.84,5.30,2.33,19.67,0,54.72,26.13
2013,82245871,51880276,30365596,0,43960410,42901810,1058600,38285462,500,12505219,0,0,137142845,114788473,22354372,13967361,8387011,9006487,7082185,4670477,-7990772,242878,75,918300,0,5.16,3.31,46.76,54.54,2025.36,120.93,114.82,0.69,16.30,1.80,24.63,20.80,11.01,9.30,575,3046,18.79,3.55,0.98,9.60,0,17.09,9.39
2012,70065811,48910666,21155145,0,40255770,39225372,1030398,29810041,500,11924947,0,0,132753702,114688304,18065398,12350625,5714773,6477563,4582868,4214949,-1394652,-6019,75,870000,0,3.45,16.88,-8.71,-40.20,102.41,124.69,135.04,0.63,13.61,2.02,20.93,16.78,8.70,6.98,393,2617,30.53,4.59,1.08,15.91,0,26.31,15.00
2011,61330705,45090045,16240660,0,36530539,35845402,685136,24800166,500,11372274,0,0,113581461,96356736,17224725,10964985,6259740,6782000,7663658,6734073,-5920602,330272,170,1612000,0,6.75,36.52,52.96,39.83,142.51,125.79,147.30,2.64,15.17,1.99,30.47,37.30,10.94,13.40,684,2294,9.39,2.80,0.63,7.01,0,12.31,8.70
2010,53080484,40958299,12122185,0,36793715,36467773,325942,16286769,500,9150855,0,0,83198414,69658531,13539882,9447585,4092297,5480755,5480755,11072468,-3680955,-156599,25,229000,0,6.59,0,0,0,59.68,112.31,225.91,0.76,16.27,0,0,0,0,0,575,1780,5.74,1.85,0.38,4.23,0,8.99,6.09
2009,39656725,29919402,9737322,0,28616565,27647519,969046,11040160,500,9633947,0,0,62095252,52319336,9775916,8238557,1537359,2026399,2026399,10243203,-982695,950082,0,0,0,3.26,21.42,82.79,34.03,2790.13,108.22,259.20,0,15.74,1.84,16.22,21.37,4.56,6.01,210,1262,10.82,1.80,0.35,5.51,0,14.26,6.29
