구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
1998,4516773,3319564,1197209,0,2312131,1764978,547153,2204642,5000,360000,0,0,4184287,3208499,975788,1037653,-61865,77614,62614,405150,-1808602,931811,0,0,0,-1.48,1.50,13.26,적지,흑전,0,188.08,104.88,0,23.32,1.12,-2.84,2.88,-1.65,1.67,174,6124,40.25,1.14,0.60,7.85,-4.61,0,12.81
1999,22965517,15277364,7688153,0,18964524,1979555,16984969,4000993,500,4429000,0,0,9168144,7068959,2099185,2290055,-190870,1223803,785468,657189,-5340740,5407555,0,0,0,-2.08,8.57,119.11,적지,1154.46,0,771.76,474.00,0,22.90,0.67,-6.15,25.31,-1.39,5.72,177,903,55.82,10.96,4.78,37.60,-9.58,0,249.71
2000,2479056,1052026,1427030,0,10080085,1088134,8991951,-7601029,500,15156000,0,0,4994481,4948883,45598,3430832,-3385234,-25339427,-25339427,-1658782,-4674261,5082835,0,0,0,-67.78,-507.35,-45.52,적지,적전,0,96.68,완전잠식,0,0.91,0.39,완전잠식,완전잠식,-26.61,-199.17,-1672,-489,0,0,0.85,0,-430.39,0,0
2001,7279623,7003901,275721,0,90115504,88553060,1562445,-82835882,500,38948374,0,0,150000,120000,30000,752758,-722758,-122611343,-122611343,-1269934,-6731085,7971441,0,0,0,-481.84,-81740.90,-97.00,적지,적지,0,7.91,완전잠식,0,20.00,0.03,완전잠식,완전잠식,-14.81,-2512.87,-5660,-2127,0,0,158.87,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
