구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,113745615,54168227,59577388,0,18567758,15769527,2798230,95177857,5000,2328947,0,0,100137160,82645442,17491717,16595338,896379,4821452,3541690,622295,5983717,0,0,0,0,3.54,-2.37,-55.38,50.29,0,343.50,19.51,0,17.47,0.87,0.96,3.81,0.78,3.08,0,0,0,0,0,0,0.83,0.00,0.00
2017,116171567,54405582,61765985,0,25247751,22457288,2790462,90923817,5000,2328947,0,0,102570582,80447582,22123001,20113954,2009047,1834154,2356492,5210098,2525978,0,0,0,0,2.30,12.58,27.68,14.09,0,242.26,27.77,0,21.57,0.91,2.25,2.64,1.78,2.09,0,0,0,0,0,0,1.81,0.00,0.00
2016,109072355,41299867,67772488,0,21330950,17526392,3804558,87741405,5000,2328947,0,0,91105593,70141422,20964171,19390699,1573472,2302495,2065549,4348214,-497670,0,0,0,0,2.27,-0.97,흑전,흑전,0,235.64,24.31,0,23.01,0.84,1.80,2.36,1.46,1.91,0,0,0,0,0,0,1.71,0.00,0.00
2015,106962778,35671660,71291118,0,19655097,14504053,5151043,87307682,5000,2328947,0,0,91999174,71014961,20984213,21261401,-277188,-3175907,-8893595,-22998997,7053479,-5018236,0,0,0,-9.67,16.33,적지,적전,0,245.94,22.51,0,22.81,0.77,-0.29,-9.35,-0.23,-7.43,0,0,0,0,0,0,-1.02,0,0.00
2014,132293936,58388152,73905784,0,29463887,21800102,7663785,102830049,5000,2328947,0,0,79085953,59226688,19859265,23501347,-3642082,39621529,30435328,-20174764,56651543,-20040939,0,0,0,38.48,-36.95,적전,249.19,0,267.83,28.65,0,25.11,0.60,-3.76,31.45,-2.75,22.94,0,0,0,0,0,0,-4.02,0,0
2013,133034905,60960847,72074059,0,42307977,34836433,7471544,90726928,5000,2328947,0,0,125439023,76170019,49269003,45014844,4254159,11091778,8716055,5222154,6749390,-23941772,0,0,0,6.95,-11.19,-39.52,629.83,9.63,174.99,46.63,0,39.28,0.90,4.76,9.74,3.07,6.28,0,0,0,0,0,0,4.75,0.00,0.00
2012,144479963,73092372,71387591,0,56311330,37282484,19028845,88168633,5000,2328947,0,0,141247286,88125069,53122218,46087812,7034406,6776245,1194260,-1612391,-19330336,7189639,300,709684,0,0.85,1.24,18.63,62.66,455.18,196.05,63.87,1.04,37.61,0.99,8.05,1.37,4.95,0.84,513,37858,56.36,0.76,0.48,25.13,2.07,9.30,7.68
2011,139480688,97243561,42237127,0,52926198,41789916,11136282,86554490,5000,2328947,0,0,139514416,80669610,58844806,52915265,5929541,6725048,734222,16762646,-12322411,-1641391,300,709684,0,0.53,-16.66,-52.47,-91.40,0,232.70,61.15,1.45,42.18,1.03,6.78,0.84,4.36,0.54,315,37165,65.66,0.56,0.35,21.26,1.25,8.06,6.40
2010,132528195,97341955,35186240,0,44077139,32694602,11382538,88451055,5000,2328947,0,0,167403760,84248862,83154898,70679976,12474922,12873966,8535220,11784730,-2693335,-1641088,700,1641263,0,5.10,0,0,0,0,297.73,49.83,2.38,49.67,0,0,0,0,0,3665,37979,8.04,0.78,0.41,6.76,0,5.52,4.88
2009,113452070,87310327,26141744,0,36452601,29904760,6547840,76999470,5000,2328947,0,0,163392780,77960209,85432571,73240192,12192379,13032225,9257917,10458254,-4984787,-1641263,700,1641263,0,5.67,6.53,4.85,31.82,0,291.96,47.34,2.19,52.29,1.51,16.69,12.67,11.26,8.55,3975,33062,8.05,0.97,0.46,6.15,17.43,5.93,4.81
