구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,96743996,47328532,49415464,0,11739637,8853378,2886259,85004359,500,9960000,0,0,33152987,19484497,13668490,10163876,3504614,3587505,3454194,5709321,-18474810,13931332,50,497934,0,10.42,4.04,-36.82,-24.57,17.40,534.58,13.81,0.30,41.23,0.37,4.68,4.62,3.93,3.87,368,8537,45.08,1.94,4.70,20.69,5.57,47.18,21.83
2017,81623823,33366338,48257485,0,16947391,11197946,5749445,64676432,500,7320000,0,0,31866534,16727093,15139441,9592629,5546811,5358511,4579465,7561922,-13474434,1543363,50,366000,0,14.37,-15.92,-20.62,-26.25,90.85,297.97,26.20,0.29,47.51,0.41,8.87,7.32,7.15,5.90,626,8836,27.41,1.94,3.94,15.68,9.09,22.63,13.99
2016,73542680,36359038,37183642,0,13177448,9129321,4048127,60365232,500,7320000,0,0,37899733,21023490,16876243,9888967,6987276,7289577,6209262,7710363,-7973996,5822980,50,366000,0,16.38,9.52,92.32,90.80,128.00,398.27,21.83,0.20,44.53,0.56,12.13,10.78,10.30,9.16,848,8247,28.76,2.96,4.71,19.42,13.91,25.56,17.91
2015,62102501,28697803,33404697,0,7222244,6495737,726507,54880257,500,7320000,0,0,34604972,22392316,12212656,8579538,3633118,3650842,3254318,9930040,-4887449,-3466000,50,366000,0,9.40,16.87,-34.39,-24.04,48.13,441.79,13.16,0.31,35.29,0.56,6.80,6.09,5.92,5.30,445,7497,36.10,2.14,3.40,17.03,7.73,32.34,16.15
2014,60598562,26746689,33851873,0,8609217,7587186,1022031,51989345,500,7320000,0,0,29608594,16962522,12646071,7108621,5537451,5112610,4284499,6670207,-1467707,-14654,50,366000,0,14.47,21.60,8.59,-3.71,0,352.52,16.56,0.32,42.71,0.50,11.06,8.56,9.42,7.28,585,7102,26.48,2.18,3.83,15.41,10.88,20.49,13.17
2013,57030564,23568987,33461577,0,8907660,7840030,1067630,48122904,500,7320000,0,0,24349146,12104878,12244268,7144927,5099341,5240616,4449623,3937721,-3690024,124733,50,366000,0,18.27,26.40,15.31,1.78,51.65,300.62,18.51,0.42,50.29,0.45,11.06,9.65,9.46,8.25,608,6574,19.66,1.82,3.59,11.14,11.33,17.15,10.29
2012,50817284,19270882,31546402,0,6696428,4805455,1890973,44120856,500,7320000,0,0,19263336,8058966,11204370,6782225,4422145,4827551,4371766,5159328,-7837469,3032000,50,366000,0,22.69,23.57,56.72,84.66,133.58,401.02,15.18,0.39,58.16,0.41,10.50,10.38,9.49,9.38,597,6027,21.52,2.13,4.88,14.57,13.84,21.27,14.46
2011,42408054,22691678,19716376,0,2325108,1930368,394739,40082946,500,7320000,0,0,15589293,7527780,8061513,5239753,2821761,2907834,2367509,4936310,-4457485,-187322,50,366000,0,15.19,-3.15,-30.13,-48.31,223.19,1175.51,5.80,0.37,51.71,0.38,7.21,6.05,6.83,5.73,323,5476,41.43,2.45,6.29,22.33,9.89,34.76,20.24
2010,40172052,19552669,20619383,0,1993661,1775818,217843,38178391,500,7320000,0,0,16096966,6569789,9527177,5488318,4038858,4980706,4579914,4830434,-4753365,-315644,50,366000,0,28.45,3.51,22.75,-13.77,141.17,1101.05,5.22,0.32,59.19,0.42,11.19,12.69,10.60,12.02,626,5216,24.77,2.97,7.05,20.91,17.65,28.09,23.23
2009,36028489,19898665,16129824,0,2047766,1758672,289094,33980722,500,7320000,0,0,15551021,6255238,9295783,6005386,3290397,5077007,5311375,5281175,-5188264,-347105,50,366000,0,34.15,0,0,0,0,1131.46,6.03,0.41,59.78,0,0,0,0,0,726,4642,16.95,2.65,5.79,14.46,0,27.36,21.40
