구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,546725497,23076009,523649489,0,257880772,151631072,106249700,288844725,500,4535093,0,0,66907748,35242413,31665335,21487306,10178029,7606556,2939713,13863192,-12844793,2540155,0,0,0,4.39,151.90,15.85,-68.92,2.25,15.22,89.28,0,47.33,0.13,3.79,1.10,2.04,0.59,0,0,0,0,0,0,0,16.18,10.48
2017,449027610,2330693,446696917,0,201448657,117875181,83573476,247578953,500,4535093,0,0,26561194,15072637,11488557,2703027,8785531,12230105,9459699,2712234,18205425,-20875033,0,0,0,35.61,37.72,93.58,흑전,1.82,1.98,81.37,0,43.25,0.06,3.62,3.89,1.91,2.06,0,0,0,0,0,0,0,14.29,9.39
2016,469784580,29007130,440777450,0,231439219,135962110,95477109,238345361,500,4535093,0,0,19286211,9141223,10144988,5606539,4538449,-9138130,-7501510,9544323,-44734446,35032011,0,0,0,-38.90,-6.79,64.73,적지,1.11,21.33,97.10,0,52.60,0.04,1.87,-3.10,1.01,-1.66,0,0,0,0,0,0,36.38,31.23,17.73
2015,432900368,2506560,430393807,0,186730746,111896065,74834680,246169622,500,4535093,0,0,20690053,9946112,10743940,7988887,2755053,-17744066,-13992921,-2805137,2526491,-10064400,0,0,0,-67.63,-49.44,-13.12,적지,0.58,2.24,75.85,0,51.93,0.05,1.08,-5.50,0.61,-3.11,0,0,0,0,0,0,23.41,37.20,16.86
2014,468088863,12686012,455402852,0,205337460,86666944,118670516,262751403,500,4535093,0,0,40920954,30167831,10753123,7582062,3171061,-4632236,-3546608,8920688,3794331,-2451194,0,0,0,-8.67,57.07,138.17,적전,0.59,14.64,78.15,0,26.28,0.09,1.19,-1.34,0.67,-0.75,0,0,0,0,0,0,137.04,32.25,14.95
2013,473204513,7195388,466009125,0,204687093,115697666,88989427,268517420,500,4758878,0,0,26052842,22813350,3239491,1908047,1331445,28567,111461,6692782,-4978686,-1652165,0,0,0,0.43,0,0,0,0.81,6.22,76.23,0,12.43,0,0,0,0,0,0,0,0,0,0,0,0,84.76,50.78
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
