구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,839559589,418132995,421426595,0,604095574,531260400,72835175,235464015,5000,6456121,0,0,868264946,728330307,139934638,102461018,37473620,10695442,9425487,20562020,-64281364,46661037,250,1489030,15.80,4.32,1.09,0,0,0,1.91,78.71,256.56,3.11,16.12,0,0,0,0,0,1460,36598,5.50,0.22,0.06,1.31,0,9.63,5.33
2010,903088944,463121171,439967773,0,677589749,601958790,75630958,225499195,5000,6456121,0,0,1124058453,947582074,176476379,126936230,49540149,41639056,-31418255,-27712833,-67922254,104266369,250,1489030,0,4.41,-2.80,29.46,32.20,적전,2.48,76.94,300.48,0.88,15.70,1.29,21.49,-13.63,5.69,-3.61,-1703,35458,0,0.80,0.16,9.83,9.03,11.82,7.40
2011,969243331,501136572,468106759,0,732297272,665532217,66765055,236946058,5000,6456121,0,0,1348514844,1165542894,182971949,138365519,44606430,29577822,24572228,104262366,-72507277,-25351049,250,1489000,6.06,3.31,1.82,19.97,-9.96,흑전,1.83,75.30,309.06,1.80,13.57,1.44,19.29,10.63,4.76,2.62,3806,37231,3.65,0.37,0.07,1.53,7.43,10.22,5.80
2012,956450234,469540461,486909773,0,719398382,634973153,84425230,237051852,5000,6456121,0,0,1433575144,1235865003,197710141,148882284,48827857,15488337,11334195,32070529,-75134285,38860009,250,1489000,13.14,3.41,0.79,6.31,9.46,-53.87,1.83,73.95,303.48,2.26,13.79,1.49,20.60,4.78,5.07,1.18,1756,37248,6.29,0.30,0.05,1.48,7.10,9.72,5.55
2013,1131628142,587123876,544504265,0,937728736,792690300,145038436,193899405,5000,6456121,0,0,1632278858,1374212001,258066857,184825319,73241538,-28341192,-34733710,90295022,-105774803,24521844,250,1489030,0,4.49,-2.13,13.86,50.00,적전,2.37,74.07,483.62,1.67,15.81,1.56,33.99,-16.12,7.02,-3.33,-5259,30777,0,0.49,0.06,9.93,14.61,9.43,5.91
2014,1159261044,623017963,536243081,0,968517005,810688478,157828527,190744039,5000,6456121,0,0,1696590458,1398464314,298126144,212434502,85691642,24013352,9463886,102502527,-109712803,21447794,250,1489030,15.63,5.05,0.56,3.94,17.00,흑전,2.73,76.85,507.76,0.83,17.57,1.48,44.56,4.92,7.48,0.83,1476,30298,20.53,1.00,0.12,3.58,4.77,8.89,5.83
2015,1299508336,595133567,704374769,0,1030745102,891460768,139284333,268763234,5000,6456121,0,0,1679513458,1353924049,325589409,215605386,109984023,83163913,76993134,145335169,-182692705,33908628,500,2978060,3.87,6.55,4.58,-1.01,28.35,713.55,4.12,66.76,383.51,1.29,19.39,1.37,47.87,33.51,8.95,6.26,11914,42141,3.26,0.92,0.15,2.01,14.46,7.94,5.53
2016,1339825677,641518932,698306746,0,1014570408,897003710,117566699,325255269,5000,6456121,0,0,1616064421,1285594580,330469841,225154032,105315809,84294759,58798996,77259713,-4957215,-36008912,500,2978060,5.11,6.52,3.64,-3.78,-4.24,-23.63,4.24,71.52,311.93,1.49,20.45,1.22,35.46,19.80,7.98,4.46,9023,50808,3.72,0.66,0.13,2.01,10.34,7.72,5.25
2017,1274195718,635756545,638439174,0,1003917772,815930904,187986868,270277946,500,64561210,0,0,1443395992,1185668181,257727811,221946746,35781065,-40751248,-41805900,59376005,-39240109,-4448009,25,1531530,0,2.48,-2.90,-10.68,-66.02,적전,1.43,77.92,371.44,0.95,17.86,1.10,12.02,-14.04,2.74,-3.20,-655,4207,0,0.62,0.12,18.05,5.08,20.63,8.45
2018,1211764734,646599874,565164860,0,993280409,867113760,126166649,218484325,500,64561210,0,0,1528089419,1262767610,265321809,211378752,53943057,-30547504,-33202199,19198663,-21503697,4035363,25,1531530,0,3.53,-2.17,5.87,50.76,적지,1.72,74.57,454.62,1.21,17.36,1.23,22.07,-13.59,4.34,-2.67,-521,3405,0,0.61,0.09,6.77,7.94,13.20,6.64
