구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,143569019,30961319,112607700,0,70654178,40356152,30298026,72914841,500,19610400,0,0,89733501,73642718,16090784,9886483,6204300,3211646,3088686,10884701,-31994501,17482585,50,954251,30.90,6.91,3.44,8.18,63.59,94.23,2.38,76.72,96.90,0.70,17.93,0.75,9.72,4.84,5.17,2.57,158,3908,45.27,1.82,1.56,16.74,7.36,29.52,15.97
2010,158229861,38742816,119487045,0,86845444,72024510,14820934,71384417,500,20921694,0,0,116509187,101092447,15416740,11606197,3810543,-16407321,-11265844,-3592129,-17765276,21202710,0,0,0,3.27,-9.67,0,0,0,1.26,53.79,121.66,0,13.23,0,0,0,0,0,-397,3601,0,2.83,1.80,0,0,71.54,23.80
2011,142935467,34893366,108042101,0,82736846,69240027,13496819,60198621,500,21500206,0,0,107373066,93959870,13413196,10809084,2604112,-17952480,-14468309,5214947,-3060578,-588513,0,0,0,2.43,-13.47,-7.84,-31.66,적지,0.78,50.39,137.44,0,12.49,0.71,3.96,-21.99,1.73,-9.61,-469,2988,0,1.88,1.11,0,1.83,68.90,21.37
2012,157632212,27542764,130089448,0,95375987,68509753,26866234,62256225,500,24220606,0,0,102123635,89864270,12259366,10187006,2072360,-12467781,-16490349,10626728,-41868763,27871777,0,0,0,2.03,-16.15,-4.89,-20.42,적지,0.47,40.20,153.20,0,12.00,0.68,3.38,-26.93,1.38,-10.97,-736,2570,0,1.41,0.79,0,2.36,74.99,21.98
2013,121540462,23830558,97709904,0,110079898,42051713,68028184,11460564,500,24220606,0,0,85228943,76493297,8735645,12318832,-3583187,-63049268,-63049268,-3321177,-1016900,12549380,0,0,0,-4.20,-73.98,-16.54,적전,적지,0,56.67,960.51,0,10.25,0.61,-9.72,-171.06,-2.57,-45.17,-2603,473,0,1.74,0.23,0,-3.46,0,83.44
2014,120596288,25162037,95434251,0,74259814,67128458,7131356,46336474,500,80474889,0,0,79215835,69969728,9246107,6454292,2791814,1350657,1350657,-2162240,-4507151,5109443,0,0,0,3.52,1.71,-7.06,흑전,흑전,0.80,37.48,160.26,0,11.67,0.65,9.66,4.67,2.31,1.12,17,576,90.45,2.67,1.54,22.15,3.85,60.24,24.18
2015,122079823,24191572,97888251,0,70244556,58963320,11281236,51835267,500,82462958,0,0,79727795,68731901,10995894,5969243,5026651,1579875,1579875,11439754,-5919880,-8047386,0,0,0,6.30,1.98,0.65,80.05,16.97,1.71,41.03,135.51,0,13.79,0.66,10.24,3.22,4.14,1.30,19,629,133.67,4.12,2.65,35.75,8.03,50.22,26.99
2016,123260928,27034590,96226337,0,59083172,56650449,2432724,64177756,500,83954010,0,0,91204420,78470097,12734323,5921488,6812835,4336208,9732165,2224274,-3475431,-1004527,0,0,0,7.47,10.67,14.39,35.53,516.01,4.52,47.72,92.06,0,13.96,0.74,11.74,16.78,5.55,7.93,116,764,22.20,3.38,2.37,15.02,22.04,37.24,22.13
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
