구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,215363142,116677169,98685974,0,85690782,61927807,23762975,129672360,500,26227239,0,0,92141601,46610053,45531549,57898061,-12366512,-13859297,-15375356,-7544679,-5462782,13878586,0,152927,0,-16.69,7.43,적지,적지,0,188.41,66.08,0.00,49.41,0.45,-9.41,-11.70,-6.00,-7.46,-574,5163,0,1.58,2.31,0,-16.78,0,0
2017,196722409,113369467,83352942,0,63619526,46934039,16685487,133102883,500,25744593,0,0,85772314,41254511,44517803,47343756,-2825953,-5333889,-7003472,-4404353,-13477869,12094616,15,734085,0,-8.17,1.51,적전,적전,0,241.55,47.80,0.13,51.90,0.44,-2.10,-5.22,-1.46,-3.61,-247,5379,0,2.16,4.00,0,-4.83,0,70.71
2016,191711949,115004883,76707066,0,56277452,39724092,16553359,135434498,500,12903041,0,0,84496686,37578425,46918262,40244143,6674118,7549560,5301821,5574884,-66120491,62017402,75,845947,0,6.27,17.21,26.72,0.81,7.95,289.51,41.55,0.21,55.53,0.53,6.35,5.04,4.16,3.30,511,10960,68.25,3.18,4.55,37.82,7.02,65.28,38.90
2015,129492566,56099856,73392710,0,54639026,37035505,17603520,74853540,500,10816374,0,0,72091947,34865127,37226819,31959996,5266823,5834167,5259335,7772231,-26909100,19650193,50,528983,0,7.30,10.78,89.10,504.79,5.92,151.48,72.99,0.11,51.64,0.69,9.81,9.80,5.02,5.01,549,7213,82.28,6.27,6.71,48.06,7.86,91.10,50.77
2014,80469950,32474481,47995469,0,47940537,32580405,15360132,32529413,500,10407041,0,0,65077842,34277538,30800304,28015111,2785194,1053411,869609,4835405,-10086054,6000807,25,248136,0,1.34,24.67,163.90,흑전,2.85,99.67,147.38,0.11,47.33,0.85,8.53,2.66,3.63,1.13,145,3466,150.00,6.27,3.47,39.47,4.11,90.41,35.94
2013,72807901,27708287,45099613,0,40029172,24824825,15204347,32778728,500,10362741,0,0,52199655,28332934,23866720,22811311,1055410,-617621,-689094,6907894,-10507107,2791146,0,0,0,-1.32,13.17,2882.29,적전,1.09,111.62,122.12,0,45.72,0.74,3.28,-2.14,1.50,-0.98,-49,3442,0,3.75,2.54,36.46,2.26,147.56,29.96
2012,67970532,28664387,39306145,0,36417017,21914725,14502292,31553515,500,10176241,0,0,46126812,24616595,21510217,21474828,35389,104134,40902,1800925,-12150362,10660154,0,0,0,0.09,9.90,흑전,흑전,0.05,130.80,115.41,0,46.63,0.74,0.11,0.13,0.06,0.07,4,3346,1225.45,1.48,1.09,10.53,0.03,2029.24,15.11
2011,56785202,25522206,31262996,0,24566206,14426212,10139994,32218996,500,10120041,0,0,41972163,22942501,19029662,19157657,-127994,-2440505,-2437207,2330965,-5745453,4472321,0,0,0,-5.81,1.25,적전,적전,0,176.92,76.25,0,45.34,0.75,-0.40,-7.67,-0.23,-4.37,-266,3332,0,1.31,0.95,23.91,-0.33,0,13.98
2010,54765647,27952102,26813546,0,23394943,13715286,9679657,31370705,500,8263800,0,0,41453713,18467424,22986289,21479787,1506502,1969925,1799514,2754257,-17356376,14668044,25,198460,0,4.34,0,0,0,2.59,203.80,74.58,0.67,55.45,0,0,0,0,0,218,3978,17.17,0.94,0.75,5.94,0,25.76,7.91
2009,39476436,23099010,16377426,0,7048573,5509611,1538961,32427863,500,8258100,0,0,37047022,18458329,18588692,14070680,4518012,4076558,4160620,7262718,558675,-8289238,50,396635,0,11.23,27.92,16.15,3.76,8.80,419.25,21.74,0.96,50.18,0.90,14.59,13.44,11.00,10.13,506,4109,10.34,1.27,1.16,6.27,18.44,9.56,5.98
