구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,13262359,9508862,3753497,0,7670691,5276963,2393728,5591668,5000,404800,0,0,18043981,15183274,2860707,2463778,396930,77759,50762,21669,347974,152357,0,0,0,2.20,0.28,16.63,219.63,66.26,1.76,180.20,137.18,0,15.85,1.39,7.07,0.90,3.06,0.39,0,0,0,0,0,0,3.83,4.32,2.58
2010,13312886,9631206,3681680,0,6956654,5314621,1642033,6356232,5000,404800,0,0,20755367,17038364,3717003,2622959,1094045,948215,916363,1429307,515115,-2440936,0,0,0,5.27,4.42,15.03,175.63,1705.21,6.59,181.22,109.45,0,17.91,1.56,18.31,15.34,8.23,6.90,0,0,0,0,0,0,14.15,1.58,1.32
2011,13431802,9420032,4011769,0,6735818,3854456,2881362,6695984,5000,404800,0,0,21871163,18268077,3603086,2987075,616012,466461,440952,1090869,-672629,-354471,0,0,0,2.82,2.02,5.38,-43.69,-51.88,3.23,244.39,100.59,0,16.47,1.64,9.44,6.76,4.61,3.30,0,0,0,0,0,0,7.17,3.33,2.37
2012,14536148,9441372,5094776,0,7884354,6425279,1459075,6651794,5000,404800,0,0,21555082,18298561,3256521,2864350,392171,125141,107610,666831,-1606762,1150947,0,0,0,1.82,0.50,-1.45,-36.34,-75.60,1.89,146.94,118.53,0,15.11,1.54,5.88,1.61,2.80,0.77,0,0,0,0,0,0,3.83,8.04,4.82
2013,14676431,9676170,5000261,0,7605573,5821404,1784169,7070858,5000,404800,0,0,24104449,20270697,3833753,2996325,837427,675260,621464,1123376,-329996,-951171,0,0,0,3.47,2.58,11.83,113.54,477.52,4.91,166.22,107.56,0,15.90,1.65,12.21,9.06,5.73,4.25,0,0,0,0,0,0,8.33,2.87,2.18
2014,14684865,9721707,4963158,0,7376806,6203490,1173316,7308060,5000,404800,0,0,21527412,17829378,3698034,3053650,644384,583236,540802,1214007,-150840,-303600,0,0,0,2.99,2.51,-10.69,-23.05,-12.98,4.06,156.71,100.94,0,17.18,1.47,8.96,7.52,4.39,3.68,0,0,0,0,0,0,6.67,2.76,1.80
2015,14833000,9896051,4936949,0,7245817,5017505,2228312,7587183,5000,404800,0,0,23250291,19518307,3731984,3223849,508135,557745,522003,1456427,-557082,-242880,0,0,0,2.19,2.25,8.00,-21.14,-3.48,3.87,197.23,95.50,0,16.05,1.58,6.82,7.01,3.44,3.54,0,0,0,0,0,0,5.63,1.80,1.03
2016,15044444,10343773,4700671,0,7449572,6331023,1118549,7594871,5000,404800,0,0,21942063,18334451,3607612,3143704,463909,397137,372008,-448014,-55513,-364320,0,0,0,2.11,1.70,-5.63,-8.70,-28.73,3.74,163.38,98.09,0,16.44,1.47,6.11,4.90,3.11,2.49,0,0,0,0,0,0,5.00,3.96,2.26
2017,15612837,10893140,4719697,0,7713988,5443825,2270163,7898849,5000,404800,0,0,23749283,19769744,3979538,3204728,774810,579494,546857,902218,-184065,-242880,0,0,0,3.26,2.30,8.24,67.02,47.00,6.23,200.10,97.66,0,16.76,1.55,10.00,7.06,5.05,3.57,0,0,0,0,0,0,8.01,1.99,1.38
2018,15549760,10897595,4652164,0,7775644,6375870,1399774,7774116,5000,404800,0,0,25059494,21446872,3612622,3418516,194106,194885,178867,825687,-499525,-303600,0,0,0,0.77,0.71,5.52,-74.95,-67.29,1.39,170.92,100.02,0,14.42,1.61,2.48,2.28,1.25,1.15,0,0,0,0,0,0,2.02,6.56,2.42
